Acronimo_t,Altura_t,Anio_de_agente_libre_t,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Antiguedad_t,At-bats_2_t,At-bats_t,Bateos_2_t,Bateos_promedio_2_t,Bateos_promedio_t,Bateos_t,Bono_por_firma_t,Cantidad de equipos_t,Cantidad_agentes_libres_t,Dobles_2_t,Dobles_t,Edad_al_firmar_t,Edad_t,Equipo_anterior,Equipo_t,Estado_t,Ganancias_t,Home-runs_2_t,Home-runs_t,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_t,Juegos_t,Jugador,Pago_efectivo_t,Pennants won_t,Peso_t,Playoffs_t,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_t,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_slugging_2_t,Porcentaje_slugging_t,Posicion_t,Promedio_victorias_t,Runs-batted-in_2_t,Runs-batted-in_t,Status_agente_libre,Sueldo_ajustado_t,Sueldo_base_t,Sueldo_porcentual_t,Sueldo_regular_t,TVS_2_t,TVS_t,Triples_2_t,Triples_t,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_total_t,Valor_del_contrato_t,Valor_promedio_contrato,Victorias_t,WAR_2_t,WAR_t,WS ganadas_t,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,Acronimo_t_1,Altura_t_1,Anio_de_agente_libre_t_1,Anios_de_contrato_t_1,Antiguedad_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t_1,Bateos_promedio_2_t_1,Bateos_promedio_t_1,Bateos_t_1,Bono_por_firma_t_1,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t_1,Dobles_t_1,Edad_al_firmar_t_1,Equipo_t_1,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_iniciados_2_t_1,Juegos_iniciados_t_1,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t_1,Playoffs_t_1,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t_1,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t_1,Posicion_t_1,Promedio_victorias_t_1,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Sueldo_ajustado_t_1,Sueldo_base_t_1,Sueldo_porcentual_t_1,Sueldo_regular_t_1,TVS_2_t_1,TVS_t_1,Triples_2_t_1,Triples_t_1,Valor_contrato_promedio_t_1,Valor_contrato_total_t_1,Valor_del_contrato_t_1,Victorias_t_1,WAR_2_t_1,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1
KC,6.1,2016,2013,3,3,1,,,1,0.0625,0.25,1,0,,5,0,0,33,34,KC,Kansas City Royals,Missouri,28250000,,,,1089,33,33,Jeremy Guthrie,5000000,,205.0,7,,,0.04161599999999999,0.204,0.204,,,0.0625,0.25,SP,0.5308641975308642,,,UFA,5000000,5000000,0.059,5000000,943.1041,30.71,0,0,25000000,8333333,26100000,25000000,8333333,86,2.4025000000000003,1.55,,15.424948470398375,15.424948470398375,15.424948470398375,COL,6.1,2013.0,1.0,1.0,16.0,625.0,4.0,25.0,4.0,0.0064,0.08,2.0,0.0,4.0,2.0,1.0,0.0,0.0,32.0,Colorado Rockies,23250000.0,0.0,0.0,0.0,0.0,841.0,29.0,38.0,162.0,162.0,8200000.0,2.0,1.0,205.0,3.0,0.25,0.038025,0.5,0.195,0.032041,0.179,0.235,0.0625,0.013225,0.25,0.115,0.0064,0.08,SP,0.3950617283950617,0.0,1.0,0.0,1.0,8200000.0,8200000.0,0.094,8200000.0,49.4209,7.03,0.0,0.0,8200000.0,39900000.0,8200000.0,64.0,4.09795611621901,2.0243409090909097,1.0,0.0
WSH,6.2,2015,2013,2,2,0,,,14641,0.056169,0.237,121,0,,11,361,19,33,33,WSH,Washington Nationals,Washington DC,47307500,,,,20736,144,152,Adam LaRoche,10000000,,205.0,2,,,0.790321,0.889,0.938,,,0.16240900000000003,0.403,DH,0.5308641975308642,,,UFA,10000000,10000000,0.086,10000000,523.9521,22.89,9,3,24000000,12000000,67000000,24000000,12000000,86,0.36,0.6,,16.11809565095832,16.11809565095832,16.11809565095832,WSH,6.2,2014.0,2.0,1.0,261121.0,326041.0,511.0,571.0,24025.0,0.07398400000000001,0.272,155.0,0.0,6.0,1.0,1.0,1225.0,35.0,31.0,Washington Nationals,37307500.0,400.0,1089.0,20.0,33.0,22201.0,149.0,154.0,162.0,162.0,8000000.0,1.0,1.0,205.0,2.0,0.540225,0.727609,0.735,0.853,0.8464,0.92,0.951,0.11022400000000002,0.11764900000000002,0.332,0.343,0.2601,0.51,DH,0.6049382716049383,3844.0,10000.0,62.0,100.0,8000000.0,8000000.0,0.082,8000000.0,6320.25,79.5,1.0,1.0,8000000.0,18650000.0,16000000.0,98.0,17.3889,4.17,0.0,0.0
TOR,6.23328929986789,2015,2013,2,2,0,,,9216,0.07784100000000002,0.279,96,0,,7,225,15,28,28,SF,Toronto Blue Jays,Toronto,20818600,,,,7225,85,88,Melky Cabrera,8000000,,210.0,5,,,0.275625,0.525,0.543,,,0.1296,0.36,LF,0.4567901234567901,,,UFA,8000000,8000000,0.061,8000000,0.0,0.0,4,2,16000000,8000000,36750000,16000000,8000000,74,0.019600000000000003,0.14,,15.89495209964411,15.89495209964411,15.89495209964411,SF,6.2411851851851825,2013.0,1.0,0.0,118336.0,210681.0,344.0,459.0,25281.0,0.11971599999999999,0.346,159.0,0.0,3.0,1.0,5.0,625.0,25.0,27.0,San Francisco Giants,12818600.0,9.0,121.0,3.0,11.0,12544.0,112.0,113.0,162.0,162.0,6000000.0,2.0,23.0,210.0,23.0,0.4651240000000001,0.820836,0.682,0.906,0.47748099999999993,0.691,0.698,0.10368400000000001,0.1521,0.322,0.39,0.266256,0.516,LF,0.5802469135802469,900.0,3600.0,30.0,60.0,6000000.0,6000000.0,0.044,6000000.0,8973.7729,94.73,100.0,10.0,6000000.0,4800000.0,6000000.0,94.0,23.232400000000002,4.82,2.0,7.0
LAA,6.3,2016,2013,2,2,0,,,1,0.027889000000000004,0.167,1,0,,8,0,0,32,32,LAD,Los Angeles Angels,California,42098500,,,,400,20,28,Joe Blanton,6500000,,252.0,10,,,0.015375999999999999,0.124,0.173,,,0.027889000000000004,0.167,RP,0.4814814814814814,,,UFA,6500000,6500000,0.046,6500000,0.0,0.0,0,0,15000000,7500000,153500000,15000000,7500000,78,3.8599097976128247,1.9646653144016222,,15.687312734865866,15.687312734865866,15.687312734865866,PHI,6.3,2013.0,3.0,2.0,36.0,3025.0,6.0,55.0,16.0,0.0053289999999999995,0.073,4.0,2000000.0,7.0,5.0,2.0,0.0,0.0,29.0,Philadelphia Phillies,35598500.0,0.0,0.0,0.0,0.0,900.0,30.0,31.0,162.0,162.0,10500000.0,1.0,7.0,252.0,14.0,0.11088900000000002,0.043264,0.333,0.208,0.034225,0.185,0.191,0.027889000000000004,0.018496000000000002,0.167,0.136,0.0053289999999999995,0.073,RP,0.5,0.0,1.0,0.0,1.0,10500000.0,8500000.0,0.059,10500000.0,0.0,0.0,0.0,0.0,8000000.0,57650000.0,24000000.0,81.0,0.0121,0.11,1.0,2.0
NYY,6.23328929986789,2014,2013,1,1,1,,,0,0.0,0.0,0,0,,8,0,0,37,38,NYY,New York Yankees,New York,76800000,,,,1024,32,32,Hiroki Kuroda,15000000,,214.120987654321,50,,,0.039204,0.198,0.198,,,0.0,0.0,SP,0.5246913580246914,,,UFA,15000000,15000000,0.063,15000000,2756.25,52.5,0,0,15000000,15000000,64000000,15000000,15000000,85,16.0,4.0,,16.523560759066484,16.523560759066484,16.523560759066484,NYY,6.2411851851851825,2013.0,1.0,1.0,36.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,36.0,New York Yankees,59300000.0,0.0,0.0,0.0,0.0,1089.0,33.0,33.0,162.0,162.0,10000000.0,40.0,40.0,214.94751381215468,50.0,0.0,0.0,0.0,0.0,0.04161599999999999,0.204,0.204,0.0,0.0,0.0,0.0,0.0,0.0,SP,0.5864197530864198,0.0,0.0,0.0,0.0,10000000.0,10000000.0,0.044,10000000.0,6699.422499999999,81.85,0.0,0.0,10000000.0,9100000.0,10000000.0,95.0,27.772899999999996,5.27,27.0,27.0
CIN,6.2,2015,2013,2,2,0,,,961,0.0576,0.24,31,1000000,,12,25,5,34,34,CIN,Cincinnati Reds,Ohio,23504200,,,,1156,34,38,Ryan Ludwick,3000000,,214.0,15,,,0.04409999999999999,0.21,0.235,,,0.10627600000000001,0.326,LF,0.5555555555555556,,,UFA,2000000,1000000,0.019,2000000,0.0,0.0,0,0,15000000,7500000,41800000,15000000,7500000,90,3.8599097976128247,1.9646653144016222,,14.508657738524219,13.815510557964274,14.508657738524219,CIN,6.2,2013.0,1.0,0.0,16641.0,178084.0,129.0,422.0,13456.0,0.07562500000000001,0.275,116.0,0.0,4.0,2.0,2.0,784.0,28.0,33.0,Cincinnati Reds,20004200.0,4.0,676.0,2.0,26.0,11881.0,109.0,125.0,162.0,162.0,2450000.0,10.0,10.0,214.0,14.0,0.381924,0.769129,0.618,0.877,0.4529290000000001,0.673,0.772,0.085849,0.11971599999999999,0.293,0.346,0.281961,0.531,LF,0.5987654320987654,144.0,6400.0,12.0,80.0,2450000.0,2000000.0,0.027,2450000.0,5889.027599999999,76.74,1.0,1.0,3000000.0,5100000.0,3000000.0,97.0,5.107599999999999,2.26,5.0,5.0
NYY,6.0,2015,2013,2,2,0,,,18496,0.06864400000000001,0.262,136,0,,8,225,15,39,39,NYY,New York Yankees,New York,154500000,,,,16384,128,150,Ichiro Suzuki,6500000,,175.0,50,,,0.6241000000000001,0.79,0.926,,,0.11696400000000001,0.342,RF,0.5246913580246914,,,UFA,6500000,6500000,0.027,6500000,305.20089999999993,17.47,9,3,13000000,6500000,64000000,13000000,6500000,85,4.5796,2.14,,15.687312734865866,15.687312734865866,15.687312734865866,NYY,6.0,2013.0,5.0,4.0,270400.0,395641.0,520.0,629.0,31684.0,0.08008899999999998,0.283,178.0,1000000.0,9.0,2.0,2.0,784.0,28.0,34.0,New York Yankees,148000000.0,49.0,81.0,7.0,9.0,22801.0,151.0,162.0,162.0,162.0,6781420.0,40.0,40.0,175.0,50.0,0.408321,0.48441599999999996,0.639,0.696,0.8686240000000001,0.932,1.0,0.088209,0.094249,0.297,0.307,0.1521,0.39,RF,0.5864197530864198,1225.0,3025.0,35.0,55.0,6781420.0,17000000.0,0.03,18000000.0,17.64,4.2,36.0,6.0,18000000.0,9100000.0,90000000.0,95.0,0.0576,0.24,27.0,27.0
WSH,6.5,2014,2013,1,1,0,,,64,0.028900000000000006,0.17,8,0,,11,9,3,32,32,LAA,Washington Nationals,Washington DC,64773500,,,,900,30,31,Dan Haren,13000000,,215.0,2,,,0.034225,0.185,0.191,,,0.054756000000000006,0.234,SP,0.5308641975308642,,,UFA,13000000,13000000,0.112,13000000,136.1889,11.67,0,0,13000000,13000000,67000000,13000000,13000000,86,3.8599097976128247,1.9646653144016222,,16.38045991542581,16.38045991542581,16.38045991542581,LAA,6.5,2013.0,4.0,3.0,2209.0,16.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,28.0,Los Angeles Angels,48273500.0,0.0,0.0,0.0,0.0,900.0,30.0,31.0,162.0,162.0,12750000.0,1.0,1.0,215.0,10.0,0.191844,0.0,0.438,0.0,0.034225,0.185,0.191,0.04161599999999999,0.0,0.204,0.0,0.0,0.0,SP,0.5493827160493827,4.0,0.0,2.0,0.0,12750000.0,12750000.0,0.081,12750000.0,181.9801,13.49,0.0,0.0,11187500.0,321150000.0,44750000.0,89.0,4.09795611621901,2.0243409090909097,0.0,1.0
BOS,6.1,2015,2013,2,2,0,,,5929,0.061503999999999996,0.248,77,0,,10,289,17,32,32,OAK,Boston Red Sox,Massachusetts,11904599,,,,5776,76,116,Jonny Gomes,5000000,,205.0,21,,,0.21996099999999996,0.469,0.716,,,0.18318399999999999,0.428,LF,0.5987654320987654,,,UFA,5000000,5000000,0.029,5000000,1683.4609,41.03,0,0,10000000,5000000,130700000,10000000,5000000,97,2.4964000000000004,1.58,,15.424948470398375,15.424948470398375,15.424948470398375,OAK,6.1,2013.0,1.0,0.0,96721.0,77841.0,311.0,279.0,5329.0,0.06864400000000001,0.262,73.0,0.0,3.0,1.0,5.0,100.0,10.0,31.0,Oakland Athletics,6904599.0,169.0,324.0,13.0,18.0,5476.0,74.0,99.0,162.0,162.0,1000000.0,13.0,15.0,205.0,24.0,0.597529,0.753424,0.773,0.868,0.208849,0.457,0.611,0.11902499999999998,0.142129,0.345,0.377,0.241081,0.491,LF,0.5802469135802469,2704.0,2209.0,52.0,47.0,1000000.0,1000000.0,0.017,1000000.0,5941.3264,77.08,0.0,0.0,1000000.0,15414066.0,1000000.0,94.0,3.3124000000000002,1.82,8.0,9.0
TOR,5.8,2016,2013,3,3,0,,,7396,0.055695999999999996,0.236,86,0,,7,144,12,32,32,LAA,Toronto Blue Jays,Toronto,16907000,,,,9604,98,107,Maicer Izturis,3000000,,155.0,5,,,0.366025,0.605,0.661,,,0.0961,0.31,2B,0.4567901234567901,,,UFA,3000000,3000000,0.023,3000000,30.030400000000004,5.48,0,0,10000000,3333333,36750000,10000000,3333333,74,3.8599097976128247,1.9646653144016222,,14.914122846632385,14.914122846632385,14.914122846632385,LAA,5.8,2013.0,3.0,2.0,133225.0,83521.0,365.0,289.0,5476.0,0.065536,0.256,74.0,166667.0,4.0,1.0,5.0,121.0,11.0,29.0,Los Angeles Angels,13907000.0,25.0,4.0,5.0,2.0,4900.0,70.0,100.0,162.0,162.0,3800000.0,2.0,1.0,155.0,10.0,0.356409,0.40195600000000004,0.597,0.634,0.18662399999999998,0.432,0.617,0.08294399999999999,0.1024,0.288,0.32,0.09922500000000001,0.315,2B,0.5493827160493827,1024.0,400.0,32.0,20.0,3966667.0,3800000.0,0.025,3966667.0,133.4025,11.55,0.0,0.0,3333333.0,321150000.0,10000000.0,89.0,0.04000000000000001,0.2,2.0,1.0
MIN,6.3,2015,2013,2,2,0,,,0,0.0,0.0,0,0,,7,0,0,32,32,PIT,Minnesota Twins,Minnesota,0,,,,961,31,32,Kevin Correia,0,,200.0,14,,,0.036481,0.191,0.198,,,0.0,0.0,SP,0.4074074074074074,,,UFA,4500000,4500000,0.055,4500000,1620.8675999999998,40.26,0,0,10000000,5000000,15515000,10000000,5000000,66,5.3361,2.31,,15.319587954740548,15.319587954740548,15.319587954740548,PIT,6.3,2013.0,2.0,1.0,49.0,2209.0,7.0,47.0,25.0,0.011236,0.106,5.0,1000000.0,3.0,1.0,2.0,0.0,0.0,30.0,Pittsburgh Pirates,0.0,0.0,0.0,0.0,0.0,784.0,28.0,32.0,162.0,162.0,0.0,6.0,9.0,200.0,14.0,0.0,0.045369,0.0,0.213,0.029928999999999997,0.173,0.198,0.0,0.011236,0.0,0.106,0.011236,0.106,SP,0.4876543209876543,0.0,0.0,0.0,0.0,4000000.0,3000000.0,0.065,4000000.0,1779.1524,42.18,0.0,0.0,4000000.0,14500000.0,8000000.0,79.0,0.22089999999999999,0.47,3.0,5.0
BOS,6.0,2014,2013,1,1,1,,,12544,0.064516,0.254,112,0,,10,841,29,29,30,OAK,Boston Red Sox,Massachusetts,38250000,,,,14884,122,124,Stephen Drew,10000000,,200.0,21,,,0.567009,0.753,0.765,,,0.197136,0.444,2B,0.5987654320987654,,,UFA,10000000,9500000,0.059,10000000,3289.0225,57.35,64,8,9500000,9500000,130700000,9500000,9500000,97,7.0225,2.65,,16.11809565095832,16.06680235657077,16.11809565095832,OAK,6.0,2013.0,2.0,2.0,194481.0,82369.0,441.0,287.0,4096.0,0.049729,0.223,64.0,0.0,3.0,1.0,5.0,169.0,13.0,27.0,Oakland Athletics,26900000.0,169.0,49.0,13.0,7.0,5625.0,75.0,79.0,162.0,162.0,1863387.0,13.0,15.0,200.0,24.0,0.605284,0.43164900000000006,0.778,0.657,0.21436900000000003,0.463,0.488,0.11155600000000002,0.095481,0.334,0.309,0.12110399999999999,0.348,2B,0.5802469135802469,4489.0,784.0,67.0,28.0,1863387.0,7750000.0,0.031,7750000.0,0.0,0.0,1.0,1.0,6875000.0,15414066.0,13750000.0,94.0,4.09795611621901,2.0243409090909097,8.0,9.0
TEX,6.3,2014,2013,1,1,0,,,18769,0.07398400000000001,0.272,137,0,,12,576,24,36,36,CHW,Texas Rangers,Texas,56275000,,,,15129,123,134,A.J. Pierzynski,7500000,,250.0,6,,,0.570025,0.755,0.822,,,0.18062499999999998,0.425,C,0.5617283950617284,,,UFA,7500000,7500000,0.054,7500000,802.0224000000001,28.32,1,1,7500000,7500000,33750000,7500000,7500000,91,3.1684,1.78,,15.830413578506539,15.830413578506539,15.830413578506539,CHW,6.3,2013.0,2.0,1.0,253009.0,229441.0,503.0,479.0,17689.0,0.07728400000000002,0.278,133.0,0.0,1.0,2.0,2.0,324.0,18.0,34.0,Chicago White Sox,48775000.0,289.0,729.0,17.0,27.0,15876.0,126.0,135.0,162.0,162.0,6000000.0,2.0,6.0,250.0,9.0,0.521284,0.6839289999999999,0.722,0.827,0.605284,0.778,0.833,0.088209,0.10627600000000001,0.297,0.326,0.251001,0.501,C,0.5246913580246914,4900.0,5929.0,70.0,77.0,6000000.0,6000000.0,0.055,6000000.0,4891.6035999999995,69.94,16.0,4.0,4000000.0,900000.0,8000000.0,85.0,10.6276,3.26,0.0,3.0
SEA,6.3,2014,2013,1,1,0,,,0,0.0,0.0,0,0,,10,0,0,31,31,BAL,Seattle Mariners,Washington,0,,,,1024,32,33,Joe Saunders,0,,215.0,4,,,0.039204,0.198,0.204,,,0.0,0.0,SP,0.4382716049382716,,,UFA,6500000,6500000,0.079,6500000,163.3284,12.78,0,0,6500000,6500000,28400000,6500000,6500000,71,3.8599097976128247,1.9646653144016222,,15.687312734865866,15.687312734865866,15.687312734865866,ARI,6.3,2013.0,1.0,0.0,25.0,1225.0,5.0,35.0,9.0,0.007395999999999999,0.086,3.0,0.0,4.0,1.0,1.0,0.0,0.0,30.0,Arizona Diamondbacks,0.0,0.0,0.0,0.0,0.0,784.0,28.0,28.0,162.0,162.0,0.0,0.0,1.0,215.0,5.0,0.0,0.0576,0.0,0.24,0.029928999999999997,0.173,0.173,0.0,0.023716,0.0,0.154,0.007395999999999999,0.086,SP,0.5,0.0,1.0,0.0,1.0,6000000.0,6000000.0,0.073,6000000.0,1982.9209,44.53,0.0,0.0,6000000.0,17750000.0,6000000.0,81.0,0.2304,0.48,0.0,1.0
BOS,6.2,2015,2013,2,2,1,,,484,0.046655999999999996,0.216,22,0,,10,25,5,35,36,ATL,Boston Red Sox,Massachusetts,15173500,,,,1089,33,36,David Ross,3100000,,230.0,21,,,0.04161599999999999,0.204,0.222,,,0.145924,0.382,C,0.5987654320987654,,,UFA,3100000,3100000,0.018,3100000,0.0,0.0,0,0,6200000,3100000,130700000,6200000,3100000,97,0.43560000000000004,0.66,,14.946912669455374,14.946912669455374,14.946912669455374,ATL,6.2,2013.0,2.0,2.0,10404.0,30976.0,102.0,176.0,2025.0,0.065536,0.256,45.0,0.0,1.0,1.0,1.0,49.0,7.0,33.0,Atlanta Braves,12073500.0,16.0,81.0,4.0,9.0,2209.0,47.0,62.0,162.0,162.0,1725000.0,13.0,18.0,230.0,22.0,0.4637610000000001,0.5929,0.681,0.77,0.0841,0.29,0.383,0.088804,0.10304100000000001,0.298,0.321,0.201601,0.449,C,0.5802469135802469,100.0,529.0,10.0,23.0,1725000.0,1625000.0,0.018,1725000.0,0.0,0.0,0.0,0.0,1625000.0,1000000.0,3250000.0,94.0,1.0404,1.02,8.0,3.0
BAL,6.6,2014,2013,1,1,1,,,36,0.026244,0.162,6,0,,4,4,2,29,30,TEX,Baltimore Orioles,Maryland,21484313,,,,900,30,31,Scott Feldman,2983606,,225.0,12,,,0.034225,0.185,0.191,,,0.088209,0.297,SP,0.5246913580246914,,,UFA,2983606,6000000,0.03,6000000,1831.8399999999997,42.8,0,0,6000000,6000000,2000000,6000000,6000000,85,0.36,0.6,,14.908643194054553,15.60727002719233,15.60727002719233,TEX,6.6,2013.0,2.0,2.0,1369.0,16.0,37.0,4.0,1.0,0.0625,0.25,1.0,0.0,4.0,1.0,2.0,0.0,0.0,27.0,Texas Rangers,14884313.0,1.0,0.0,1.0,0.0,441.0,21.0,29.0,162.0,162.0,6500000.0,7.0,2.0,225.0,6.0,0.210681,0.25,0.459,0.5,0.016900000000000002,0.13,0.179,0.026244,0.0625,0.162,0.25,0.0625,0.25,SP,0.5740740740740741,64.0,1.0,8.0,1.0,6500000.0,6500000.0,0.047,6500000.0,437.2281,20.91,0.0,0.0,5750000.0,19000000.0,11500000.0,93.0,4.09795611621901,2.0243409090909097,3.0,0.0
MIL,6.2,2015,2013,2,2,0,,,1,0.0034809999999999997,0.059,1,150000,,7,0,0,30,30,WSH,Milwaukee Brewers,Wisconsin,11140000,,,,100,10,43,Tom Gorzelanny,2900000,,210.0,4,,,0.0038439999999999998,0.062,0.265,,,0.0034809999999999997,0.059,RP,0.4567901234567901,,,UFA,2750000,2600000,0.031,2750000,0.0,0.0,0,0,5700000,2850000,43300000,5700000,2850000,74,0.09,0.3,,14.827111469642754,14.77102200299171,14.827111469642754,WSH,6.2,2013.0,1.0,0.0,289.0,36.0,17.0,6.0,4.0,0.11088900000000002,0.333,2.0,0.0,6.0,1.0,1.0,0.0,0.0,29.0,Washington Nationals,8240000.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,162.0,162.0,3000000.0,1.0,1.0,210.0,2.0,0.013923999999999999,0.580644,0.118,0.762,3.6e-05,0.006,0.278,0.0034809999999999997,0.18404099999999998,0.059,0.429,0.11088900000000002,0.333,RP,0.6049382716049383,0.0,1.0,0.0,1.0,3000000.0,3000000.0,0.031,3000000.0,0.0,0.0,0.0,0.0,3000000.0,18650000.0,3000000.0,98.0,1.1236000000000002,1.06,0.0,0.0
WSH,6.0,2015,2013,2,2,1,,,900,0.036481,0.191,30,0,,11,25,5,32,33,NYM,Washington Nationals,Washington DC,10238000,,,,1296,36,85,Scott Hairston,1161202,,204.0,2,,,0.049284,0.222,0.525,,,0.171396,0.414,RF,0.5308641975308642,,,UFA,1161202,2500000,0.01,2500000,0.0,0.0,0,0,5000000,2500000,67000000,5000000,2500000,86,3.8599097976128247,1.9646653144016222,,13.964966233487312,14.73180128983843,14.73180128983843,NYM,6.0,2013.0,1.0,1.0,24649.0,142129.0,157.0,377.0,9801.0,0.06916900000000001,0.263,99.0,0.0,7.0,1.0,2.0,625.0,25.0,31.0,New York Mets,7738000.0,100.0,400.0,10.0,20.0,7396.0,86.0,134.0,162.0,162.0,1100000.0,1.0,5.0,204.0,8.0,0.42380100000000004,0.6448090000000001,0.651,0.803,0.281961,0.531,0.827,0.056169,0.089401,0.237,0.299,0.254016,0.504,RF,0.4567901234567901,676.0,3249.0,26.0,57.0,1100000.0,1100000.0,0.01,1100000.0,1366.0416,36.96,9.0,3.0,1100000.0,20400000.0,1100000.0,74.0,4.09795611621901,2.0243409090909097,0.0,2.0
BOS,6.1,2014,2013,1,1,0,,,16641,0.067081,0.259,129,0,,10,1444,38,31,31,TEX,Boston Red Sox,Massachusetts,34620000,,,,17161,131,139,Mike Napoli,13000000,,225.0,21,,,0.6544810000000001,0.809,0.858,,,0.23232399999999997,0.482,1B,0.5987654320987654,,,UFA,13000000,5000000,0.076,13000000,7682.522500000001,87.65,4,2,5000000,5000000,130700000,5000000,5000000,97,13.987600000000002,3.74,,16.38045991542581,15.424948470398375,16.38045991542581,TEX,6.1,2013.0,1.0,0.0,248004.0,123904.0,498.0,352.0,6400.0,0.051529000000000005,0.227,80.0,0.0,4.0,1.0,2.0,81.0,9.0,30.0,Texas Rangers,21620000.0,529.0,576.0,23.0,24.0,10404.0,102.0,108.0,162.0,162.0,9400000.0,13.0,2.0,225.0,6.0,0.7089639999999999,0.659344,0.842,0.812,0.39690000000000003,0.63,0.667,0.1296,0.11764900000000002,0.36,0.343,0.21996099999999996,0.469,1B,0.5740740740740741,8464.0,3136.0,92.0,56.0,9400000.0,9400000.0,0.068,9400000.0,2404.9216,49.04,4.0,2.0,9400000.0,19000000.0,9400000.0,93.0,3.0976,1.76,8.0,0.0
MIN,6.7,2014,2013,1,1,1,,,0,0.0,0.0,0,0,,7,0,0,28,29,NYM,Minnesota Twins,Minnesota,19362500,,,,841,29,29,Mike Pelfrey,4000000,,240.0,14,,,0.032041,0.179,0.179,,,0.0,0.0,RP,0.4074074074074074,,,UFA,4000000,4000000,0.049,4000000,0.0,0.0,0,0,4000000,4000000,15515000,4000000,4000000,66,0.028900000000000006,0.17,,15.201804919084164,15.201804919084164,15.201804919084164,NYM,6.7,2013.0,1.0,1.0,1.0,36.0,1.0,6.0,1.0,0.027889000000000004,0.167,1.0,0.0,7.0,1.0,2.0,1.0,1.0,27.0,New York Mets,15362500.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,162.0,162.0,5687500.0,6.0,5.0,240.0,8.0,0.0,0.25,0.0,0.5,0.000361,0.019,0.019,0.0,0.027889000000000004,0.0,0.167,0.11088900000000002,0.333,RP,0.4567901234567901,0.0,0.0,0.0,0.0,5687500.0,5687500.0,0.054,5687500.0,0.0,0.0,0.0,0.0,5687500.0,20400000.0,5687500.0,74.0,0.6561000000000001,0.81,3.0,2.0
ATL,6.2,2015,2013,2,2,0,,,1156,0.07896100000000002,0.281,34,0,,3,64,8,33,33,DET,Atlanta Braves,Georgia,14527322,,,,1089,33,47,Gerald Laird,1500000,,218.0,23,,,0.04161599999999999,0.204,0.29,,,0.138384,0.372,C,0.5925925925925926,,,UFA,1500000,1500000,0.016,1500000,0.0,0.0,0,0,3000000,1500000,77250000,3000000,1500000,96,3.8599097976128247,1.9646653144016222,,14.22097566607244,14.22097566607244,14.22097566607244,DET,6.2,2013.0,1.0,0.0,14641.0,30276.0,121.0,174.0,2401.0,0.07952399999999998,0.282,49.0,0.0,3.0,1.0,1.0,64.0,8.0,32.0,Detroit Tigers,13027322.0,1.0,4.0,1.0,2.0,2601.0,51.0,63.0,162.0,162.0,1120000.0,18.0,11.0,218.0,14.0,0.546121,0.5041,0.739,0.71,0.09922500000000001,0.315,0.389,0.134689,0.11356900000000002,0.367,0.337,0.139876,0.374,C,0.5432098765432098,169.0,121.0,13.0,11.0,1000000.0,1000000.0,0.007,1000000.0,0.0,0.0,1.0,1.0,1000000.0,221000000.0,1000000.0,88.0,4.09795611621901,2.0243409090909097,3.0,4.0
