Acronimo_t,Acronimo_t_1,Agente_libre,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_en_contra_2_t,Bateos_en_contra_2_t_1,Bateos_en_contra_t,Bateos_en_contra_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_en_contra_2_t,Carreras_en_contra_2_t_1,Carreras_en_contra_t,Carreras_en_contra_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
PHI,LAD,Si,6.3,6.3,2023,2022,2022,1,1,0,0,1089,256,33,16,0,0,7,7,2,5,484,64,22,8,289,49,17,7,2.144132653061224,11.111111111111112,1.4642857142857142,3.3333333333333335,0.004844132319204346,0.0015140274644582052,0.0695998011434253,0.038910505836575876,0.010386462281355235,0.01682252738286895,0.10191399453144419,0.1297016861219196,11.7649,6.0516,3.43,2.46,30,29,30,Philadelphia Phillies,Los Angeles Dodgers,Pennsylvania,28783496,18783496,1998.0900000000001,660.49,44.7,25.7,0,4,46,27,162,162,Corey Knebel,25,0,5,0,10000000,5250000,8,25,224.0,224.0,15,35,RP,RP,0.5370370370370371,0.654320987654321,144,9,12,3,1681,900,41,30,10000000,5250000,10000000,5250000,0.041,0.02,10000000,5250000,0.0,0.0,0.0,0.0,10000000,5250000,204150000,160320500,10000000,5250000,87,106,0.3364,0.5041,0.58,0.71,1.8769000000000002,0.9409,1.37,0.97,2,7,784,81,28,9,9,16,3,4,16.11809565095832,16.11809565095832,16.11809565095832
WSH,CHC,No,6.1,6.1,2028,0,2022,1,1,0,0,1936,400,44,20,0,0,5,10,1,2,900,225,30,15,784,169,28,13,3.24,1.190082644628099,1.8,1.0909090909090908,0.003348979766803841,0.004991236461271097,0.05787037037037037,0.07064868336544636,0.010850694444444446,0.005939983887793703,0.10416666666666667,0.07707129094412331,27.5625,45.5625,5.25,6.75,26,25,26,Washington Nationals,Chicago Cubs,Washington DC,1199453,941771,2304.0,299.29,48.0,17.3,9,1,16,8,162,162,Cory Abbott,25,0,5,0,257682,39871,1,17,210.0,210.0,6,21,SP,SP,0.3395061728395062,0.4382716049382716,0,0,0,0,2025,144,45,12,257682,39871,700000,570500,0.002,0.0,700000,570500,0.0,0.0,0.0,0.0,700000,570500,23750000,24500000,700000,570500,55,71,0.016900000000000002,1.5011196963456546,0.13,1.22520190023753,2.0736,3.2041,1.44,1.79,1,3,625,121,25,11,0,0,0,0,12.459481545539692,13.458835614025542,13.458835614025542
LAD,CHW,No,6.0,6.0,2023,2023,2022,3,3,4,3,2601,961,51,31,0,0,9,2,5,2,961,361,31,19,625,225,25,15,6.612244897959185,18.90359168241966,2.5714285714285716,4.3478260869565215,0.0026886145404663923,0.00183240720563478,0.05185185185185185,0.04280662572119858,0.017777777777777778,0.03463907761124347,0.13333333333333333,0.1861157640052112,14.0625,5.107599999999999,3.75,2.26,30,30,34,Los Angeles Dodgers,Chicago White Sox,California,104275188,88275188,3600.0,3564.09,60.0,59.7,0,0,63,63,162,162,Craig Kimbrel,49,25,7,5,16000000,5591430,25,6,215.0,215.0,36,11,RP/CL,RP/CL,0.6851851851851852,0.5740740740740741,484,576,22,24,5184,10000,72,100,16000000,5591430,16000000,16000000,0.059,0.04,16000000,16000000,77.26409999999998,4088.3235999999997,8.79,63.94,14333333,14333333,267800000,57000000,43000000,43000000,111,93,0.0144,6.100900000000001,0.12,2.47,1.7424000000000002,0.81,1.32,0.9,7,3,784,529,28,23,36,16,6,4,16.588099280204055,16.588099280204055,16.588099280204055
SD,SD,No,6.2,6.2,2023,2023,2022,2,2,3,2,2025,6241,45,79,0,0,3,4,5,5,484,961,22,31,400,900,20,30,12.25,40.76331360946746,3.5,6.384615384615385,0.0007452914905822358,0.00026759640742480916,0.0273000273000273,0.016358374229268908,0.00912982075963239,0.01090811627662432,0.09555009555009555,0.1044419277714861,19.624899999999997,9.3636,4.43,3.06,35,35,38,San Diego Padres,San Diego Padres,California,23574963,19574963,1656.4900000000002,7796.889999999999,40.7,88.3,1,4,33,67,162,162,Craig Stammen,4,9,2,3,4000000,4500000,2,2,228.0,228.0,7,6,RP,RP,0.5493827160493827,0.4876543209876543,0,1,0,1,1225,6889,35,83,4000000,4500000,4000000,4000000,0.018,0.025,4000000,4500000,0.0,3918.76,0.0,62.6,4500000,4500000,32500000,25200000,9000000,9000000,89,79,0.028900000000000006,2.25,0.17,1.5,1.8225000000000002,1.0816000000000001,1.35,1.04,0,0,100,169,10,13,1,36,1,6,15.201804919084164,15.201804919084164,15.201804919084164
HOU,HOU,No,6.1,6.1,2026,2026,2022,1,1,1,1,7921,4489,89,67,0,0,3,5,2,2,1936,1681,44,41,1764,1600,42,40,13.918639053254438,6.016375934496262,3.730769230769231,2.452830188679245,0.0015097315514726699,0.003379464040102461,0.0388552641410745,0.058133157837007794,0.02101340853225792,0.02033212612236795,0.1449600239109318,0.14259076450586816,6.4516,12.6025,2.54,3.55,24,23,25,Houston Astros,Houston Astros,Texas,1538093,788993,22111.689999999995,10261.689999999999,148.7,101.3,25,9,30,36,162,162,Cristian Javier,81,1,9,1,749100,580290,5,4,213.0,213.0,16,15,SP,SP,0.654320987654321,0.5864197530864198,0,4,0,2,37636,16900,194,130,749100,580290,749100,620400,0.004,0.003,749100,620400,8306.499600000001,1998.9841000000001,91.14,44.71,749100,620400,69100000,76100000,749100,620400,106,95,13.9129,1.8225000000000002,3.73,1.35,0.9025,1.3923999999999999,0.95,1.18,2,1,2704,2809,52,53,121,16,11,4,13.526627764935974,13.526627764935974,13.526627764935974
TEX,TEX,No,6.4,6.4,2027,2027,2022,1,1,0,0,24964,15876,158,126,0,0,8,4,2,2,6400,3721,80,61,5776,3481,76,59,4.882674297606659,7.02866414277988,2.2096774193548385,2.6511627906976742,0.002019361399651536,0.0016477790108939579,0.04493730521127781,0.04059284433116209,0.009859884003657565,0.011581685249095662,0.0992969486120171,0.10761823845935996,19.8916,20.3401,4.46,4.51,27,26,27,Texas Rangers,Texas Rangers,Texas,3379950,2665950,23500.890000000003,13853.29,153.3,117.7,29,25,29,27,162,162,Dane Dunning,64,100,8,10,714000,572500,2,2,225.0,225.0,8,8,SP,SP,0.419753086419753,0.3703703703703703,0,0,0,0,18769,12996,137,114,714000,572500,714000,572500,0.005,0.006,714000,572500,869.0704000000001,1130.3043999999998,29.48,33.62,714000,572500,580700000,5865500,714000,572500,68,60,1.3456,0.43560000000000004,1.16,0.66,2.0448999999999997,2.0736,1.43,1.44,0,0,3844,1849,62,43,16,25,4,5,13.478638241321722,13.478638241321722,13.478638241321722
COL,COL,No,6.4,6.4,0,2023,2022,1,1,1,1,1225,4761,35,69,0,0,5,1,1,1,225,1681,15,41,144,1444,12,38,7.617599999999999,4.938271604938272,2.76,2.2222222222222223,0.0021220732662602,0.0037067154099743064,0.04606596646397642,0.060882800608827996,0.0161651053130637,0.018304767456663245,0.1271420674405749,0.13529511246406223,3.2041,27.144099999999998,1.79,5.21,36,35,37,Colorado Rockies,Colorado Rockies,Colorado,9389029,4989029,3636.0899999999997,4316.490000000001,60.3,65.7,0,0,57,67,162,161,Daniel Bard,16,64,4,8,4400000,2925000,1,1,215.0,215.0,5,5,RP/CL,RP/CL,0.419753086419753,0.4596273291925465,1156,400,34,20,4761,6400,69,80,4400000,2925000,4400000,2925000,0.031,0.025,4400000,2925000,9789.123599999999,181.44090000000003,98.94,13.47,4400000,2925000,195350000,0,4400000,2925000,68,74,13.838400000000002,1.5011196963456546,3.72,1.22520190023753,0.9801,2.5600000000000005,0.99,1.6,0,0,625,1296,25,36,36,49,6,7,15.29711509888849,15.29711509888849,15.29711509888849
LAD,SD,Si,6.3,6.3,2025,2022,2022,1,2,1,2,289,1600,17,40,0,0,9,4,5,5,49,484,7,22,36,361,6,19,36.0,21.97265625,6.0,4.6875,0.0005226878953219224,0.0011824256992096546,0.022862368541380886,0.03438641736514077,0.018816764231589202,0.025981033429899637,0.1371742112482853,0.16118633139909735,4.928400000000001,10.956100000000001,2.22,3.31,34,32,35,Los Angeles Dodgers,San Diego Padres,California,33035107,27035107,590.49,2672.8900000000003,24.3,51.7,0,0,25,54,162,162,Daniel Hudson,9,9,3,3,6000000,2096770,25,2,215.0,215.0,36,6,RP/CL,RP/CL,0.6851851851851852,0.4876543209876543,25,0,5,0,900,5625,30,75,6000000,2096770,6000000,6000000,0.022,0.012,6000000,6000000,0.0,904.2049000000001,0.0,30.07,7000000,5500000,267800000,25200000,7000000,11000000,111,79,0.36,0.9603999999999999,0.6,0.98,0.81,1.1664,0.9,1.08,7,0,25,256,5,16,4,25,2,5,15.60727002719233,15.60727002719233,15.60727002719233
KC,KC,No,6.6,6.6,2028,0,2022,1,1,0,0,24025,6400,155,80,0,0,2,5,2,2,6241,2116,79,46,5625,1849,75,43,5.504437869822485,3.1477627471383975,2.3461538461538463,1.7741935483870968,0.0019246427074131184,0.002565786663249178,0.04387075002109171,0.05065359477124183,0.010594076204562444,0.008076487675680293,0.10292752889563823,0.08986928104575163,26.3169,32.3761,5.13,5.69,25,24,25,Kansas City Royals,Kansas City Royals,Missouri,2618857,1915257,17344.889999999996,4624.0,131.7,68.0,27,15,27,15,162,163,Daniel Lynch,169,36,13,6,703600,217757,4,4,190.0,190.0,9,9,SP,SP,0.4012345679012346,0.4601226993865031,0,0,0,0,14884,3025,122,55,703600,217757,703600,570500,0.008,0.002,703600,570500,415.34439999999995,0.0,20.38,0.0,703600,570500,13975000,41500000,703600,570500,65,75,0.48999999999999994,1.5011196963456546,0.7,1.22520190023753,2.4649,2.6569,1.57,1.63,2,2,2704,961,52,31,16,16,4,4,13.46396529184554,13.46396529184554,13.46396529184554
DET,MIL,Si,6.2,6.2,2023,2022,2022,1,1,1,1,2025,3025,45,55,0,0,4,4,1,1,1521,1681,39,41,1156,1521,34,39,5.179548156956005,3.7377777777777776,2.2758620689655173,1.9333333333333333,0.0030132472884626046,0.0034198556820902153,0.05489305318947567,0.05847953216374269,0.015607259439409165,0.012782660571723873,0.12492901760363428,0.11306042884990253,27.248399999999997,37.9456,5.22,6.16,28,27,29,Detroit Tigers,Milwaukee Brewers,Michigan,11997212,9547212,3445.6900000000005,3249.0,58.7,57.0,3,0,41,56,162,162,Daniel Norris,16,9,4,3,700000,1214395,11,1,185.0,185.0,16,8,RP,RP,0.4074074074074074,0.5864197530864198,0,1,0,1,4356,3364,66,58,700000,1214395,700000,3475000,0.005,0.012,700000,3475000,0.0,10.1761,0.0,3.19,700000,3475000,235500000,45400000,700000,3475000,66,95,1.583696402499998,1.5011196963456546,1.2584499999999992,1.22520190023753,1.5876000000000001,2.2201,1.26,1.49,4,0,841,900,29,30,4,4,2,2,13.458835614025542,13.458835614025542,13.458835614025542
NYM,SF,No,6.3,6.3,2025,2024,2022,2,1,0,0,1,9,1,3,0,0,6,8,2,5,0,4,0,2,0,4,0,2,inf,inf,inf,inf,0.0021572492015489602,0.0023432912533737143,0.04644619684698587,0.04840755368094647,0.011718193916704714,0.012244383624579467,0.10825060700386263,0.1106543429991768,0.0,324.0,0.0,18.0,35,34,35,New York Mets,San Francisco Giants,New York,5848648,2848648,4.0,1.0,2.0,1.0,81,62,119,117,162,163,Darin Ruf,0,0,0,0,1054976,1275000,5,23,250.0,250.0,10,27,DH,1B,0.6234567901234568,0.6625766871165644,0,0,0,0,0,0,0,0,1054976,1275000,3000000,1275000,0.004,0.007,3000000,1275000,330.5124,6085.560100000001,18.18,78.01,3125000,1275000,259270000,36200000,6250000,1275000,101,108,1.583696402499998,8.468100000000002,1.2584499999999992,2.91,0.25,9.0,0.5,3.0,2,8,0,0,0,0,0,0,0,0,13.86902857581838,14.914122846632385,14.914122846632385
ATL,NYY,No,6.4,6.4,2023,2023,2022,1,2,0,0,361,81,19,9,0,0,6,4,1,2,144,16,12,4,100,16,10,4,6.760000000000001,7.5625,2.6,2.75,0.002621775576535004,0.0017253110681939984,0.051203277009728626,0.04153686396677051,0.017723202897376625,0.013047664953217113,0.13312852022529442,0.11422637590861891,17.222500000000004,11.424399999999999,4.15,3.38,39,38,39,Atlanta Braves,New York Yankees,Georgia,49277033,47277033,470.89,114.48999999999998,21.7,10.7,0,0,28,12,162,162,Darren O'Day,4,0,2,0,1000000,1750000,18,40,220.0,220.0,28,57,RP,RP,0.6234567901234568,0.5679012345679012,0,0,0,0,676,121,26,11,1000000,1750000,1000000,1750000,0.006,0.009,1000000,1750000,0.0,0.0,0.0,0.0,1000000,1575000,61250000,111300000,1000000,3150000,101,92,0.0081,0.07840000000000001,0.09,0.28,1.7956000000000003,1.4884,1.34,1.22,4,27,100,16,10,4,4,0,2,0,13.815510557964274,13.815510557964274,13.815510557964274
BOS,BOS,No,6.2,6.2,2027,2026,2022,1,1,0,0,196,841,14,29,0,0,6,6,1,1,289,289,17,17,256,225,16,15,1.265625,3.0343392299687824,1.125,1.7419354838709677,0.017601324499668593,0.007415123456790123,0.13266998341625205,0.08611111111111111,0.02227667631989307,0.0225,0.14925373134328357,0.15,466.56000000000006,11.424399999999999,21.6,3.38,25,24,25,Boston Red Sox,Boston Red Sox,Massachusetts,1149719,1057415,44.89,1600.0,6.7,40.0,0,0,7,48,162,162,Darwinzon Hernandez,1,4,1,2,92304,578500,14,14,255.0,255.0,25,25,RP,RP,0.4814814814814814,0.5679012345679012,0,0,0,0,81,2916,9,54,92304,578500,700000,578500,0.0,0.003,700000,578500,0.0,0.0,0.0,0.0,700000,578500,173000000,31850000,700000,578500,78,92,1.583696402499998,0.8281000000000001,1.2584499999999992,0.91,10.889999999999999,2.25,3.3,1.5,9,9,64,961,8,31,0,4,0,2,11.43284275649667,13.458835614025542,13.458835614025542
OAK,OAK,No,6.0,6.0,2028,0,2022,1,1,0,0,2116,121,46,11,0,0,2,5,5,5,676,36,26,6,625,36,25,6,12.25,4.0,3.5,2.0,0.0005115756377769513,0.0008779149519890262,0.02261803788521346,0.02962962962962963,0.006266801562767653,0.0035116598079561047,0.0791631325982471,0.05925925925925926,32.718399999999995,12.96,5.72,3.6,26,25,26,Oakland Athletics,Oakland Athletics,California,2441130,1741130,1544.4899999999998,225.0,39.3,15.0,8,1,8,5,162,162,Daulton Jefferies,49,0,7,0,700000,138015,15,15,182.0,182.0,29,29,SP,SP,0.3703703703703703,0.5308641975308642,0,0,0,0,784,64,28,8,700000,138015,700000,570500,0.014,0.002,700000,570500,0.0,0.0,0.0,0.0,700000,570500,1700000,21300000,700000,570500,60,86,1.583696402499998,0.0529,1.2584499999999992,0.23,1.8769000000000002,1.0,1.37,1.0,9,9,64,16,8,4,1,1,1,1,13.458835614025542,13.458835614025542,13.458835614025542
PIT,PIT,No,6.1,6.1,2027,2027,2022,1,1,0,0,1764,1600,42,40,0,0,6,2,2,2,361,225,19,15,225,225,15,15,18.59765625,16.42382271468144,4.3125,4.052631578947368,0.0011824256992096546,0.001209608418928207,0.03438641736514077,0.034779425224235765,0.021990346695067053,0.019866394226662986,0.14829142488716957,0.1409481969613765,6.812099999999999,4.9729,2.61,2.23,27,26,27,Pittsburgh Pirates,Pittsburgh Pirates,Pennsylvania,1436678,721678,2672.8900000000003,3684.4900000000002,51.7,60.7,0,0,45,61,162,161,David Bednar,16,1,4,1,715000,579000,9,9,249.0,249.0,17,17,RP/CL,RP/CL,0.382716049382716,0.3726708074534161,361,9,19,3,4761,5929,69,77,715000,579000,715000,579000,0.011,0.011,715000,579000,0.0,7433.8884,0.0,86.22,715000,579000,14100000,1500000,715000,579000,62,60,1.5376,4.368099999999999,1.24,2.09,1.2544000000000002,0.9409,1.12,0.97,5,5,256,361,16,19,9,9,3,3,13.480037821676145,13.480037821676145,13.480037821676145
NYM,NYM,No,6.6,6.6,2027,2026,2022,1,1,0,0,8649,4096,93,64,0,0,6,9,2,2,2500,1936,50,44,2025,1681,45,41,6.890625,5.661117717003568,2.625,2.3793103448275863,0.0025459359949701844,0.0023337767509160065,0.05045726900031535,0.048309178743961345,0.01754309021534143,0.013211784912141627,0.1324503311258278,0.11494252873563217,14.6689,30.6916,3.83,5.54,26,25,26,New York Mets,New York Mets,New York,4250282,3773378,11172.49,4448.89,105.7,66.7,19,15,28,16,162,162,David Peterson,25,36,5,6,476904,585750,5,5,240.0,240.0,10,9,RP,SP,0.6234567901234568,0.4753086419753086,0,0,0,0,15876,4761,126,69,476904,585750,700000,585750,0.002,0.003,700000,585750,0.0,0.0,0.0,0.0,700000,585750,259270000,94150000,700000,585750,101,77,0.6241000000000001,1.5011196963456546,0.79,1.22520190023753,1.7689000000000001,1.9320999999999997,1.33,1.39,2,2,2304,841,48,29,49,4,7,2,13.075070491753761,13.458835614025542,13.458835614025542
TOR,TOR,No,6.2,6.2,2023,2022,2022,1,1,0,0,2704,64,52,8,0,0,6,6,1,1,484,4,22,2,400,1,20,1,4.262226847034339,14.0625,2.064516129032258,3.75,0.0029238797273483663,0.0018619178452024775,0.05407291121576835,0.04314994606256742,0.012462238671403654,0.02618321969815984,0.11163439734868305,0.16181229773462782,8.0089,0.7569,2.83,0.87,35,34,35,Toronto Blue Jays,Toronto Blue Jays,Toronto,24558813,21058813,4057.6900000000005,106.09000000000002,63.7,10.3,1,1,65,12,162,163,David Phelps,4,0,2,0,3500000,1750000,2,2,198.0,198.0,9,8,RP,RP,0.5679012345679012,0.5644171779141104,1,0,1,0,4096,225,64,15,3500000,1750000,1750000,1750000,0.02,0.012,3500000,1750000,2036.7169000000001,0.0,45.13,0.0,1750000,1750000,157000000,186250000,1750000,1750000,92,92,1.2100000000000002,0.18489999999999998,1.1,0.43,1.6900000000000002,1.3456,1.3,1.16,2,2,961,16,31,4,0,0,0,0,15.068273526459642,14.375126345899696,15.068273526459642
LAD,LAD,No,6.5,6.5,2023,2023,2022,7,7,6,5,1444,6241,38,79,0,0,9,7,5,5,121,1225,11,35,121,1089,11,33,16.90123456790123,4.976331360946745,4.111111111111111,2.230769230769231,0.0006157294238619781,0.0015364792564276821,0.02481389578163772,0.039197949645710835,0.010406587423049977,0.0076460299092052115,0.10201268265784395,0.0874415799788934,6.0516,16.240900000000003,2.46,4.03,30,30,36,Los Angeles Dodgers,Los Angeles Dodgers,California,248042498,216042498,1624.0899999999997,5431.6900000000005,40.3,73.7,0,11,40,39,162,162,David Price,0,4,0,2,16000000,16000000,25,25,215.0,215.0,36,35,RP,SP,0.6851851851851852,0.654320987654321,4,1,2,1,1369,3364,37,58,16000000,16000000,32000000,32000000,0.059,0.06,32000000,32000000,0.0,1.2544000000000002,0.0,1.12,31000000,31000000,267800000,160320500,217000000,217000000,111,106,0.5476,0.31360000000000005,0.74,0.56,1.3456,2.0164,1.16,1.42,7,7,81,676,9,26,4,25,2,5,16.588099280204055,17.281246460764002,17.281246460764002
TEX,TEX,No,6.2,6.2,2026,2026,2022,1,1,1,1,2500,2304,50,48,0,0,8,4,2,2,1521,961,39,31,1156,676,34,26,3.719387755102041,2.06640625,1.9285714285714286,1.4375,0.0028090200643932015,0.004225132034344546,0.0530001892863903,0.06500101564086938,0.010447834831340019,0.008730839242844787,0.10221465076660986,0.09343895998374975,27.248399999999997,18.3184,5.22,4.28,25,24,26,Texas Rangers,Texas Rangers,Texas,2020714,1300714,3445.6900000000005,2992.09,58.7,54.7,1,0,63,55,162,162,Dennis Santana,64,16,8,4,720000,284372,2,2,190.0,190.0,8,8,RP,RP,0.419753086419753,0.3703703703703703,1,0,1,0,2916,2116,54,46,720000,284372,720000,575000,0.005,0.003,720000,575000,296.5284,331.23999999999995,17.22,18.2,720000,575000,580700000,5865500,720000,575000,68,60,1.583696402499998,1.5011196963456546,1.2584499999999992,1.22520190023753,1.7689000000000001,2.1315999999999997,1.33,1.46,0,0,784,1024,28,32,9,4,3,2,13.487006490992238,13.487006490992238,13.487006490992238
MIL,MIL,No,6.3,6.3,2026,2026,2022,1,1,0,0,961,1296,31,36,0,0,5,4,1,1,289,289,17,17,169,225,13,15,10.240000000000002,9.654336734693878,3.2,3.107142857142857,0.0030156442577157516,0.0033192772104523364,0.05491488193300384,0.05761316872427984,0.030880197199009293,0.03204541990550221,0.17572762218561228,0.17901234567901234,3.7249,6.25,1.93,2.5,27,26,27,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,2756921,2042421,3684.4900000000002,2916.0,60.7,54.0,0,0,65,58,162,162,Devin Williams,16,4,4,2,714500,681100,1,1,165.0,165.0,8,8,RP/CL,RP/CL,0.5308641975308642,0.5864197530864198,225,9,15,3,9216,7569,96,87,714500,681100,714500,681100,0.006,0.007,714500,681100,8985.144100000001,6793.0564,94.79,82.42,714500,681100,13625000,45400000,714500,681100,86,95,4.5796,2.6569,2.14,1.63,1.0,1.3923999999999999,1.0,1.18,0,0,900,784,30,28,36,64,6,8,13.47933827635206,13.47933827635206,13.47933827635206
PIT,SEA,No,6.0,6.3,0,2025,2022,1,1,1,1,36,1600,6,40,0,0,6,4,2,1,64,529,8,23,64,324,8,18,0.1111111111111111,19.463667820069208,0.3333333333333333,4.411764705882353,0.027777777777777776,0.0010497254205249073,0.16666666666666666,0.032399466361730515,0.0030864197530864196,0.020431506887379252,0.05555555555555555,0.14293882218410522,1296.0,7.728399999999999,36.0,2.78,27,26,28,Pittsburgh Pirates,Seattle Mariners,Pennsylvania,534594,1699668,4.0,3398.89,2.0,58.3,71,0,96,61,162,162,Diego Castillo,0,25,0,5,534594,203515,9,0,170.0,250.0,17,4,2B,RP,0.382716049382716,0.5555555555555556,0,256,0,16,1,5625,1,75,534594,203515,700000,582300,0.008,0.002,700000,582300,0.0,5547.2704,0.0,74.48,700000,582300,14100000,16300000,700000,582300,62,90,1.583696402499998,0.4624000000000001,1.2584499999999992,0.68,20.25,0.9603999999999999,4.5,0.98,5,0,9,289,3,17,0,25,0,5,13.189262859279417,13.458835614025542,13.458835614025542
SEA,SEA,No,6.3,6.3,0,2025,2022,1,1,1,1,36,1600,6,40,0,0,2,4,1,1,64,529,8,23,64,324,8,18,0.1111111111111111,19.463667820069208,0.3333333333333333,4.411764705882353,0.027777777777777776,0.0010497254205249073,0.16666666666666666,0.032399466361730515,0.0030864197530864196,0.020431506887379252,0.05555555555555555,0.14293882218410522,1296.0,7.728399999999999,36.0,2.78,27,26,28,Seattle Mariners,Seattle Mariners,Washington,3849668,1699668,4.0,3398.89,2.0,58.3,71,0,96,61,162,162,Diego Castillo,0,25,0,5,2150000,203515,0,0,250.0,250.0,5,4,RP,RP,0.5555555555555556,0.5555555555555556,0,256,0,16,1,5625,1,75,2150000,203515,2150000,582300,0.019,0.002,2150000,582300,0.0,5547.2704,0.0,74.48,2150000,582300,115700000,16300000,2150000,582300,90,90,1.583696402499998,0.4624000000000001,1.2584499999999992,0.68,20.25,0.9603999999999999,4.5,0.98,0,0,9,289,3,17,0,25,0,5,14.580978400103845,14.580978400103845,14.580978400103845
PIT,SEA,No,6.0,6.3,0,2025,2022,1,1,1,1,1600,1600,40,40,0,0,6,4,2,1,729,529,27,23,484,324,22,18,5.803719008264463,19.463667820069208,2.409090909090909,4.411764705882353,0.0020265656800515885,0.0010497254205249073,0.045017393083691425,0.032399466361730515,0.011761617758811804,0.020431506887379252,0.10845099242889299,0.14293882218410522,13.249600000000001,7.728399999999999,3.64,2.78,27,26,28,Pittsburgh Pirates,Seattle Mariners,Pennsylvania,534594,1699668,2948.49,3398.89,54.3,58.3,0,0,59,61,162,162,Diego Castillo,9,25,3,5,534594,203515,9,0,170.0,250.0,17,4,2B,RP,0.382716049382716,0.5555555555555556,49,256,7,16,2809,5625,53,75,534594,203515,700000,582300,0.008,0.002,700000,582300,2344.4964,5547.2704,48.42,74.48,700000,582300,14100000,16300000,700000,582300,62,90,1.583696402499998,0.4624000000000001,1.2584499999999992,0.68,1.2995999999999999,0.9603999999999999,1.14,0.98,5,0,484,289,22,17,49,25,7,5,13.189262859279417,13.458835614025542,13.458835614025542
SEA,SEA,No,6.3,6.3,0,2025,2022,1,1,1,1,1600,1600,40,40,0,0,2,4,1,1,729,529,27,23,484,324,22,18,5.803719008264463,19.463667820069208,2.409090909090909,4.411764705882353,0.0020265656800515885,0.0010497254205249073,0.045017393083691425,0.032399466361730515,0.011761617758811804,0.020431506887379252,0.10845099242889299,0.14293882218410522,13.249600000000001,7.728399999999999,3.64,2.78,27,26,28,Seattle Mariners,Seattle Mariners,Washington,3849668,1699668,2948.49,3398.89,54.3,58.3,0,0,59,61,162,162,Diego Castillo,9,25,3,5,2150000,203515,0,0,250.0,250.0,5,4,RP,RP,0.5555555555555556,0.5555555555555556,49,256,7,16,2809,5625,53,75,2150000,203515,2150000,582300,0.019,0.002,2150000,582300,2344.4964,5547.2704,48.42,74.48,2150000,582300,115700000,16300000,2150000,582300,90,90,1.583696402499998,0.4624000000000001,1.2584499999999992,0.68,1.2995999999999999,0.9603999999999999,1.14,0.98,0,0,484,289,22,17,49,25,7,5,14.580978400103845,14.580978400103845,14.580978400103845
