Acronimo,Altura,Anio,Anio_de_agente_libre,Anio_inicio_de_contrato,Anios_de_contrato,At-bats,At-bats_2,Bateos,Bateos_2,Bono_por_firma,Cantidad de equipos,Cantidad_agentes_libres,Edad,Edad_al_firmar,Equipo,Estado,Ganancias,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo_ajustado,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Valor_del_contrato,Victorias,WAR,WAR_2,WS ganadas,ln_Sueldo_ajustado,ln_Sueldo_base,ln_Sueldo_regular
CHC,6.6,2019,2020,2018,2,2,4,0,0,0,2,5,33,31,Chicago Cubs,Illinois,37016915,0,0,70,162,4900,Steve Cishek,0.0,0.0,17,215,20,0.0,0.0,0.432,0.18662399999999998,RP,0.5185185185185185,0,0,6500000,6500000,6500000,58.66,3440.9955999999997,49325000,13000000,84,1.78,3.1684,3,15.687312734865866,15.687312734865866,15.687312734865866
CHC,6.5,2019,0,2019,1,2,4,0,0,0,2,5,27,27,Chicago Cubs,Illinois,1932206,0,0,73,162,5329,Kyle Ryan,0.333,0.11088900000000002,17,215,20,0.0,0.0,0.451,0.203401,RP,0.5185185185185185,0,0,528168,555000,555000,60.56,3667.5136,49325000,555000,84,1.07,1.1449,3,13.177169693897481,13.226723392728571,13.226723392728571
CHC,6.2,2019,2025,2019,1,1,1,0,0,0,2,5,24,24,Chicago Cubs,Illinois,128258,0,0,12,162,144,Duane Underwood,0.0,0.0,17,210,20,0.0,0.0,0.074,0.005475999999999999,RP,0.5185185185185185,0,0,125328,555000,555000,0.0,0.0,49325000,555000,84,0.0,0.0,3,11.73868957960702,13.226723392728571,13.226723392728571
CHC,6.9,2019,2025,2019,1,2,4,0,0,0,2,5,27,27,Chicago Cubs,Illinois,371920,0,0,44,162,1936,Brad Wieck,0.0,0.0,17,255,20,0.0,0.0,0.272,0.07398400000000001,RP,0.5185185185185185,0,0,86536,555000,555000,0.0,0.0,49325000,555000,84,-0.61,0.3721,3,11.368315791310126,13.226723392728571,13.226723392728571
CHC,6.2,2019,2025,2019,1,1,1,0,0,0,2,5,25,25,Chicago Cubs,Illinois,484434,0,0,9,162,81,James Norwood,0.0,0.0,17,215,20,0.0,0.0,0.056,0.0031360000000000003,RP,0.5185185185185185,0,0,77584,555000,555000,0.0,0.0,49325000,555000,84,0.1,0.010000000000000002,3,11.259116499345133,13.226723392728571,13.226723392728571
TEX,6.0,2019,2024,2015,8,600,360000,165,27225,250000,2,6,30,26,Texas Rangers,Texas,93270600,12,144,147,162,21609,Elvis Andrus,0.707,0.49984899999999993,2,200,8,0.275,0.07562500000000001,0.907,0.8226490000000001,SS,0.4814814814814814,72,5184,15250000,15000000,15250000,28.47,810.5409,47250000,120000000,78,1.51,2.2801,0,16.540090061017693,16.523560759066484,16.540090061017693
TEX,0.0,2019,2021,2014,7,563,316969,149,22201,0,2,6,36,31,Texas Rangers,Texas,131804900,24,576,151,162,22801,Shin-Soo Choo,0.826,0.6822759999999999,2,210,8,0.265,0.07022500000000001,0.932,0.8686240000000001,DH,0.4814814814814814,61,3721,21000000,21000000,21000000,42.85,1836.1225000000002,47250000,130000000,78,1.62,2.6244000000000005,0,16.860032995687696,16.860032995687696,16.860032995687696
TEX,6.4,2019,2022,2019,1,429,184041,115,13225,0,2,6,24,23,Texas Rangers,Texas,9867510,19,361,117,162,13689,Nomar Mazara,0.786,0.617796,2,215,8,0.268,0.07182400000000001,0.722,0.521284,RF,0.4814814814814814,66,4356,3300000,3300000,3300000,47.59,2264.8081,47250000,3300000,78,0.68,0.4624000000000001,0,15.009433026436708,15.009433026436708,15.009433026436708
TEX,5.9,2019,2022,2019,1,357,127449,89,7921,0,2,6,26,26,Texas Rangers,Texas,5469422,4,16,118,162,13924,Delino DeShields,0.672,0.45158400000000004,2,190,8,0.249,0.062001,0.728,0.529984,CF,0.4814814814814814,32,1024,1400000,1400000,1400000,34.24,1172.3776,47250000,1400000,78,1.27,1.6129,0,14.151982794585487,14.151982794585487,14.151982794585487
TEX,0.0,2019,2020,2019,1,286,81796,85,7225,0,2,6,36,35,Texas Rangers,Texas,128440000,18,324,84,162,7056,Hunter Pence,0.91,0.8281000000000001,2,230,8,0.297,0.088209,0.519,0.269361,RF,0.4814814814814814,59,3481,2000000,2000000,2000000,0.0,0.0,47250000,2000000,78,1.7,2.8899999999999997,0,14.508657738524219,14.508657738524219,14.508657738524219
TEX,5.8,2019,2025,2019,1,309,95481,83,6889,0,2,6,24,24,Texas Rangers,Texas,949116,21,441,84,162,7056,Willie Calhoun,0.848,0.719104,2,187,8,0.269,0.07236100000000001,0.519,0.269361,LF,0.4814814814814814,48,2304,384936,555000,555000,0.0,0.0,47250000,555000,78,0.6,0.36,0,12.860832365685324,13.226723392728571,13.226723392728571
TEX,6.1,2019,2020,2019,1,317,100489,72,5184,0,2,6,32,31,Texas Rangers,Texas,24589100,7,49,102,162,10404,Logan Forsythe,0.678,0.45968400000000004,2,205,8,0.227,0.051529000000000005,0.63,0.39690000000000003,2B,0.4814814814814814,39,1521,2000000,2000000,2000000,19.74,389.66759999999994,47250000,2000000,78,-0.37,0.1369,0,14.508657738524219,14.508657738524219,14.508657738524219
TEX,6.5,2019,2023,2019,1,241,58081,61,3721,0,2,6,25,25,Texas Rangers,Texas,4233135,22,484,71,162,5041,Joey Gallo,0.986,0.972196,2,250,8,0.253,0.064009,0.438,0.191844,LF,0.4814814814814814,49,2401,605500,605500,605500,0.0,0.0,47250000,605500,78,2.97,8.820900000000002,0,13.313809841975283,13.313809841975283,13.313809841975283
TEX,6.5,2019,0,2019,1,256,65536,56,3136,0,2,6,24,24,Texas Rangers,Texas,4933082,10,100,87,162,7569,Ronald Guzman,0.723,0.522729,2,225,8,0.219,0.047961,0.537,0.28836900000000004,1B,0.4814814814814814,36,1296,447052,569500,569500,0.0,0.0,47250000,569500,78,-0.14,0.019600000000000003,0,13.010430197925965,13.252514061869373,13.252514061869373
TEX,6.0,2019,2021,2019,2,228,51984,36,1296,0,2,6,36,35,Texas Rangers,Texas,20108000,2,4,88,162,7744,Jeff Mathis,0.433,0.187489,2,205,8,0.158,0.024964,0.543,0.294849,C,0.4814814814814814,12,144,3250000,3250000,3250000,0.0,0.0,47250000,6250000,78,-1.55,2.4025000000000003,0,14.994165554305921,14.994165554305921,14.994165554305921
TEX,6.4,2019,2021,2018,3,9,81,0,0,333333,2,6,31,30,Texas Rangers,Texas,39896090,0,0,33,162,1089,Mike Minor,0.0,0.0,2,210,8,0.0,0.0,0.204,0.04161599999999999,SP,0.4814814814814814,0,0,9833333,9500000,9833333,94.78,8983.2484,47250000,28000000,78,7.78,60.528400000000005,0,16.10128849874363,16.06680235657077,16.10128849874363
TEX,6.4,2019,2022,2015,5,1,1,0,0,200000,2,6,33,28,Texas Rangers,Texas,43653669,0,0,7,162,49,Corey Kluber,0.0,0.0,2,215,8,0.0,0.0,0.043,0.0018489999999999997,SP,0.4814814814814814,0,0,17700000,17000000,17700000,0.0,0.0,47250000,38500000,78,-0.36,0.1296,0,16.689075197544057,16.64872390202049,16.689075197544057
TEX,6.1,2019,2025,2019,1,2,4,0,0,0,2,6,21,21,Texas Rangers,Texas,3323558,0,0,9,162,81,Kolby Allard,0.0,0.0,2,190,8,0.0,0.0,0.056,0.0031360000000000003,SP,0.4814814814814814,0,0,155168,555000,555000,0.0,0.0,47250000,555000,78,0.87,0.7569,0,11.952263679905078,13.226723392728571,13.226723392728571
TEX,6.3,2019,2025,2019,1,2,4,0,0,0,2,6,27,27,Texas Rangers,Texas,1168909,0,0,35,162,1225,Adrian Sampson,0.0,0.0,2,210,8,0.0,0.0,0.216,0.046655999999999996,RP,0.4814814814814814,0,0,543065,555000,555000,0.0,0.0,47250000,555000,78,1.2,1.44,0,13.20498429709266,13.226723392728571,13.226723392728571
TEX,6.1,2019,2025,2019,1,1,1,0,0,0,2,6,23,22,Texas Rangers,Texas,661868,0,0,32,162,1024,Ariel Jurado,0.0,0.0,2,180,8,0.0,0.0,0.198,0.039204,SP,0.4814814814814814,0,0,468488,555000,555000,16.4,268.96,47250000,555000,78,-0.16,0.0256,0,13.057265766671959,13.226723392728571,13.226723392728571
MIN,6.1,2019,2022,2019,1,562,315844,155,24025,0,1,4,27,27,Minnesota Twins,Minnesota,6511803,32,1024,137,162,18769,Eddie Rosario,0.8,0.6400000000000001,6,180,16,0.276,0.07617600000000001,0.846,0.7157159999999999,LF,0.6234567901234568,109,11881,4190000,4190000,4190000,61.07,3729.5449,46800000,4190000,101,1.64,2.6895999999999995,3,15.24821129189832,15.24821129189832,15.24821129189832
MIN,6.4,2019,2025,2019,5,524,274576,132,17424,0,1,4,26,25,Minnesota Twins,Minnesota,8359271,36,1296,136,162,18496,Max Kepler,0.855,0.7310249999999999,6,220,16,0.252,0.063504,0.84,0.7055999999999999,CF,0.6234567901234568,90,8100,6000000,6000000,6000000,82.69,6837.6361,46800000,35000000,101,3.95,15.602500000000001,3,15.60727002719233,15.60727002719233,15.60727002719233
MIN,6.4,2019,0,2019,1,458,209764,116,13456,0,1,4,29,28,Minnesota Twins,Minnesota,10435415,25,625,125,162,15625,C.J. Cron,0.78,0.6084,6,235,16,0.253,0.064009,0.772,0.5959840000000001,1B,0.6234567901234568,78,6084,4800000,4800000,4800000,44.75,2002.5625,46800000,4800000,101,1.4,1.9599999999999997,3,15.38412647587812,15.38412647587812,15.38412647587812
MIN,6.4,2019,2022,2019,1,380,144400,94,8836,0,1,4,26,25,Minnesota Twins,Minnesota,7646633,34,1156,105,162,11025,Miguel Sano,0.923,0.851929,6,272,16,0.247,0.061009,0.648,0.419904,3B,0.6234567901234568,79,6241,2650000,2650000,2650000,91.61,8392.3921,46800000,2650000,101,3.08,9.4864,3,14.790070197962406,14.790070197962406,14.790070197962406
MIN,6.1,2019,2024,2019,1,311,96721,85,7225,0,1,4,28,27,Minnesota Twins,Minnesota,1294035,31,961,93,162,8649,Mitch Garver,0.995,0.990025,6,220,16,0.273,0.07452900000000001,0.574,0.32947599999999994,C,0.6234567901234568,67,4489,575000,575000,575000,0.0,0.0,46800000,575000,101,3.97,15.760900000000001,3,13.262125319779487,13.262125319779487,13.262125319779487
MIN,6.2,2019,2023,2019,1,271,73441,71,5041,0,1,4,25,25,Minnesota Twins,Minnesota,9050528,10,100,88,162,7744,Byron Buxton,0.827,0.6839289999999999,6,190,16,0.262,0.06864400000000001,0.543,0.294849,CF,0.6234567901234568,46,2116,1750000,1750000,1750000,0.0,0.0,46800000,1750000,101,2.97,8.820900000000002,3,14.375126345899696,14.375126345899696,14.375126345899696
MIN,6.3,2019,2020,2017,3,237,56169,55,3025,0,1,4,32,29,Minnesota Twins,Minnesota,39651422,13,169,80,162,6400,Jason Castro,0.767,0.5882890000000001,6,215,16,0.232,0.053824000000000004,0.494,0.244036,C,0.6234567901234568,30,900,8000000,8000000,8000000,0.0,0.0,46800000,24500000,101,0.72,0.5184,3,15.89495209964411,15.89495209964411,15.89495209964411
MIN,6.1,2019,2021,2019,1,202,40804,55,3025,0,1,4,29,29,Minnesota Twins,Minnesota,4274739,5,25,84,162,7056,Ehire Adrianza,0.765,0.585225,6,195,16,0.272,0.07398400000000001,0.519,0.269361,SS,0.6234567901234568,22,484,1300000,1300000,1300000,0.0,0.0,46800000,1300000,101,0.87,0.7569,3,14.077874822431765,14.077874822431765,14.077874822431765
MIN,5.9,2019,2025,2019,1,190,36100,51,2601,0,1,4,27,27,Minnesota Twins,Minnesota,705655,4,16,58,162,3364,Willians Astudillo,0.678,0.45968400000000004,6,225,16,0.268,0.07182400000000001,0.358,0.128164,C,0.6234567901234568,21,441,526925,560000,560000,0.0,0.0,46800000,560000,101,0.0,0.0,3,13.174813502405248,13.235692062711331,13.235692062711331
MIN,6.0,2019,2025,2019,1,198,39204,51,2601,0,1,4,26,26,Minnesota Twins,Minnesota,1310572,8,64,72,162,5184,Jake Cave,0.805,0.6480250000000001,6,200,16,0.258,0.066564,0.444,0.197136,RF,0.6234567901234568,25,625,397062,572500,572500,0.0,0.0,46800000,572500,101,0.67,0.4489000000000001,3,12.891847718760497,13.257768014410532,13.257768014410532
MIN,6.1,2019,0,2019,1,56,3136,11,121,0,1,4,25,24,Minnesota Twins,Minnesota,430592,2,4,26,162,676,LaMonte Wade,0.723,0.522729,6,205,16,0.196,0.038416000000000006,0.161,0.025921000000000003,CF,0.6234567901234568,5,25,262592,555000,555000,0.0,0.0,46800000,555000,101,-0.05,0.0025000000000000005,3,12.478356775801858,13.226723392728571,13.226723392728571
MIN,6.1,2019,0,2019,1,23,529,5,25,0,1,4,30,30,Minnesota Twins,Minnesota,1733120,2,4,14,162,196,Ryan LaMarre,0.786,0.617796,6,215,16,0.217,0.047089,0.086,0.007395999999999999,LF,0.6234567901234568,3,9,65648,555000,555000,0.0,0.0,46800000,0,101,0.0,0.0,3,11.092062414681967,13.226723392728571,13.226723392728571
MIN,5.8,2019,0,2019,1,16,256,3,9,0,1,4,26,26,Minnesota Twins,Minnesota,2353117,0,0,7,162,49,Ronald Torreyes,0.423,0.17892899999999998,6,151,16,0.188,0.035344,0.043,0.0018489999999999997,2B,0.6234567901234568,1,1,800000,800000,800000,0.0,0.0,46800000,800000,101,-0.32,0.1024,3,13.592367006650065,13.592367006650065,13.592367006650065
MIN,6.0,2019,0,2019,1,17,289,3,9,0,1,4,27,26,Minnesota Twins,Minnesota,86536,0,0,12,162,144,Ian Miller,0.412,0.16974399999999998,6,175,16,0.177,0.031328999999999996,0.074,0.005475999999999999,CF,0.6234567901234568,1,1,86536,555000,555000,0.0,0.0,46800000,0,101,-0.03,0.0009,3,11.368315791310126,13.226723392728571,13.226723392728571
MIN,6.7,2019,2020,2018,2,4,16,0,0,0,1,4,30,28,Minnesota Twins,Minnesota,23127489,0,0,26,162,676,Michael Pineda,0.0,0.0,6,280,16,0.0,0.0,0.161,0.025921000000000003,SP,0.6234567901234568,0,0,8000000,8000000,8000000,72.52,5259.1503999999995,46800000,10000000,101,2.49,6.200100000000001,3,15.89495209964411,15.89495209964411,15.89495209964411
MIN,6.2,2019,2020,2019,1,2,4,0,0,0,1,4,29,28,Minnesota Twins,Minnesota,23052739,0,0,30,162,900,Jake Odorizzi,0.0,0.0,6,190,16,0.0,0.0,0.185,0.034225,SP,0.6234567901234568,0,0,9500000,9500000,9500000,80.7,6512.490000000001,46800000,9500000,101,3.63,13.1769,3,16.06680235657077,16.06680235657077,16.06680235657077
MIN,6.6,2019,2020,2019,1,1,1,0,0,0,1,4,31,31,Minnesota Twins,Minnesota,18802445,0,0,34,162,1156,Kyle Gibson,0.5,0.25,6,215,16,0.0,0.0,0.21,0.04409999999999999,SP,0.6234567901234568,0,0,8125000,8125000,8125000,28.95,838.1025,46800000,8125000,101,0.29,0.0841,3,15.910456286180075,15.910456286180075,15.910456286180075
MIN,6.0,2019,2023,2019,1,4,16,0,0,0,1,4,25,24,Minnesota Twins,Minnesota,3480202,0,0,32,162,1024,Jose Berrios,0.2,0.04000000000000001,6,205,16,0.0,0.0,0.198,0.039204,SP,0.6234567901234568,0,0,620000,620000,620000,87.23,7609.072900000001,46800000,620000,101,3.32,11.0224,3,13.337474757021274,13.337474757021274,13.337474757021274
HOU,6.0,2019,2021,2016,5,564,318096,168,28224,400000,2,3,35,31,Houston Astros,Texas,39435483,31,961,146,161,21316,Yulieski Gurriel,0.884,0.781456,3,215,13,0.298,0.088804,0.901,0.811801,1B,0.6583850931677019,104,10816,10400000,10000000,10400000,74.04,5481.921600000001,42250000,47500000,106,3.2,10.240000000000002,1,16.1573163641116,16.11809565095832,16.1573163641116
HOU,6.0,2019,2025,2019,5,554,306916,164,26896,1666667,2,3,25,24,Houston Astros,Texas,17873010,41,1681,157,161,24649,Alex Bregman,1.015,1.0302249999999997,3,192,13,0.296,0.08761599999999999,0.969,0.9389609999999999,3B,0.6583850931677019,112,12544,2307166,640500,2307166,98.52,9706.1904,42250000,100000000,106,8.89,79.03210000000001,1,14.651530489487069,13.370004400318926,14.651530489487069
HOU,5.6,2019,2025,2018,7,500,250000,149,22201,3000000,2,3,29,27,Houston Astros,Texas,47241585,31,961,124,161,15376,Jose Altuve,0.903,0.815409,3,166,13,0.298,0.088804,0.765,0.585225,2B,0.6583850931677019,74,5476,9500000,6500000,9500000,60.38,3645.7444000000005,42250000,163500000,106,3.77,14.2129,1,16.06680235657077,15.687312734865866,16.06680235657077
HOU,6.3,2019,2021,2018,2,479,229441,140,19600,0,2,3,29,28,Houston Astros,Texas,31911119,39,1521,122,161,14884,George Springer,0.974,0.948676,3,221,13,0.292,0.08526399999999999,0.753,0.567009,CF,0.6583850931677019,96,9216,12000000,12000000,12000000,96.89,9387.6721,42250000,24000000,106,6.17,38.0689,1,16.300417207752275,16.300417207752275,16.300417207752275
HOU,6.2,2019,2021,2017,4,501,251001,138,19044,0,2,3,32,29,Houston Astros,Texas,54327500,14,196,142,161,20164,Josh Reddick,0.728,0.529984,3,197,13,0.275,0.07562500000000001,0.877,0.769129,RF,0.6583850931677019,56,3136,13000000,13000000,13000000,15.74,247.7476,42250000,52000000,106,1.16,1.3456,1,16.38045991542581,16.38045991542581,16.38045991542581
HOU,6.5,2019,0,2019,1,313,97969,98,9604,0,2,3,22,21,Houston Astros,Texas,2337192,27,729,87,161,7569,Yordan Alvarez,1.067,1.1384889999999999,3,225,13,0.313,0.097969,0.537,0.28836900000000004,1B,0.6583850931677019,78,6084,337192,555000,555000,0.0,0.0,42250000,555000,106,3.74,13.987600000000002,1,12.728407780035992,13.226723392728571,13.226723392728571
HOU,6.4,2019,0,2019,1,280,78400,78,6084,0,2,3,24,24,Houston Astros,Texas,12181713,21,441,76,161,5776,Carlos Correa,0.926,0.8574760000000001,3,220,13,0.279,0.07784100000000002,0.469,0.21996099999999996,SS,0.6583850931677019,59,3481,5000000,5000000,5000000,0.0,0.0,42250000,5000000,106,3.68,13.5424,1,15.424948470398375,15.424948470398375,15.424948470398375
HOU,6.4,2019,0,2019,1,292,85264,68,4624,0,2,3,28,27,Houston Astros,Texas,7927954,10,100,120,161,14400,Jake Marisnick,0.7,0.48999999999999994,3,220,13,0.233,0.054289000000000004,0.741,0.549081,CF,0.6583850931677019,34,1156,2212500,2212500,2212500,24.89,619.5121,42250000,2212500,106,1.24,1.5376,1,14.609633655864222,14.609633655864222,14.609633655864222
HOU,6.1,2019,0,2019,1,210,44100,57,3249,0,2,3,28,28,Houston Astros,Texas,12000000,9,81,69,161,4761,Aledmys Diaz,0.823,0.677329,3,195,13,0.271,0.073441,0.426,0.181476,SS,0.6583850931677019,40,1600,2000000,2000000,2000000,0.0,0.0,42250000,2000000,106,1.08,1.1664,1,14.508657738524219,14.508657738524219,14.508657738524219
HOU,6.4,2019,2025,2019,1,67,4489,18,324,0,2,3,22,21,Houston Astros,Texas,4230052,4,16,22,161,484,Kyle Tucker,0.857,0.734449,3,199,13,0.269,0.07236100000000001,0.136,0.018496000000000002,LF,0.6583850931677019,11,121,83552,555000,555000,0.0,0.0,42250000,555000,106,0.75,0.5625,1,11.333224471498855,13.226723392728571,13.226723392728571
HOU,6.0,2019,0,2019,1,78,6084,17,289,0,2,3,22,22,Houston Astros,Texas,363392,2,4,25,161,625,Abraham Toro-Hernandez,0.688,0.47334399999999993,3,206,13,0.218,0.047524,0.154,0.023716,3B,0.6583850931677019,9,81,113392,555000,555000,0.0,0.0,42250000,555000,106,0.3,0.09,1,11.638606121050037,13.226723392728571,13.226723392728571
HOU,6.2,2019,2022,2016,6,50,2500,14,196,3000000,2,3,35,32,Houston Astros,Texas,217397171,3,9,36,161,1296,Zack Greinke,0.888,0.788544,3,200,13,0.28,0.07840000000000001,0.222,0.049284,SP,0.6583850931677019,8,64,4537635,31500000,34500000,73.73,5436.112900000001,42250000,206500000,106,4.22,17.8084,1,15.327916509178776,17.26549810379586,17.356469882001587
HOU,6.5,2019,2022,2019,2,2,4,0,0,0,2,3,36,35,Houston Astros,Texas,229366000,0,0,34,161,1156,Justin Verlander,0.0,0.0,3,225,13,0.0,0.0,0.21,0.04409999999999999,SP,0.6583850931677019,0,0,20000000,28000000,28075000,91.44,8361.2736,42250000,66000000,106,7.82,61.15240000000001,1,16.811242831518264,17.14771506813948,17.15039005858878
HOU,6.4,2019,2020,2019,1,7,49,0,0,0,2,3,28,28,Houston Astros,Texas,34888713,0,0,34,161,1156,Gerrit Cole,0.0,0.0,3,220,13,0.0,0.0,0.21,0.04409999999999999,SP,0.6583850931677019,0,0,13500000,13500000,13500000,97.99,9602.040099999998,42250000,13500000,106,6.91,47.7481,1,16.41820024340866,16.41820024340866,16.41820024340866
HOU,6.4,2019,2021,2019,1,2,4,0,0,0,2,3,26,26,Houston Astros,Texas,9101744,0,0,30,161,900,Aaron Sanchez,0.0,0.0,3,210,13,0.0,0.0,0.185,0.034225,SP,0.6583850931677019,0,0,1258065,3900000,3900000,11.98,143.52040000000002,42250000,3900000,106,-0.38,0.1444,1,14.045085384224086,15.176487111099874,15.176487111099874
HOU,6.0,2019,0,2019,1,4,16,0,0,0,2,3,24,23,Houston Astros,Texas,152184,0,0,9,161,81,Jose Urquidy,0.0,0.0,3,217,13,0.0,0.0,0.056,0.0031360000000000003,SP,0.6583850931677019,0,0,152184,555000,555000,0.0,0.0,42250000,555000,106,0.69,0.4760999999999999,1,11.932845594047977,13.226723392728571,13.226723392728571
OAK,6.0,2019,2021,2019,1,656,430336,187,34969,0,5,6,28,28,Oakland Athletics,California,11048838,33,1089,162,162,26244,Marcus Semien,0.893,0.7974490000000001,15,195,28,0.285,0.08122499999999999,1.0,1.0,SS,0.5987654320987654,92,8464,5900000,5900000,5900000,97.98,9600.0804,37600000,5900000,97,8.13,66.09690000000002,9,15.590462908875947,15.590462908875947,15.590462908875947
OAK,6.0,2019,2024,2019,1,582,338724,144,20736,0,5,6,26,25,Oakland Athletics,California,3412500,36,1296,156,162,24336,Matt Chapman,0.846,0.7157159999999999,15,220,28,0.247,0.061009,0.963,0.9273689999999999,3B,0.5987654320987654,91,8281,580000,580000,580000,95.1,9044.009999999998,37600000,580000,97,7.79,60.6841,9,13.270783382522602,13.270783382522602,13.270783382522602
OAK,6.5,2019,2024,2019,1,482,232324,129,16641,0,5,6,25,24,Oakland Athletics,California,2497196,36,1296,127,162,16129,Matt Olson,0.897,0.804609,15,225,28,0.268,0.07182400000000001,0.784,0.6146560000000001,1B,0.5987654320987654,91,8281,575000,575000,575000,94.61,8951.0521,37600000,575000,97,5.07,25.704900000000002,9,13.262125319779487,13.262125319779487,13.262125319779487
OAK,6.2,2019,2021,2019,1,409,167281,112,12544,0,5,6,30,29,Oakland Athletics,California,4114472,26,676,126,162,15876,Mark Canha,0.916,0.839056,15,209,28,0.274,0.07507600000000002,0.778,0.605284,CF,0.5987654320987654,59,3481,2050000,2050000,2050000,93.01,8650.860100000002,37600000,2050000,97,4.2,17.64,9,14.53335035111459,14.53335035111459,14.53335035111459
OAK,6.0,2019,2021,2019,1,459,210681,100,10000,0,5,6,26,25,Oakland Athletics,California,9271337,20,400,139,162,19321,Jurickson Profar,0.711,0.505521,15,184,28,0.218,0.047524,0.858,0.7361639999999999,SS,0.5987654320987654,67,4489,3600000,3600000,3600000,34.52,1191.6304000000002,37600000,3600000,97,0.77,0.5929,9,15.096444403426338,15.096444403426338,15.096444403426338
OAK,6.4,2019,2024,2017,6,357,127449,89,7921,333333,5,6,28,25,Oakland Athletics,California,13153665,13,169,95,162,9025,Stephen Piscotty,0.72,0.5184,15,211,28,0.249,0.062001,0.586,0.343396,RF,0.5987654320987654,44,1936,7333333,7000000,7333333,0.0,0.0,37600000,33500000,97,0.73,0.5328999999999999,9,15.807940677199934,15.761420707019587,15.807940677199934
OAK,6.2,2019,2023,2019,1,340,115600,81,6561,0,5,6,27,26,Oakland Athletics,California,2489318,12,144,125,162,15625,Chad Pinder,0.694,0.48163599999999995,15,210,28,0.238,0.05664399999999999,0.772,0.5959840000000001,LF,0.5987654320987654,45,2025,565000,565000,565000,25.13,631.5169,37600000,565000,97,1.71,2.9240999999999997,9,13.244581010128577,13.244581010128577,13.244581010128577
OAK,0.0,2019,2021,2019,1,314,98596,75,5625,0,5,6,31,30,Oakland Athletics,California,4969870,12,144,106,162,11236,Josh Phegley,0.693,0.4802489999999999,15,225,28,0.239,0.057121,0.654,0.42771600000000004,C,0.5987654320987654,62,3844,1075000,1075000,1075000,22.05,486.20250000000004,37600000,1075000,97,0.26,0.06760000000000001,9,13.8878312195439,13.8878312195439,13.8878312195439
OAK,6.3,2019,0,2019,1,75,5625,22,484,0,5,6,26,26,Oakland Athletics,California,179440,0,0,26,162,676,Seth Brown,0.815,0.664225,15,220,28,0.293,0.085849,0.161,0.025921000000000003,1B,0.5987654320987654,13,169,104440,555000,555000,0.0,0.0,37600000,555000,97,0.75,0.5625,9,11.556368022813064,13.226723392728571,13.226723392728571
