Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,Equipo,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,Agente libre
Chris Flexen,SP,9,0.056,2,1,0,0,0.5,1.0,NYM,555000,555000,62664,81,0.0031360000000000003,4,1,0,0,0.25,1.0,No
Kyle McGowin,SP,7,0.043,3,1,0,0,0.333,0.667,WSH,555000,555000,116376,49,0.0018489999999999997,9,1,0,0,0.11088900000000002,0.44488900000000003,No
Mike Gerber,OF,12,0.074,24,1,0,0,0.042,0.199,SF,555000,555000,59680,144,0.005475999999999999,576,1,0,0,0.0017640000000000002,0.039601000000000004,No
Walker Lockett,RP,9,0.056,6,1,0,0,0.167,0.452,NYM,555000,555000,50728,81,0.0031360000000000003,36,1,0,0,0.027889000000000004,0.204304,No
John Brebbia,RP,66,0.407,1,1,0,0,1.0,2.0,STL,569300,569300,569300,4356,0.165649,1,1,0,0,1.0,4.0,No
Ranger Suarez,RP,37,0.228,4,1,0,0,0.25,0.5,PHI,555000,555000,334208,1369,0.051984,16,1,0,0,0.0625,0.25,No
Jesus Tinoco,RP,24,0.148,5,1,0,0,0.2,0.4,COL,555000,555000,253640,576,0.021903999999999996,25,1,0,0,0.04000000000000001,0.16000000000000003,No
Brad Keller,SP,28,0.173,8,1,0,1,0.125,0.347,KC,578175,578175,578175,784,0.029928999999999997,64,1,0,1,0.015625,0.12040899999999999,No
Elieser Hernandez,SP,21,0.13,19,1,0,0,0.053,0.153,MIA,555000,555000,355096,441,0.016900000000000002,361,1,0,0,0.002809,0.023409,No
Drew Gagnon,RP,18,0.111,3,1,0,0,0.333,0.667,NYM,555000,555000,238720,324,0.012321,9,1,0,0,0.11088900000000002,0.44488900000000003,No
Caleb Ferguson,RP,46,0.284,2,1,0,0,0.5,1.5,LAD,560000,560000,436595,2116,0.08065599999999999,4,1,0,0,0.25,2.25,No
John Means,RP,31,0.191,1,1,0,0,1.0,2.0,BAL,555500,555500,555500,961,0.036481,1,1,0,0,1.0,4.0,No
Jordan Yamamoto,P,16,0.099,21,1,0,1,0.048,0.139,MIA,555000,555000,328240,256,0.009801,441,1,0,1,0.002304,0.019321000000000005,No
Logan Webb,SP,9,0.056,9,1,0,0,0.111,0.311,SF,555000,555000,131296,81,0.0031360000000000003,81,1,0,0,0.012321,0.096721,No
Merrill Kelly,RP,32,0.198,52,1,0,2,0.019,0.075,ARI,2000000,2000000,2000000,1024,0.039204,2704,1,0,4,0.000361,0.005625,No
Deivy Grullon,C,4,0.025,9,1,0,1,0.111,0.333,PHI,555000,555000,86536,16,0.0006250000000000001,81,1,0,1,0.012321,0.11088900000000002,No
Montana DuRapau,P,14,0.086,4,1,0,0,0.25,0.5,PIT,555000,555000,74600,196,0.007395999999999999,16,1,0,0,0.0625,0.25,No
Yusmeiro Petit,RP,80,0.494,1,0,0,0,0.0,0.0,OAK,5500000,5500000,5500000,6400,0.244036,1,0,0,0,0.0,0.0,No
Justin Verlander,SP,34,0.21,2,0,0,0,0.0,0.0,HOU,28000000,28075000,20000000,1156,0.04409999999999999,4,0,0,0,0.0,0.0,No
C.C. Sabathia,SP,24,0.148,3,0,0,0,0.0,0.0,NYY,8000000,8000000,8000000,576,0.021903999999999996,9,0,0,0,0.0,0.0,No
Felix Hernandez,SP,15,0.093,3,0,0,0,0.0,0.0,SEA,27000000,27857142,27857142,225,0.008649,9,0,0,0,0.0,0.0,No
Edwin Jackson,SP,18,0.112,3,0,0,0,0.0,0.0,DET,555000,555000,158152,324,0.012544000000000001,9,0,0,0,0.0,0.0,No
Jed Lowrie,2B,9,0.056,7,0,0,0,0.0,0.125,NYM,6000000,8500000,8500000,81,0.0031360000000000003,49,0,0,0,0.0,0.015625,Si
Johnny Cueto,SP,4,0.025,4,0,0,0,0.0,0.0,SF,21000000,21000000,21000000,16,0.0006250000000000001,16,0,0,0,0.0,0.0,No
Rick Porcello,SP,32,0.198,6,0,0,0,0.0,0.0,BOS,21000000,21125000,21125000,1024,0.039204,36,0,0,0,0.0,0.0,No
Carlos Martinez,RP,48,0.296,1,0,0,0,0.0,0.0,STL,11500000,11700000,11700000,2304,0.08761599999999999,1,0,0,0,0.0,0.0,No
J.A. Happ,SP,32,0.198,3,0,0,0,0.0,0.0,NYY,17000000,17000000,17000000,1024,0.039204,9,0,0,0,0.0,0.0,Si
Ross Detwiler,RP,18,0.112,2,0,0,0,0.0,0.0,CHW,555000,555000,280496,324,0.012544000000000001,4,0,0,0,0.0,0.0,No
Jordan Zimmermann,SP,23,0.143,2,0,0,0,0.0,0.0,DET,25000000,25000000,25000000,529,0.020448999999999995,4,0,0,0,0.0,0.0,No
Mike Minor,SP,33,0.204,9,0,0,0,0.0,0.0,TEX,9500000,9833333,9833333,1089,0.04161599999999999,81,0,0,0,0.0,0.0,No
Andrew Cashner,RP,42,0.259,3,0,0,0,0.0,0.0,BOS,8000000,12500000,1577000,1764,0.067081,9,0,0,0,0.0,0.0,No
Josh Tomlin,RP,51,0.315,6,0,0,0,0.0,0.0,ATL,1000000,1000000,1000000,2601,0.09922500000000001,36,0,0,0,0.0,0.0,No
Juan Nicasio,RP,47,0.29,2,0,0,0,0.0,0.0,PHI,9000000,9250000,9250000,2209,0.0841,4,0,0,0,0.0,0.0,No
Steve Cishek,RP,70,0.432,2,0,0,0,0.0,0.0,CHC,6500000,6500000,6500000,4900,0.18662399999999998,4,0,0,0,0.0,0.0,No
Ivan Nova,SP,34,0.211,5,0,0,0,0.0,0.0,CHW,8500000,9166668,9166668,1156,0.044521,25,0,0,0,0.0,0.0,No
Charlie Morton,SP,33,0.204,2,0,0,0,0.0,0.0,TB,15000000,15000000,15000000,1089,0.04161599999999999,4,0,0,0,0.0,0.0,Si
Craig Stammen,RP,76,0.469,1,0,0,0,0.0,0.0,SD,2250000,2250000,2250000,5776,0.21996099999999996,1,0,0,0,0.0,0.0,No
Kenley Jansen,RP/CL,62,0.383,1,0,0,0,0.0,0.0,LAD,18000000,19333334,19333334,3844,0.146689,1,0,0,0,0.0,0.0,No
Michael Pineda,SP,26,0.161,4,0,0,0,0.0,0.0,MIN,8000000,8000000,8000000,676,0.025921000000000003,16,0,0,0,0.0,0.0,No
Corey Kluber,SP,7,0.043,1,0,0,0,0.0,0.0,TEX,17000000,17700000,17700000,49,0.0018489999999999997,1,0,0,0,0.0,0.0,No
Garrett Richards,SP,3,0.019,2,0,0,0,0.0,0.0,SD,7000000,7000000,7000000,9,0.000361,4,0,0,0,0.0,0.0,Si
Sean Doolittle,RP,63,0.389,3,0,0,0,0.0,0.0,WSH,6000000,6000000,6000000,3969,0.151321,9,0,0,0,0.0,0.0,No
Tom Milone,SP,23,0.142,2,0,0,0,0.0,0.0,SEA,555000,555000,393888,529,0.020163999999999998,4,0,0,0,0.0,0.0,No
Martin Perez,SP,32,0.198,3,0,0,0,0.0,0.0,MIN,3500000,3500000,3500000,1024,0.039204,9,0,0,0,0.0,0.0,Si
Wei-Yin Chen,RP,45,0.278,5,0,0,0,0.0,0.0,MIA,20000000,20000000,20000000,2025,0.07728400000000002,25,0,0,0,0.0,0.0,No
Jared Hughes,RP,72,0.444,2,0,0,0,0.0,0.0,PHI,2125000,2125000,525550,5184,0.197136,4,0,0,0,0.0,0.0,No
Drew Pomeranz,RP,46,0.284,19,0,0,0,0.0,0.0,MIL,1500000,1500000,491965,2116,0.08065599999999999,361,0,0,0,0.0,0.0,Si
Lance Lynn,SP,33,0.204,2,0,0,0,0.0,0.0,TEX,8000000,9333333,9333333,1089,0.04161599999999999,4,0,0,0,0.0,0.0,Si
Nathan Eovaldi,SP,23,0.142,2,0,0,0,0.0,0.0,BOS,17000000,17000000,17000000,529,0.020163999999999998,4,0,0,0,0.0,0.0,Si
Javy Guerra,RP,51,0.315,3,0,0,0,0.0,0.0,WSH,800000,800000,554829,2601,0.09922500000000001,9,0,0,0,0.0,0.0,No
Wade Miley,SP,33,0.204,4,0,0,0,0.0,0.2,HOU,4500000,5000000,5000000,1089,0.04161599999999999,16,0,0,0,0.0,0.04000000000000001,Si
Drew Smyly,SP,25,0.154,19,0,0,0,0.0,0.05,PHI,7000000,7000000,211855,625,0.023716,361,0,0,0,0.0,0.0025000000000000005,No
Blake Parker,RP,60,0.37,1,0,0,0,0.0,0.0,PHI,555000,555000,185008,3600,0.1369,1,0,0,0,0.0,0.0,Si
Joe Kelly,RP,55,0.34,2,0,0,0,0.0,0.0,LAD,3000000,3000000,3000000,3025,0.11560000000000002,4,0,0,0,0.0,0.0,Si
Dylan Bundy,SP,30,0.185,2,0,0,0,0.0,0.0,BAL,2800000,2800000,2800000,900,0.034225,4,0,0,0,0.0,0.0,No
Nick Vincent,RP,32,0.198,3,0,0,0,0.0,0.0,PHI,555000,555000,86536,1024,0.039204,9,0,0,0,0.0,0.0,No
Jake Odorizzi,SP,30,0.185,2,0,0,0,0.0,0.0,MIN,9500000,9500000,9500000,900,0.034225,4,0,0,0,0.0,0.0,No
Kyle Gibson,SP,34,0.21,1,0,0,0,0.0,0.5,MIN,8125000,8125000,8125000,1156,0.04409999999999999,1,0,0,0,0.0,0.25,No
T.J. McFarland,RP,51,0.315,3,0,0,0,0.0,0.0,ARI,1400000,1400000,1400000,2601,0.09922500000000001,9,0,0,0,0.0,0.0,No
Robbie Erlin,RP,37,0.228,4,0,0,0,0.0,0.0,SD,1450000,1450000,1450000,1369,0.051984,16,0,0,0,0.0,0.0,No
Gerrit Cole,SP,34,0.21,7,0,0,0,0.0,0.0,HOU,13500000,13500000,13500000,1156,0.04409999999999999,49,0,0,0,0.0,0.0,No
Masahiro Tanaka,SP,32,0.198,1,0,0,0,0.0,0.0,NYY,22000000,22000000,22000000,1024,0.039204,1,0,0,0,0.0,0.0,No
Eduardo Rodriguez,SP,34,0.21,7,0,0,0,0.0,0.0,BOS,4300000,4325000,4325000,1156,0.04409999999999999,49,0,0,0,0.0,0.0,No
Archie Bradley,CL,66,0.407,1,0,0,0,0.0,0.0,ARI,1830000,1830000,1830000,4356,0.165649,1,0,0,0,0.0,0.0,No
Matt Barnes,RP,70,0.432,1,0,0,0,0.0,0.0,BOS,1600000,1600000,1600000,4900,0.18662399999999998,1,0,0,0,0.0,0.0,No
Chris Bassitt,SP,28,0.173,4,0,0,0,0.0,0.0,OAK,565000,565000,558992,784,0.029928999999999997,16,0,0,0,0.0,0.0,No
Robert Stephenson,RP,57,0.352,1,0,0,0,0.0,0.0,CIN,565000,565000,565000,3249,0.12390399999999999,1,0,0,0,0.0,0.0,No
Austin Adams,RP,30,0.185,1,0,0,0,0.0,0.0,SEA,555000,555000,417760,900,0.034225,1,0,0,0,0.0,0.0,No
Chad Bettis,SP,39,0.241,5,0,0,0,0.0,0.286,COL,3325000,3325000,3325000,1521,0.058080999999999994,25,0,0,0,0.0,0.08179599999999998,No
Scott Oberg,RP,49,0.303,1,0,0,0,0.0,0.0,COL,1300000,1300000,1300000,2401,0.091809,1,0,0,0,0.0,0.0,No
Asher Wojciechowski,SP,17,0.105,1,0,0,0,0.0,0.0,BAL,555000,555000,268560,289,0.011024999999999998,1,0,0,0,0.0,0.0,No
Aaron Brooks,SP,29,0.179,3,0,0,0,0.0,0.0,BAL,560000,560000,249913,841,0.032041,9,0,0,0,0.0,0.0,No
James Paxton,SP,29,0.179,5,0,0,1,0.0,0.0,NYY,8575000,8575000,8575000,841,0.032041,25,0,0,1,0.0,0.0,No
Roenis Elias,RP,48,0.296,1,0,0,0,0.0,0.0,WSH,910000,910000,303902,2304,0.08761599999999999,1,0,0,0,0.0,0.0,No
Marcus Walden,RP,70,0.432,1,0,0,0,0.0,0.0,BOS,555000,555000,528790,4900,0.18662399999999998,1,0,0,0,0.0,0.0,No
Raisel Iglesias,RP/CL,68,0.42,2,0,0,0,0.0,0.0,CIN,6000000,6000000,6000000,4624,0.17639999999999997,4,0,0,0,0.0,0.0,No
Jimmy Nelson,RP,10,0.062,3,0,0,0,0.0,0.0,MIL,3700000,3700000,3700000,100,0.0038439999999999998,9,0,0,0,0.0,0.0,No
Aaron Sanchez,SP,30,0.185,2,0,0,0,0.0,0.0,HOU,3900000,3900000,1258065,900,0.034225,4,0,0,0,0.0,0.0,No
Casey Sadler,RP,33,0.204,3,0,0,0,0.0,0.0,LAD,555000,555000,205896,1089,0.04161599999999999,9,0,0,0,0.0,0.0,No
Tyler Lyons,RP,14,0.086,1,0,0,0,0.0,0.0,NYY,555000,555000,86536,196,0.007395999999999999,1,0,0,0,0.0,0.0,No
Matt Andriese,RP,54,0.333,6,0,0,0,0.0,0.0,ARI,920000,920000,920000,2916,0.11088900000000002,36,0,0,0,0.0,0.0,No
Felipe Vazquez,RP,56,0.346,2,0,0,0,0.0,0.0,PIT,4000000,4500000,4500000,3136,0.11971599999999999,4,0,0,0,0.0,0.0,No
Burch Smith,RP,17,0.105,1,0,0,0,0.0,0.0,SF,555000,555000,95488,289,0.011024999999999998,1,0,0,0,0.0,0.0,No
Kyle Ryan,RP,73,0.451,2,0,0,0,0.0,0.333,CHC,555000,555000,528168,5329,0.203401,4,0,0,0,0.0,0.11088900000000002,No
Yimi Garcia,RP,64,0.395,2,0,0,0,0.0,0.0,LAD,710000,710000,710000,4096,0.15602500000000002,4,0,0,0,0.0,0.0,No
Jose Urena,RP,25,0.154,19,0,0,0,0.0,0.05,MIA,3200000,3200000,3200000,625,0.023716,361,0,0,0,0.0,0.0025000000000000005,No
Frankie Montas,SP,16,0.099,1,0,0,0,0.0,0.5,OAK,560000,560000,319120,256,0.009801,1,0,0,0,0.0,0.25,No
Adam Conley,RP,60,0.37,1,0,0,0,0.0,0.0,MIA,1125000,1125000,1125000,3600,0.1369,1,0,0,0,0.0,0.0,No
Domingo German,SP,27,0.167,8,0,0,0,0.0,0.0,NYY,577500,577500,577500,729,0.027889000000000004,64,0,0,0,0.0,0.0,No
Hector Neris,RP,68,0.42,1,0,0,0,0.0,0.0,PHI,1800000,1800000,1800000,4624,0.17639999999999997,1,0,0,0,0.0,0.0,No
Jandel Gustave,RP,23,0.142,1,0,0,0,0.0,0.0,SF,555000,555000,185008,529,0.020163999999999998,1,0,0,0,0.0,0.0,No
Trevor Gott,RP,50,0.309,1,0,0,0,0.0,0.0,SF,567500,567500,567500,2500,0.095481,1,0,0,0,0.0,0.0,No
Matt Wisler,RP,44,0.272,1,0,0,0,0.0,0.0,SEA,570000,570000,269720,1936,0.07398400000000001,1,0,0,0,0.0,0.0,No
Carson Fulmer,RP,20,0.124,1,0,0,0,0.0,0.0,CHW,555000,555000,286464,400,0.015375999999999999,1,0,0,0,0.0,0.0,No
Kolby Allard,SP,9,0.056,2,0,0,0,0.0,0.0,TEX,555000,555000,155168,81,0.0031360000000000003,4,0,0,0,0.0,0.0,No
Andrew Suarez,RP,21,0.13,3,0,0,0,0.0,0.0,SF,555000,555000,182024,441,0.016900000000000002,9,0,0,0,0.0,0.0,No
Sean Newcomb,RP,55,0.34,8,0,0,0,0.0,0.0,ATL,575000,575000,513106,3025,0.11560000000000002,64,0,0,0,0.0,0.0,No
Touki Toussaint,RP,24,0.148,9,0,0,0,0.0,0.0,ATL,555000,555000,271544,576,0.021903999999999996,81,0,0,0,0.0,0.0,No
Justus Sheffield,SP,8,0.049,2,0,0,0,0.0,0.0,SEA,555000,555000,113392,64,0.0024010000000000004,4,0,0,0,0.0,0.0,No
Spencer Turnbull,SP,30,0.186,8,0,0,0,0.0,0.0,DET,556100,556100,556100,900,0.034596,64,0,0,0,0.0,0.0,No
Mitch Keller,SP,11,0.068,10,0,0,0,0.0,0.0,PIT,555000,555000,167104,121,0.0046240000000000005,100,0,0,0,0.0,0.0,No
Brian Johnson,RP,22,0.136,1,0,0,0,0.0,0.0,BOS,575000,575000,575000,484,0.018496000000000002,1,0,0,0,0.0,0.0,No
Jay Jackson,RP,28,0.173,2,0,0,0,0.0,0.0,MIL,1000000,1000000,365568,784,0.029928999999999997,4,0,0,0,0.0,0.0,No
Jorge Lopez,SP,39,0.241,1,0,0,0,0.0,0.0,KC,562250,562250,562250,1521,0.058080999999999994,1,0,0,0,0.0,0.0,No
Luis Cessa,RP,43,0.265,1,0,0,0,0.0,0.0,NYY,578975,578975,578975,1849,0.07022500000000001,1,0,0,0,0.0,0.0,No
John Gant,RP,64,0.395,3,0,0,0,0.0,0.0,STL,571300,571300,571300,4096,0.15602500000000002,9,0,0,0,0.0,0.0,No
Sal Romano,RP,12,0.074,2,0,0,0,0.0,0.0,CIN,555000,555000,125328,144,0.005475999999999999,4,0,0,0,0.0,0.0,No
Chris Stratton,SP,35,0.216,4,0,0,0,0.0,0.0,PIT,567500,567500,430191,1225,0.046655999999999996,16,0,0,0,0.0,0.0,No
Tyler Glasnow,SP,12,0.074,2,0,0,0,0.0,0.0,TB,566700,566700,566700,144,0.005475999999999999,4,0,0,0,0.0,0.0,No
Jarlin Garcia,RP,53,0.327,1,0,0,0,0.0,0.0,MIA,555000,555000,462520,2809,0.10692900000000001,1,0,0,0,0.0,0.0,No
Randy Rosario,RP,19,0.117,1,0,0,0,0.0,0.0,KC,564000,564000,54576,361,0.013689000000000002,1,0,0,0,0.0,0.0,No
Matthew Bowman,RP,27,0.167,1,0,0,0,0.0,0.0,CIN,555000,555000,268560,729,0.027889000000000004,1,0,0,0,0.0,0.0,No
Jose Berrios,SP,32,0.198,4,0,0,0,0.0,0.2,MIN,620000,620000,620000,1024,0.039204,16,0,0,0,0.0,0.04000000000000001,No
Chad Green,RP,54,0.333,1,0,0,0,0.0,0.0,NYY,598650,598650,540792,2916,0.11088900000000002,1,0,0,0,0.0,0.0,No
Daniel Mengden,RP,13,0.08,2,0,0,0,0.0,0.0,OAK,555000,555000,247672,169,0.0064,4,0,0,0,0.0,0.0,No
Jeremy Walker,P,6,0.037,1,0,0,0,0.0,0.0,ATL,555000,555000,113392,36,0.0013689999999999998,1,0,0,0,0.0,0.0,No
Tres Barrera,C,2,0.012,2,0,0,0,0.0,0.0,WSH,555000,555000,65648,4,0.000144,4,0,0,0,0.0,0.0,No
Adrian Sampson,RP,35,0.216,2,0,0,0,0.0,0.0,TEX,555000,555000,543065,1225,0.046655999999999996,4,0,0,0,0.0,0.0,No
T.J. Zeuch,SP,5,0.031,1,0,0,0,0.0,0.0,TOR,555000,555000,80568,25,0.0009609999999999999,1,0,0,0,0.0,0.0,No
Justin Dunn,P,4,0.025,1,0,0,0,0.0,0.0,SEA,555000,555000,59680,16,0.0006250000000000001,1,0,0,0,0.0,0.0,No
Tanner Rainey,P,52,0.321,1,0,0,0,0.0,0.0,WSH,555000,555000,402840,2704,0.10304100000000001,1,0,0,0,0.0,0.0,No
Dylan Floro,RP/CL,50,0.309,2,0,0,0,0.0,0.0,LAD,565000,565000,510384,2500,0.095481,4,0,0,0,0.0,0.0,No
Adrian Morejon,P,5,0.031,1,0,0,0,0.0,0.0,SD,555000,555000,214848,25,0.0009609999999999999,1,0,0,0,0.0,0.0,No
Donnie Hart,RP,5,0.031,2,0,0,0,0.0,0.0,NYM,555000,555000,59680,25,0.0009609999999999999,4,0,0,0,0.0,0.0,No
Joel Kuhnel,P,12,0.074,1,0,0,0,0.0,0.0,CIN,555000,555000,137264,144,0.005475999999999999,1,0,0,0,0.0,0.0,No
Reynaldo Lopez,SP,33,0.205,4,0,0,0,0.0,0.0,CHW,580000,580000,580000,1089,0.04202499999999999,16,0,0,0,0.0,0.0,No
Mike Mayers,RP,16,0.099,1,0,0,0,0.0,0.0,STL,563700,563700,478898,256,0.009801,1,0,0,0,0.0,0.0,No
Ronald Bolanos,SP,5,0.031,5,0,0,1,0.0,0.0,SD,555000,555000,83552,25,0.0009609999999999999,25,0,0,1,0.0,0.0,No
Felix Pena,SP,23,0.142,2,0,0,0,0.0,0.0,LAA,569000,569000,569000,529,0.020163999999999998,4,0,0,0,0.0,0.0,No
Brent Suter,RP,9,0.056,2,0,0,0,0.0,0.0,MIL,568300,568300,568300,81,0.0031360000000000003,4,0,0,0,0.0,0.0,No
Jimmie Sherfy,RP,17,0.105,2,0,0,0,0.0,0.0,ARI,555000,555000,119360,289,0.011024999999999998,4,0,0,0,0.0,0.0,No
Duane Underwood,RP,12,0.074,1,0,0,0,0.0,0.0,CHC,555000,555000,125328,144,0.005475999999999999,1,0,0,0,0.0,0.0,No
Keury Mella,RP,3,0.019,1,0,0,0,0.0,0.0,CIN,555000,555000,80568,9,0.000361,1,0,0,0,0.0,0.0,No
Yefry Ramirez,RP,14,0.086,2,0,0,0,0.0,0.0,PIT,555000,555000,128312,196,0.007395999999999999,4,0,0,0,0.0,0.0,No
Giovanny Gallegos,RP/CL,67,0.414,2,0,0,0,0.0,0.0,STL,555000,555000,522200,4489,0.171396,4,0,0,0,0.0,0.0,No
Austin Pruitt,SP,14,0.086,1,0,0,0,0.0,0.0,TB,555000,555000,187992,196,0.007395999999999999,1,0,0,0,0.0,0.0,No
Jake Junis,SP,31,0.191,2,0,0,0,0.0,0.0,KC,578250,578250,578250,961,0.036481,4,0,0,0,0.0,0.0,No
Clay Holmes,RP,35,0.216,5,0,0,0,0.0,0.0,PIT,555000,555000,423728,1225,0.046655999999999996,25,0,0,0,0.0,0.0,No
Taylor Williams,RP,12,0.074,1,0,0,0,0.0,0.0,MIL,563800,563800,157612,144,0.005475999999999999,1,0,0,0,0.0,0.0,No
Josh Hader,RP/CL,61,0.377,2,0,0,0,0.0,0.0,MIL,687600,687600,687600,3721,0.142129,4,0,0,0,0.0,0.0,No
Yency Almonte,RP,28,0.173,5,0,0,0,0.0,0.0,COL,555000,555000,250656,784,0.029928999999999997,25,0,0,0,0.0,0.0,No
Dylan Covey,SP,19,0.118,2,0,0,0,0.0,0.0,CHW,571000,571000,383750,361,0.013923999999999999,4,0,0,0,0.0,0.0,No
Glenn Sparkman,SP,31,0.191,2,0,0,0,0.0,0.0,KC,555000,555000,480424,961,0.036481,4,0,0,0,0.0,0.0,No
Paul Sewald,RP/CL,17,0.105,1,0,0,0,0.0,0.0,NYM,555000,555000,161136,289,0.011024999999999998,1,0,0,0,0.0,0.0,No
Emilio Pagan,RP,66,0.407,1,0,0,0,0.0,0.0,TB,555000,555000,492360,4356,0.165649,1,0,0,0,0.0,0.0,No
Hector Velazquez,RP,34,0.21,1,0,0,0,0.0,0.0,BOS,568500,568500,511379,1156,0.04409999999999999,1,0,0,0,0.0,0.0,No
Kyle Wright,SP,7,0.043,6,0,0,0,0.0,0.0,ATL,565000,565000,136710,49,0.0018489999999999997,36,0,0,0,0.0,0.0,No
Griffin Canning,SP,19,0.117,2,0,0,0,0.0,0.0,LAA,555000,555000,456552,361,0.013689000000000002,4,0,0,0,0.0,0.0,No
Jalen Beeks,RP,34,0.21,3,0,0,0,0.0,0.0,TB,556500,556500,502656,1156,0.04409999999999999,9,0,0,0,0.0,0.0,No
Seranthony Dominguez,RP,27,0.167,1,0,0,0,0.0,0.0,PHI,564000,564000,564000,729,0.027889000000000004,1,0,0,0,0.0,0.0,No
David Hess,RP,23,0.142,3,0,0,0,0.0,0.0,BAL,563500,563500,366630,529,0.020163999999999998,9,0,0,0,0.0,0.0,No
Luis Escobar,RP,4,0.025,2,0,0,0,0.0,0.0,PIT,555000,555000,56696,16,0.0006250000000000001,4,0,0,0,0.0,0.0,No
Ariel Jurado,SP,32,0.198,1,0,0,0,0.0,0.0,TEX,555000,555000,468488,1024,0.039204,1,0,0,0,0.0,0.0,No
Brad Wieck,RP,44,0.272,2,0,0,0,0.0,0.0,CHC,555000,555000,86536,1936,0.07398400000000001,4,0,0,0,0.0,0.0,No
Sam Howard,RP,20,0.124,1,0,0,0,0.0,0.0,COL,555000,555000,158152,400,0.015375999999999999,1,0,0,0,0.0,0.0,No
Corey Oswalt,SP,2,0.012,1,0,0,1,0.0,0.0,NYM,555000,555000,20888,4,0.000144,1,0,0,1,0.0,0.0,No
Wander Suero,RP,78,0.482,1,0,0,0,0.0,0.0,WSH,562500,562500,562500,6084,0.23232399999999997,1,0,0,0,0.0,0.0,No
Jaime Barria,SP,19,0.117,2,0,0,0,0.0,0.0,LAA,563500,563500,251490,361,0.013689000000000002,4,0,0,0,0.0,0.0,No
Yonny Chirinos,SP,26,0.161,2,0,0,0,0.0,0.0,TB,561800,561800,561800,676,0.025921000000000003,4,0,0,0,0.0,0.0,No
Diego Castillo,RP,66,0.407,1,0,0,0,0.0,0.0,TB,561500,561500,561500,4356,0.165649,1,0,0,0,0.0,0.0,No
Tyler Kinley,RP,52,0.321,1,0,0,0,0.0,0.0,MIA,555000,555000,367032,2704,0.10304100000000001,1,0,0,0,0.0,0.0,No
Enyel De Los Santos,SP,5,0.031,1,0,0,0,0.0,0.0,PHI,555000,555000,71616,25,0.0009609999999999999,1,0,0,0,0.0,0.0,No
Daniel Poncedeleon,RP,13,0.08,9,0,0,0,0.0,0.1,STL,555000,555000,229768,169,0.0064,81,0,0,0,0.0,0.010000000000000002,No
Wes Parsons,RP,32,0.198,2,0,0,0,0.0,0.333,COL,565000,565000,127596,1024,0.039204,4,0,0,0,0.0,0.11088900000000002,No
James Norwood,RP,9,0.056,1,0,0,0,0.0,0.0,CHC,555000,555000,77584,81,0.0031360000000000003,1,0,0,0,0.0,0.0,No
Chad Sobotka,RP,32,0.198,2,0,0,0,0.0,0.0,ATL,565000,565000,370636,1024,0.039204,4,0,0,0,0.0,0.0,No
Chris Mazza,RP,9,0.056,3,0,0,0,0.0,0.0,NYM,555000,555000,149200,81,0.0031360000000000003,9,0,0,0,0.0,0.0,No
Jeff Brigham,RP,32,0.198,1,0,0,0,0.0,0.0,MIA,555000,555000,292432,1024,0.039204,1,0,0,0,0.0,0.0,No
Joe Hudson,C,1,0.006,1,0,0,0,0.0,0.0,STL,555000,555000,86536,1,3.6e-05,1,0,0,0,0.0,0.0,No
Jacob Webb,RP,36,0.222,1,0,0,0,0.0,0.0,ATL,555000,555000,334208,1296,0.049284,1,0,0,0,0.0,0.0,No
Jose Suarez,SP,19,0.117,2,0,0,0,0.0,0.0,LAA,555000,555000,265576,361,0.013689000000000002,4,0,0,0,0.0,0.0,No
Pedro Avila,SP,1,0.006,1,0,0,0,0.0,0.0,SD,555000,555000,2984,1,3.6e-05,1,0,0,0,0.0,0.0,No
Gerardo Reyes,RP,27,0.167,1,0,0,0,0.0,0.0,SD,555000,555000,211864,729,0.027889000000000004,1,0,0,0,0.0,0.0,No
Genesis Cabrera,RP,13,0.08,4,0,0,0,0.0,0.0,STL,555000,555000,146216,169,0.0064,16,0,0,0,0.0,0.0,No
Jose Quijada,RP,34,0.21,1,0,0,0,0.0,0.0,MIA,555000,555000,295416,1156,0.04409999999999999,1,0,0,0,0.0,0.0,No
Jacob Waguespack,SP,16,0.099,2,0,0,0,0.0,0.333,TOR,555000,555000,343160,256,0.009801,4,0,0,0,0.0,0.11088900000000002,No
Erik Swanson,RP,27,0.167,2,0,0,0,0.0,0.0,SEA,555000,555000,331224,729,0.027889000000000004,4,0,0,0,0.0,0.0,No
Elvis Luciano,RP,25,0.154,1,0,0,0,0.0,0.0,TOR,555000,555000,555000,625,0.023716,1,0,0,0,0.0,0.0,No
Nick Ramirez,RP,46,0.286,1,0,0,0,0.0,0.0,DET,555000,555000,426712,2116,0.08179599999999998,1,0,0,0,0.0,0.0,No
Yusei Kikuchi,SP,32,0.198,1,0,0,0,0.0,0.0,SEA,8000000,9500000,9500000,1024,0.039204,1,0,0,0,0.0,0.0,No
Parker Markel,P,20,0.124,3,0,0,0,0.0,0.0,PIT,555000,555000,14920,400,0.015375999999999999,9,0,0,0,0.0,0.0,No
