"Rank","Player","Pos","Team","GP","GS","IP","H","R","ER","BB","SO","W","L","SV","WHIP","ERA","WAR","TVS","Cash2023",""
"","Brad Boxberger","RP","MIL","10.00","0.00","9.14","7.43","3.29","3.00","3.86","9.71","0.57","0.43","0.14","0.18","0.42","0.14","5.66","$2,000,000",""
"","Brett Martin","RP","TEX","10.00","0.18","9.09","9.09","4.91","4.18","3.27","7.27","0.18","1.27","0.55","0.25","0.75","-0.01","4.14","$1,275,000",""
"","Will Smith","RP","HOU","10.00","0.00","9.08","8.92","5.38","4.00","3.85","10.00","0.00","0.46","0.77","0.22","0.61","-0.10","0.06","$0",""
"","Ryan Thompson","RP","TB","10.00","0.00","9.08","8.30","5.11","3.83","2.34","8.30","0.64","0.64","0.64","0.25","0.81","-0.03","0.00","$1,340,527",""
"","Anthony Misiewicz","RP","KC","10.00","0.00","9.06","8.44","4.69","4.38","3.13","8.44","0.31","0.63","0.00","0.40","1.36","-0.02","0.00","$0",""
"","Aaron Loup","RP","LAA","10.00","0.00","9.03","8.31","5.85","3.85","3.38","8.00","0.00","0.77","0.15","0.20","0.59","-0.15","0.34","$7,500,000",""
"","Colin Poche","RP","TB","10.00","0.00","9.03","7.08","4.62","4.00","3.38","9.85","0.62","0.31","1.08","0.18","0.61","0.06","6.88","$1,358,225",""
"","Mark Melancon","RP","ARI","10.00","0.00","9.03","10.16","5.97","4.68","3.39","5.65","0.48","1.61","2.90","0.24","0.75","-0.14","1.35","$6,000,000",""
"","Matt Barnes","RP","BOS","10.00","0.00","9.02","8.18","5.00","4.32","4.77","7.73","0.00","0.91","1.82","0.33","0.98","0.03","0.00","$2,625,000",""
"","Josh Staumont","RP","KC","10.00","0.00","8.97","8.81","6.67","6.43","6.90","10.24","0.71","0.71","0.71","0.42","1.54","-0.18","0.00","$1,025,000",""
"","Andrew Chafin","RP","DET","10.00","0.00","8.96","7.50","4.06","2.81","2.97","10.47","0.31","0.47","0.47","0.18","0.44","0.05","3.22","$5,500,000",""
"","John Brebbia","RP","SF","10.00","1.45","8.95","9.34","3.55","3.16","2.37","7.11","0.79","0.26","0.00","0.17","0.42","0.21","6.85","$2,300,000",""
"","Brooks Raley","RP","TB","10.00","0.00","8.94","6.17","3.17","2.67","2.50","10.17","0.17","0.33","1.17","0.16","0.45","0.18","8.74","$4,500,000",""
"","Jose Cisnero","RP","DET","10.00","0.00","8.93","5.36","1.43","1.07","6.79","8.21","0.36","0.00","0.00","0.49","0.39","0.29","0.00","$2,287,500",""
"","Josh Hader","RP/CL","SD","10.00","0.00","8.93","7.68","5.36","5.18","3.75","14.46","0.36","0.71","6.43","0.23","0.93","-0.01","2.61","$14,100,000",""
"","Matthew Strahm","RP","BOS","10.00","0.00","8.93","7.60","4.80","3.80","3.40","10.40","0.80","0.80","0.80","0.25","0.77","0.04","5.76","$7,500,000",""
"","Alex Lange","RP","DET","10.00","0.00","8.92","6.90","4.23","3.80","4.37","11.55","0.99","0.56","0.00","0.18","0.54","0.09","6.36","$0",""
"","Archie Bradley","RP","LAA","10.00","0.00","8.89","8.10","6.19","4.76","3.33","7.14","0.00","0.48","0.95","0.61","2.30","-0.22","0.00","$0",""
"","Sean Doolittle","RP","WSH","10.00","0.00","8.89","1.67","0.00","0.00","0.00","10.00","0.00","0.00","0.00","0.31","0.00","0.62","0.00","$0",""
"","Alex Colome","RP","COL","10.00","0.00","8.87","10.75","6.79","5.66","4.15","6.04","0.38","1.32","0.75","0.32","1.08","-0.17","0.35","$0",""
"","Caleb Thielbar","RP","MIN","10.00","0.00","8.86","7.61","3.88","3.43","2.69","11.94","0.60","0.45","0.15","0.17","0.52","0.07","6.81","$2,400,000",""
"","Ian Kennedy","RP","ARI","10.00","0.00","8.83","10.00","5.79","5.26","3.86","7.72","0.70","1.23","1.75","0.28","0.94","-0.22","0.35","$0",""
"","Anthony Bender","RP","MIA","10.00","0.00","8.79","7.73","3.18","3.18","3.64","7.73","0.45","1.36","2.73","0.59","1.48","0.19","0.00","$0",""
"","Cionel Perez","RP","BAL","10.00","0.00","8.74","6.97","1.67","1.36","3.18","8.33","1.06","0.15","0.15","0.18","0.21","0.43","13.82","$0",""
"","Tim Hill","RP","SD","10.00","0.00","8.73","8.18","3.64","3.45","2.55","4.55","0.55","0.00","0.00","0.22","0.65","0.05","10.27","$1,850,000",""
"","Joe Mantiply","RP","ARI","10.00","0.00","8.70","8.55","3.19","2.75","0.87","8.84","0.29","0.72","0.29","0.16","0.41","0.12","9.32","$0",""
"","Andrew Vasquez","RP","SF","10.00","0.00","8.67","6.00","6.00","6.00","4.00","10.00","0.00","0.00","0.00","1.15","6.23","-0.15","0.00","$0",""
"","Jose Alvarado","RP","PHI","10.00","0.00","8.64","6.44","3.56","3.05","4.07","13.73","0.68","0.34","0.34","0.21","0.54","0.17","8.73","$3,450,000",""
"","Alex Vesia","RP","LAD","10.00","0.00","8.62","5.87","2.22","2.06","3.81","12.54","0.79","0.00","0.16","0.18","0.34","0.24","12.15","$0",""
"","Joe Kelly","RP","CHW","10.00","0.23","8.60","8.37","6.05","5.81","5.35","12.33","0.23","0.70","0.23","0.37","1.41","-0.14","0.00","$9,000,000",""
"","Kyle Nelson","RP","ARI","10.00","0.23","8.60","6.05","2.33","2.09","3.26","6.98","0.47","0.23","0.00","0.25","0.51","0.22","0.00","$0",""
"","Steven Okert","RP","MIA","10.00","0.00","8.56","5.67","3.17","2.83","4.33","10.50","0.83","0.83","0.00","0.19","0.50","0.15","7.53","$0",""
"","Miguel Castro","RP","NYY","10.00","0.00","8.53","7.94","4.71","3.82","4.41","9.12","1.47","0.00","0.00","0.43","1.19","-0.10","0.00","$3,500,000",""
"","Aroldis Chapman","RP","NYY","10.00","0.00","8.45","5.58","4.19","4.19","6.51","10.00","0.93","0.93","2.09","0.33","1.04","-0.06","0.00","$3,750,000",""
"","Lou Trivino","RP","NYY","10.00","0.00","8.39","10.00","4.84","4.22","3.75","10.47","0.31","1.25","1.72","0.26","0.71","-0.14","0.83","$4,100,000",""
"","Aaron Bummer","RP","CHW","10.00","0.00","8.33","9.38","3.44","2.19","3.13","9.38","0.63","0.31","0.63","0.47","0.74","0.16","0.00","$3,750,000",""
"","Jake Diekman","RP","CHW","10.00","0.00","8.24","7.43","5.71","4.57","6.00","11.29","0.71","0.57","0.14","0.23","0.71","0.04","0.66","$3,500,000",""
"","Sam Moll","RP","OAK","10.00","0.00","8.18","6.23","3.02","2.64","4.15","8.68","0.38","0.19","0.00","0.24","0.55","0.16","7.41","$0",""
"","Brad Hand","RP","PHI","10.00","0.00","8.18","6.73","3.27","2.55","4.18","6.91","0.55","0.36","0.91","0.24","0.51","0.17","4.91","$0",""
"","Collin Snider","RP","KC","10.00","0.00","8.17","9.52","5.95","5.95","3.57","5.24","0.95","0.48","0.00","0.38","1.56","-0.16","0.00","$0",""
"","Cole Waites","RP","SF","10.00","0.00","8.10","8.57","2.86","2.86","5.71","5.71","0.00","0.00","0.00","2.52","4.54","0.17","0.00","$0",""
"","Frank German","RP","BOS","10.00","0.00","8.00","14.00","16.00","16.00","8.00","8.00","0.00","0.00","0.00","5.50","36.00","-0.58","0.00","$0",""
"","Ryan Borucki","RP","SEA","10.00","0.00","7.92","7.50","5.00","5.00","3.44","6.56","0.63","0.00","0.00","0.43","1.78","-0.14","0.00","$0",""
"","Kirby Yates","RP","ATL","10.00","0.00","7.78","6.67","4.44","4.44","5.56","6.67","0.00","0.00","0.00","1.75","5.71","-0.06","0.00","$6,000,000",""
"","Darren O'Day","RP","ATL","10.00","0.00","7.74","6.79","4.29","3.57","3.57","9.29","0.71","0.71","0.00","0.48","1.48","0.03","0.00","$0",""
"","Tim Mayza","RP","TOR","10.00","0.00","7.72","6.67","3.02","2.70","1.90","6.98","1.27","0.16","0.32","0.18","0.50","0.09","7.03","$2,100,000",""
"","Amir Garrett","RP","KC","10.00","0.00","7.56","4.67","4.33","4.17","5.33","8.17","0.50","0.17","0.00","0.22","0.83","0.00","4.02","$2,650,000",""
"","Justin Wilson","RP","CIN","10.00","0.00","7.33","6.00","2.00","2.00","0.00","14.00","0.00","2.00","0.00","1.64","4.92","0.26","0.00","$0",""
"","Jose Alvarez","RP","SF","10.00","0.00","7.30","8.10","4.76","4.29","4.29","7.14","0.95","0.48","0.48","0.81","2.51","-0.04","0.00","$0",""
"","Rob Zastryzny","RP","LAA","10.00","0.00","6.67","5.00","6.67","5.00","1.67","5.00","0.00","0.00","0.00","1.67","11.25","-0.05","0.00","$0",""
"","Jake Brentz","RP","KC","10.00","0.00","6.67","13.75","18.75","17.50","12.50","11.25","0.00","3.75","0.00","4.92","29.54","-1.64","0.00","$0",""
"","Tayler Saucedo","RP","TOR","10.00","0.00","6.67","15.00","10.00","10.00","2.50","0.00","0.00","0.00","0.00","6.56","33.75","-0.65","0.00","$0",""
"","Zack Britton","RP","NYY","10.00","0.00","2.22","3.33","3.33","3.33","20.00","3.33","0.00","0.00","0.00","35.00","45.00","-0.23","0.00","$0",""
"","Hanser Alberto","2B","LAD","10.00","5.21","1.51","1.37","0.68","0.68","0.41","0.14","0.00","0.00","0.00","0.16","0.56","-0.03","0.00","$0",""
"","Kody Clemens","2B","DET","10.00","5.44","1.23","2.11","0.53","0.53","0.18","0.18","0.00","0.00","0.00","0.33","0.68","-0.06","0.00","$0",""
"","Jake Hager","OF","ARI","10.00","6.07","0.83","1.07","0.71","0.71","0.00","0.36","0.00","0.00","0.00","0.46","2.75","-0.03","0.00","$0",""
"","Garrett Stubbs","C","PHI","10.00","6.40","0.73","1.40","1.40","1.40","0.20","0.20","0.00","0.00","0.00","0.44","3.44","0.20","0.00","$0",""
"","Luis Gonzalez","RF","SF","10.00","9.08","0.65","0.92","0.41","0.41","0.10","0.00","0.00","0.00","0.00","0.16","0.58","0.02","3.51","$0",""
"","Sandy Leon","C","MIN","10.00","8.24","0.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.05","0.00","$0",""
"","Wil Myers","RF","SD","10.00","9.09","0.48","0.52","0.39","0.39","0.00","0.00","0.00","0.00","0.00","0.14","0.96","0.12","0.00","$6,000,000",""
"","Carson Kelly","C","ARI","10.00","8.46","0.45","0.87","0.38","0.38","0.19","0.00","0.00","0.00","0.00","0.23","0.74","0.12","2.04","$4,275,000",""
"","Alejo Lopez","2B","CIN","10.00","5.57","0.44","0.33","0.33","0.33","0.00","0.00","0.00","0.00","0.00","0.12","1.11","-0.05","0.00","$0",""
"","Michael Brosseau","3B","MIL","10.00","6.29","0.43","0.29","0.00","0.00","0.14","0.00","0.00","0.00","0.00","0.14","0.00","0.08","0.00","$1,400,000",""
"","Christian Bethancourt","C","TB","10.00","8.32","0.40","0.59","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.17","0.22","0.01","2.63","$1,350,000",""
"","Donnie Walton","SS","SF","10.00","8.00","0.40","1.20","1.20","1.20","0.40","0.00","0.00","0.00","0.00","1.60","10.80","0.00","0.00","$0",""
"","Nick Maton","SS","PHI","10.00","6.29","0.38","1.14","0.86","0.86","0.00","0.00","0.00","0.00","0.00","0.86","5.79","0.18","0.00","$0",""
"","Luis Torrens","C","SEA","10.00","7.72","0.35","0.53","0.35","0.18","0.00","0.00","0.18","0.00","0.00","0.26","0.79","-0.02","0.00","$0",""
"","Harold Castro","3B","DET","10.00","8.92","0.33","0.50","0.17","0.17","0.08","0.08","0.00","0.00","0.00","0.15","0.38","-0.02","1.62","$0",""
"","Austin Wynns","C","SF","10.00","7.27","0.30","0.45","0.45","0.45","0.15","0.00","0.00","0.00","0.00","0.30","2.05","0.08","0.00","$0",""
"","Charlie Culberson","3B","TEX","10.00","5.71","0.29","0.14","0.00","0.00","0.14","0.00","0.00","0.00","0.00","0.14","0.00","-0.04","0.00","$0",""
"","Ernie Clement","2B","OAK","10.00","5.71","0.29","0.86","0.57","0.57","0.00","0.00","0.00","0.00","0.00","0.43","2.57","-0.05","0.00","$0",""
"","Yu-Cheng Chang","SS","BOS","10.00","7.10","0.29","0.87","0.43","0.43","0.00","0.00","0.00","0.00","0.00","0.43","1.96","-0.04","0.00","$0",""
"","Nick Gordon","SS","MIN","10.00","8.19","0.27","0.72","0.65","0.65","0.29","0.00","0.00","0.00","0.00","0.28","1.60","0.14","3.39","$0",""
"","Ehire Adrianza","SS","ATL","10.00","7.03","0.27","0.00","0.00","0.00","0.27","0.27","0.00","0.00","0.00","0.27","0.00","-0.14","0.00","$0",""
"","Yadier Molina","C","STL","10.00","8.88","0.25","0.75","0.50","0.50","0.00","0.13","0.00","0.00","0.00","0.38","2.25","0.02","0.00","$0",""
"","Josh Harrison","2B","CHW","10.00","8.99","0.25","0.76","0.50","0.50","0.17","0.17","0.00","0.00","0.00","0.31","1.51","0.15","2.06","$2,000,000",""
"","Joshua Palacios","CF","WSH","10.00","6.00","0.22","0.33","0.00","0.00","0.00","0.33","0.00","0.00","0.00","0.50","0.00","-0.05","0.00","$0",""
"","Diego Castillo","2B","PIT","10.00","7.40","0.21","0.63","0.83","0.83","0.31","0.10","0.00","0.00","0.00","0.47","3.75","-0.06","0.00","$0",""
"","Darin Ruf","DH","NYM","10.00","6.81","0.17","0.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.04","0.00","-0.04","1.53","$3,000,000",""
"","Kevin Plawecki","C","TEX","10.00","7.66","0.16","0.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.16","0.00","-0.17","0.00","$0",""
"","Ildemaro Vargas","2B","WSH","10.00","9.05","0.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.01","0.00","$975,000",""
"","Michael Taylor","CF","KC","10.00","9.27","0.16","0.40","0.16","0.16","0.16","0.16","0.00","0.00","0.00","0.28","0.73","0.26","3.56","$4,500,000",""
"","Brian Serven","C","COL","10.00","8.87","0.16","0.00","0.00","0.00","0.16","0.00","0.00","0.00","0.00","0.16","0.00","0.00","0.00","$0",""
"","Orlando Arcia","2B","ATL","10.00","8.82","0.15","0.00","0.00","0.00","0.15","0.00","0.00","0.00","0.00","0.15","0.00","0.14","0.00","$1,300,000",""
"","Matt Reynolds","3B","CIN","10.00","7.20","0.14","0.32","0.11","0.11","0.00","0.00","0.00","0.00","0.00","0.24","0.73","0.00","0.00","$0",""
"","Ryan McKenna","CF","BAL","10.00","4.10","0.13","0.48","0.19","0.19","0.10","0.00","0.00","0.00","0.00","0.43","1.29","0.03","0.75","$0",""
"","Tucker Barnhart","C","DET","10.00","9.57","0.11","0.32","0.11","0.11","0.00","0.00","0.00","0.00","0.00","0.32","0.96","-0.01","0.00","$3,250,000",""
"","Reese McGuire","C","BOS","10.00","7.98","0.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.01","0.00","$1,225,000",""
"","Corey Dickerson","LF","STL","10.00","7.53","0.10","0.21","0.00","0.00","0.10","0.00","0.00","0.00","0.00","0.31","0.00","0.00","0.00","$2,250,000",""
"","Victor Caratini","C","MIL","10.00","7.81","0.10","0.21","0.31","0.31","0.10","0.00","0.00","0.00","0.00","0.31","2.81","0.07","0.00","$2,800,000",""
"","Jace Peterson","3B","MIL","10.00","7.17","0.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.21","4.70","$4,500,000",""
"","Chad Pinder","LF","OAK","10.00","8.02","0.09","0.18","0.27","0.27","0.18","0.00","0.00","0.00","0.00","0.36","2.43","-0.07","1.02","$0",""
"","Albert Pujols","DH","STL","10.00","7.34","0.09","0.28","0.37","0.37","0.09","0.00","0.00","0.00","0.00","0.37","3.30","0.19","6.92","$0",""
"","Jackie Bradley Jr.","CF","TOR","10.00","7.42","0.08","0.08","0.08","0.08","0.23","0.08","0.00","0.00","0.00","0.30","0.68","-0.03","0.42","$0",""
"","Hunter Dozier","1B","KC","10.00","9.38","0.08","0.16","0.16","0.16","0.08","0.00","0.00","0.00","0.00","0.23","1.40","-0.10","1.29","$7,250,000",""
"","Darick Hall","1B","PHI","10.00","8.10","0.08","0.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.71","0.00","0.13","0.00","$0",""
"","Franmil Reyes","DH","CHC","10.00","9.49","0.08","0.00","0.00","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","-0.08","1.00","$0",""
"","Andrew Knizner","C","STL","10.00","8.04","0.07","0.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.15","0.00","0.08","0.00","$1,100,000",""
"","Nicky Lopez","3B","KC","10.00","8.94","0.07","0.21","0.14","0.14","0.00","0.00","0.00","0.00","0.00","0.21","1.27","-0.03","0.48","$3,700,000",""
"","Randal Grichuk","RF","COL","10.00","9.15","0.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.02","1.88","$5,000,000",""
"","Whit Merrifield","2B","TOR","10.00","9.28","0.07","0.14","0.14","0.14","0.00","0.00","0.00","0.00","0.00","0.14","1.29","-0.01","2.00","$6,750,000",""
"","Marwin Gonzalez","3B","NYY","10.00","6.28","0.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.07","0.00","$0",""
"","Zach Jackson","RP/CL","OAK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","$0",""
