"Rank","Player","Pos","Team","GP","GS","IP","H","R","ER","BB","SO","W","L","SV","WHIP","ERA","WAR","TVS","Cash2023",""
"","Steve Cishek","RP","LAA","10.00","0.00","9.23","8.24","4.32","3.51","5.54","8.65","0.00","0.27","0.00","0.20","0.46","0.16","4.75","$0",""
"","Aroldis Chapman","RP","NYY","10.00","0.00","9.23","5.90","3.77","3.44","6.23","15.90","0.98","0.66","4.92","0.22","0.55","0.25","2.97","$3,750,000",""
"","Trevor May","RP","NYM","10.00","0.00","9.22","8.09","4.26","3.68","3.53","12.21","1.03","0.44","0.59","0.19","0.53","0.07","1.87","$7,000,000",""
"","Jose Cisnero","RP","DET","10.00","0.00","9.20","7.61","5.07","3.73","4.63","9.25","0.60","0.60","0.60","0.20","0.54","0.05","5.25","$2,287,500",""
"","Joe Kelly","RP","LAD","10.00","0.00","9.17","5.83","3.33","2.92","3.13","10.42","0.42","0.00","0.42","0.20","0.60","0.15","0.00","$9,000,000",""
"","Chris Devenski","RP","ARI","10.00","0.00","9.17","13.75","8.75","8.75","2.50","6.25","1.25","0.00","1.25","2.22","10.74","-0.40","0.00","$0",""
"","Nick Snyder","P","TEX","10.00","0.00","9.17","7.50","5.00","5.00","7.50","2.50","0.00","0.00","0.00","4.09","12.28","0.00","0.00","$0",""
"","Dauri Moreta","RP","CIN","10.00","0.00","9.17","5.00","2.50","2.50","2.50","10.00","0.00","0.00","0.00","2.05","6.15","0.23","0.00","$0",""
"","Jeurys Familia","RP","NYM","10.00","0.00","9.13","8.77","4.77","4.00","4.15","11.08","1.38","0.62","0.15","0.22","0.61","0.00","0.41","$0",""
"","Tyler Matzek","RP","ATL","10.00","0.00","9.13","5.80","2.75","2.61","5.36","11.16","0.00","0.58","0.00","0.18","0.37","0.28","10.04","$1,200,000",""
"","Joakim Soria","RP/CL","TOR","10.00","0.00","9.11","9.51","5.12","5.12","2.93","9.76","0.24","0.98","1.46","0.33","1.23","0.07","0.00","$0",""
"","Wandy Peralta","RP","NYY","10.00","0.18","9.11","8.75","4.29","3.39","3.75","7.68","0.89","0.71","0.89","0.25","0.60","-0.01","5.60","$3,350,000",""
"","Brad Boxberger","RP","MIL","10.00","0.00","9.11","6.20","3.66","3.38","3.52","11.69","0.70","0.56","0.56","0.15","0.47","0.16","8.60","$2,000,000",""
"","Matt Barnes","RP","BOS","10.00","0.00","9.11","6.83","4.17","3.83","3.33","14.00","1.00","0.83","4.00","0.19","0.63","0.19","11.65","$2,625,000",""
"","Aaron Bummer","RP","CHW","10.00","0.00","9.09","6.77","4.52","3.55","4.68","12.10","0.81","0.81","0.32","0.20","0.57","0.08","7.53","$3,750,000",""
"","Lucas Gilbreath","SP","COL","10.00","0.21","9.08","7.02","3.83","3.40","4.89","9.36","0.64","0.43","0.21","0.28","0.72","0.19","6.63","$0",""
"","Pete Fairbanks","RP","TB","10.00","0.00","9.08","8.51","4.68","3.62","4.47","11.91","0.64","1.28","1.06","0.30","0.76","0.01","0.00","$3,666,666",""
"","Austin Davis","RP","BOS","10.00","0.00","9.08","8.28","5.86","5.17","4.14","9.66","0.34","0.69","0.00","0.47","1.77","-0.06","0.00","$0",""
"","Jake Diekman","RP","OAK","10.00","0.00","9.05","7.01","4.33","3.88","5.07","12.39","0.45","0.45","1.04","0.20","0.58","0.05","2.26","$3,500,000",""
"","Phil Bickford","RP","LAD","10.00","0.00","9.01","6.32","3.16","2.81","3.33","10.35","0.70","0.35","0.18","0.19","0.49","-0.01","7.10","$0",""
"","Andrew Miller","RP","STL","10.00","0.00","9.00","10.25","4.75","4.75","4.00","10.00","0.00","0.00","0.00","0.40","1.19","-0.03","0.00","$0",""
"","Adam Ottavino","RP","BOS","10.00","0.00","8.99","7.97","4.49","4.20","5.07","10.29","1.01","0.43","1.59","0.21","0.61","0.12","1.70","$3,750,000",""
"","Luke Jackson","RP","ATL","10.00","0.00","8.97","6.34","2.11","1.97","4.08","9.86","0.28","0.28","0.00","0.16","0.28","0.33","10.26","$3,000,000",""
"","Angel Perdomo","RP","MIL","10.00","0.00","8.95","6.32","6.32","6.32","8.42","14.74","0.53","0.00","0.00","0.87","3.34","-0.11","0.00","$0",""
"","Andres Machado","RP","WSH","10.00","0.00","8.92","7.50","4.25","3.50","3.75","7.50","0.25","0.50","0.00","0.32","0.88","0.05","0.00","$0",""
"","Joely Rodriguez","RP","NYY","10.00","0.00","8.91","10.19","5.19","4.62","3.46","9.04","0.38","0.58","0.19","0.29","0.90","-0.12","0.00","$1,500,000",""
"","Justin Bruihl","RP","LAD","10.00","0.95","8.89","6.19","3.33","2.86","3.33","5.24","0.00","0.48","0.00","0.51","1.38","0.14","0.00","$0",""
"","James Hoyt","RP","LAA","10.00","0.00","8.89","13.33","11.11","6.67","7.78","12.22","0.00","0.00","0.00","2.64","7.50","-0.41","0.00","$0",""
"","Jake Brentz","RP","KC","10.00","0.00","8.89","6.25","4.44","3.61","5.14","10.56","0.69","0.28","0.28","0.18","0.51","0.06","4.82","$0",""
"","Darren O'Day","RP","NYY","10.00","0.00","8.89","7.50","3.33","3.33","3.33","9.17","0.00","0.00","0.00","1.02","2.82","0.23","0.00","$0",""
"","Keone Kela","RP","SD","10.00","0.00","8.89","9.17","6.67","5.00","2.50","10.83","1.67","1.67","0.00","1.09","4.22","-0.24","0.00","$0",""
"","Jason Adam","RP","CHC","10.00","0.00","8.89","8.33","5.83","5.83","5.00","15.83","0.83","0.00","0.00","1.25","4.93","-0.08","0.00","$1,775,000",""
"","Sean Doolittle","RP","SEA","10.00","0.00","8.87","8.93","4.82","4.46","4.11","9.46","0.54","0.18","0.18","0.26","0.81","0.12","2.29","$0",""
"","Kevin Ginkel","RP/CL","ARI","10.00","0.00","8.85","9.38","7.50","6.25","4.38","9.69","0.00","0.31","0.00","0.49","1.98","-0.20","0.00","$0",""
"","Manuel Rodriguez","RP","CHC","10.00","0.00","8.83","9.00","9.00","6.00","6.00","8.00","1.50","1.50","0.50","0.85","3.06","-0.44","0.00","$0",""
"","Justin Lawrence","RP","COL","10.00","0.00","8.77","11.05","8.42","8.42","10.00","8.95","0.53","0.00","0.00","1.26","4.55","-0.36","0.00","$0",""
"","Anthony Bass","RP","MIA","10.00","0.14","8.76","7.86","4.71","3.71","3.43","8.29","0.43","1.29","0.00","0.18","0.55","0.01","1.78","$3,000,000",""
"","Joe Jimenez","RP","DET","10.00","0.00","8.72","6.54","6.35","5.77","6.73","10.96","1.15","0.19","0.19","0.29","1.15","-0.10","0.89","$2,765,000",""
"","Aaron Loup","RP","NYM","10.00","0.31","8.72","5.69","1.38","0.92","2.46","8.77","0.92","0.00","0.00","0.14","0.15","0.43","14.61","$7,500,000",""
"","Tanner Scott","RP","BAL","10.00","0.00","8.71","7.74","5.48","5.00","5.97","11.29","0.81","0.65","0.00","0.25","0.83","0.00","2.18","$2,825,000",""
"","Jose Alvarado","RP","PHI","10.00","0.00","8.70","6.56","4.69","4.06","7.34","10.63","1.09","0.16","0.78","0.25","0.66","0.05","4.05","$3,450,000",""
"","Tim Mayza","RP","TOR","10.00","0.00","8.69","6.56","3.44","3.28","1.97","9.34","0.82","0.33","0.16","0.16","0.56","0.14","11.39","$2,100,000",""
"","David Phelps","RP","TOR","10.00","0.83","8.61","6.67","1.67","0.83","3.33","12.50","0.00","0.00","0.00","0.97","0.73","0.36","0.00","$0",""
"","A.J. Minter","RP","ATL","10.00","0.00","8.58","7.21","4.43","3.61","3.28","9.34","0.49","0.98","0.00","0.20","0.62","0.05","5.40","$4,287,500",""
"","Richard Bleier","RP","MIA","10.00","0.00","8.53","7.50","2.94","2.79","0.88","6.47","0.44","0.29","0.00","0.14","0.43","0.17","9.84","$3,500,000",""
"","Scott Alexander","RP","LAD","10.00","0.00","8.52","8.33","3.33","2.78","2.22","4.44","0.00","1.11","0.00","0.69","1.63","0.09","0.00","$1,150,000",""
"","Brooks Raley","RP","HOU","10.00","0.00","8.45","7.41","5.17","4.48","2.76","11.21","0.34","0.52","0.34","0.21","0.82","-0.07","3.48","$4,500,000",""
"","Trevor Megill","RP","CHC","10.00","0.00","8.45","12.86","8.57","7.86","2.86","10.71","0.36","0.71","0.00","0.66","2.99","-0.35","0.00","$0",""
"","Blake Taylor","RP","HOU","10.00","0.00","8.37","7.45","3.73","2.94","4.31","8.04","0.78","0.78","0.00","0.28","0.62","0.06","4.93","$830,000",""
"","Jorge Guzman","P","MIA","10.00","0.00","8.33","20.00","30.00","30.00","30.00","15.00","0.00","0.00","0.00","30.00","162.00","-1.10","0.00","$0",""
"","Justin Topa","RP","MIL","10.00","0.00","8.33","30.00","27.50","27.50","2.50","2.50","0.00","0.00","0.00","9.75","74.25","-1.50","0.00","$0",""
"","Tanner Rainey","RP","WSH","10.00","0.00","8.33","7.63","7.11","6.84","6.58","11.05","0.26","0.79","0.79","0.45","1.94","-0.28","0.00","$1,500,000",""
"","Sam Howard","RP","PIT","10.00","0.19","8.33","6.30","5.37","5.19","5.93","11.11","0.56","0.74","0.00","0.27","1.04","-0.07","1.38","$0",""
"","Darwinzon Hernandez","RP","BOS","10.00","0.00","8.33","6.04","3.54","3.13","6.46","11.25","0.42","0.42","0.00","0.31","0.70","0.19","0.00","$0",""
"","Zack Britton","RP","NYY","10.00","0.00","8.33","7.73","6.36","5.45","6.36","7.27","0.00","0.45","0.45","0.77","2.68","-0.17","0.00","$0",""
"","Anthony Misiewicz","RP","SEA","10.00","0.00","8.28","9.24","4.55","4.24","2.27","8.03","0.76","0.76","0.00","0.21","0.70","0.03","3.08","$0",""
"","Justin Miller","RP","STL","10.00","0.00","8.26","8.70","5.65","5.65","2.61","5.65","0.43","0.00","0.43","0.59","2.68","-0.16","0.00","$0",""
"","Shohei Ohtani","SP","LAA","10.00","9.43","8.25","6.20","3.04","2.91","2.78","9.87","0.57","0.13","0.00","0.07","0.20","0.26","6.31","$30,000,000",""
"","Garrett Cleavinger","SP","LAD","10.00","0.45","8.18","9.09","5.00","2.73","5.45","9.55","0.91","1.82","0.00","0.81","1.36","0.01","1.86","$0",""
"","JoJo Romero","RP","PHI","10.00","0.00","8.18","10.91","7.27","6.36","3.64","7.27","0.00","0.00","0.00","1.62","6.36","-0.26","0.00","$0",""
"","Justin Wilson","RP","CIN","10.00","0.00","8.10","7.62","5.24","4.76","3.81","6.90","0.24","0.24","0.00","0.34","1.26","-0.13","0.00","$0",""
"","Austin Adams","RP","SD","10.00","0.00","8.10","4.31","4.31","3.69","5.38","11.69","0.46","0.31","0.00","0.18","0.63","0.02","3.11","$0",""
"","Art Warren","RP","CIN","10.00","0.00","8.08","4.23","1.15","1.15","3.08","13.08","1.15","0.00","0.00","0.35","0.50","0.41","0.00","$0",""
"","Cody Reed","RP","TB","10.00","0.00","8.06","6.67","4.17","3.33","5.00","5.83","0.00","0.83","0.00","1.21","3.10","0.00","0.00","$0",""
"","Jhon Romero","SP","WSH","10.00","0.00","8.00","10.00","4.00","4.00","0.00","6.00","0.00","0.00","0.00","2.50","9.00","0.08","0.00","$0",""
"","Mason Thompson","RP","WSH","10.00","0.00","7.96","10.32","4.84","3.55","4.84","7.42","0.32","0.97","0.00","0.61","1.29","0.02","0.00","$0",""
"","Joe Smith","RP","SEA","10.00","0.00","7.93","9.40","4.60","4.40","1.60","6.80","0.80","0.80","0.00","0.28","1.00","-0.10","0.81","$0",""
"","Josh Taylor","RP","BOS","10.00","0.00","7.81","7.38","2.95","2.95","3.77","9.84","0.16","0.00","0.16","0.23","0.56","0.21","7.59","$1,025,000",""
"","Nick Mears","RP","PIT","10.00","0.00","7.78","8.33","4.67","4.33","4.33","7.67","0.33","0.00","0.00","0.54","1.67","-0.03","0.00","$0",""
"","Tim Hill","RP","SD","10.00","0.00","7.65","6.54","4.36","3.08","2.95","7.18","0.77","0.77","0.13","0.16","0.46","-0.01","2.76","$1,850,000",""
"","Alberto Baldonado","P","WSH","10.00","0.00","7.62","7.14","7.14","7.14","5.00","8.57","0.00","0.71","0.00","1.14","6.03","-0.35","0.00","$0",""
"","Amir Garrett","RP","CIN","10.00","0.00","7.57","7.30","5.40","5.08","4.60","9.68","0.00","0.63","1.11","0.25","0.96","-0.04","0.51","$2,650,000",""
"","Will Harris","RP","WSH","10.00","0.00","7.50","8.75","7.50","7.50","3.75","11.25","0.00","1.25","0.00","2.08","11.25","-0.21","0.00","$0",""
"","Adam Morgan","RP","CHC","10.00","0.00","7.45","6.47","4.41","3.53","3.53","8.24","0.59","0.29","0.59","0.39","1.25","-0.06","0.00","$0",""
"","Javier Guerra","RP","SD","10.00","0.00","7.33","8.00","4.00","4.00","4.00","6.00","0.00","0.00","0.00","3.27","9.82","0.00","0.00","$0",""
"","Joe Mantiply","RP","ARI","10.00","0.00","6.96","7.89","4.21","2.63","2.98","6.67","0.00","0.53","0.00","0.27","0.60","0.00","1.33","$0",""
"","Jesse Hahn","RP","KC","10.00","0.00","6.67","10.00","10.00","10.00","8.00","6.00","0.00","0.00","2.00","5.40","27.00","-0.70","0.00","$0",""
"","Chaz Roe","RP","TB","10.00","0.00","6.67","10.00","20.00","20.00","10.00","20.00","0.00","0.00","0.00","30.00","270.00","-1.90","0.00","$0",""
"","Dan Altavilla","RP","SD","10.00","0.00","6.67","5.00","5.00","5.00","0.00","10.00","0.00","0.00","0.00","3.75","33.75","-0.15","0.00","$0",""
"","Andres Munoz","RP","SEA","10.00","0.00","6.67","0.00","0.00","0.00","20.00","10.00","0.00","0.00","0.00","30.00","0.00","0.20","0.00","$1,500,000",""
"","John Axford","RP","MIL","10.00","0.00","3.33","20.00","20.00","20.00","10.00","0.00","0.00","0.00","0.00","90.00","540.00","-0.90","0.00","$0",""
"","Sandy Leon","C","MIA","10.00","5.83","0.71","0.83","0.60","0.60","0.12","0.24","0.00","0.00","0.00","0.16","0.89","-0.09","0.00","$0",""
"","Willians Astudillo","C","MIN","10.00","6.99","0.55","0.14","0.14","0.14","0.27","0.00","0.00","0.00","0.00","0.10","0.31","-0.10","0.00","$0",""
"","Max Schrock","SS","CIN","10.00","5.28","0.31","0.00","0.00","0.00","0.00","0.19","0.00","0.00","0.00","0.00","0.00","-0.03","0.00","$0",""
"","Jake Rogers","C","DET","10.00","9.21","0.26","0.53","0.53","0.53","0.26","0.00","0.00","0.00","0.00","0.79","4.74","0.32","0.00","$0",""
"","Harold Castro","3B","DET","10.00","7.55","0.25","0.00","0.00","0.00","0.28","0.00","0.00","0.00","0.00","0.11","0.00","0.00","1.12","$0",""
"","Francisco Mejia","C","TB","10.00","8.10","0.24","0.71","0.71","0.71","0.00","0.00","0.00","0.00","0.00","0.36","3.21","0.19","0.00","$2,155,000",""
"","Ronald Torreyes","2B","PHI","10.00","7.32","0.24","0.54","0.36","0.36","0.00","0.09","0.00","0.00","0.00","0.20","1.21","0.03","0.96","$0",""
"","Charlie Culberson","2B","TEX","10.00","8.24","0.22","0.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.11","0.00","0.11","0.00","$0",""
"","Austin Wynns","C","BAL","10.00","8.67","0.22","0.22","0.22","0.22","0.00","0.00","0.00","0.00","0.00","0.22","2.00","-0.13","0.00","$0",""
"","Jace Peterson","2B","MIL","10.00","7.02","0.21","0.43","0.21","0.21","0.11","0.21","0.00","0.00","0.00","0.27","0.96","0.07","0.00","$4,500,000",""
"","Christian Arroyo","SS","BOS","10.00","7.89","0.18","0.18","0.35","0.00","0.18","0.00","0.00","0.00","0.00","0.35","0.00","0.26","0.00","$2,000,000",""
"","Wilmer Difo","SS","PIT","10.00","3.36","0.17","0.78","0.69","0.69","0.26","0.09","0.00","0.00","0.00","0.52","3.10","-0.01","0.95","$0",""
"","Kevin Plawecki","C","BOS","10.00","7.03","0.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.03","0.00","$0",""
"","Pat Valaika","SS","BAL","10.00","7.91","0.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.21","0.00","$0",""
"","Luis Guillorme","SS","NYM","10.00","5.22","0.14","0.43","0.29","0.29","0.14","0.00","0.00","0.00","0.00","0.58","2.61","0.06","0.00","$1,600,000",""
"","Brock Holt","2B","TEX","10.00","8.05","0.13","0.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.13","0.00","0.01","0.00","$0",""
"","Asdrubal Cabrera","2B","CIN","10.00","6.55","0.12","0.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.07","0.00","0.08","2.12","$0",""
"","Mitch Moreland","1B","OAK","10.00","7.90","0.12","0.12","0.00","0.00","0.00","0.12","0.00","0.00","0.00","0.12","0.00","0.00","0.00","$0",""
"","Marwin Gonzalez","3B","HOU","10.00","8.24","0.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.04","0.00","$0",""
"","Matt Carpenter","3B","STL","10.00","3.38","0.10","0.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.12","0.00","-0.08","0.02","$6,500,000",""
"","Darin Ruf","1B","SF","10.00","5.30","0.09","0.26","0.17","0.17","0.00","0.00","0.00","0.00","0.00","0.26","1.54","0.25","6.67","$3,000,000",""
"","Brett Phillips","RF","TB","10.00","6.22","0.08","0.17","0.08","0.08","0.17","0.00","0.00","0.00","0.00","0.34","0.76","0.20","4.00","$1,200,000",""
"","Justin Turner","3B","LAD","10.00","9.21","0.07","0.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.13","0.00","0.24","3.99","$8,300,000",""
"","David Peralta","LF","ARI","10.00","8.27","0.07","0.27","0.20","0.20","0.00","0.07","0.00","0.00","0.00","0.27","1.80","0.07","1.67","$6,500,000",""
"","Anthony Rizzo","1B","NYY","10.00","9.72","0.05","0.00","0.00","0.00","0.07","0.07","0.00","0.00","0.00","0.11","0.00","0.08","3.79","$17,000,000",""
"","Andrew Knapp","C","PHI","10.00","5.97","0.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.24","0.00","$0",""
"","Sergio Alcantara","2B","CHC","10.00","7.30","0.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.05","0.00","$0",""
"","Jack Mayfield","2B","LAA","10.00","8.85","0.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.04","0.00","$0",""
"","Jake Cronenworth","2B","SD","10.00","9.47","0.04","0.07","0.00","0.00","0.00","0.07","0.00","0.00","0.00","0.10","0.00","0.32","5.74","$4,225,000",""
"","Austin Slater","LF","SF","10.00","4.26","0.03","0.00","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.23","0.00","0.11","2.93","$3,200,000",""
"","Kevin Pillar","CF","NYM","10.00","6.61","0.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.04","1.35","$0",""
"","Hanser Alberto","2B","KC","10.00","5.44","0.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.04","1.07","$0",""
"","Matt Duffy","3B","CHC","10.00","7.11","0.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.17","0.00","$0",""
