Acronimo,Altura,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas
PIT,6.2,261,68121,69,4761,2,2,26,Pittsburgh Pirates,Pennsylvania,10,100,95,162,9025,Jose Osuna,0.766,0.586756,9,240,17,0.264,0.06969600000000001,0.586,0.343396,1B,0.4259259259259259,36,1296,573500,573500,502529,0.0,0.0,4800000,69,0.36,0.1296,5
PIT,6.5,191,36481,50,2500,2,2,29,Pittsburgh Pirates,Pennsylvania,6,36,73,162,5329,Jacob Stallings,0.708,0.5012639999999999,9,225,17,0.262,0.06864400000000001,0.451,0.203401,C,0.4259259259259259,13,169,564000,564000,536664,0.0,0.0,4800000,69,1.43,2.0448999999999997,5
PIT,6.5,153,23409,37,1369,2,2,27,Pittsburgh Pirates,Pennsylvania,6,36,43,162,1849,Gregory Polanco,0.726,0.527076,9,235,17,0.242,0.058564,0.265,0.07022500000000001,RF,0.4259259259259259,17,289,6100000,5500000,6100000,0.0,0.0,4800000,69,-0.61,0.3721,5
PIT,6.3,142,20164,36,1296,2,2,27,Pittsburgh Pirates,Pennsylvania,1,1,53,162,2809,Erik Gonzalez,0.618,0.381924,9,205,17,0.254,0.064516,0.327,0.10692900000000001,2B,0.4259259259259259,6,36,577000,577000,577000,0.0,0.0,4800000,69,0.24,0.0576,5
PIT,6.3,147,21609,31,961,2,2,22,Pittsburgh Pirates,Pennsylvania,2,4,57,162,3249,Cole Tucker,0.626,0.391876,9,205,17,0.211,0.044521,0.352,0.12390399999999999,SS,0.4259259259259259,13,169,555000,555000,235736,0.0,0.0,4800000,69,-0.1,0.010000000000000002,5
PIT,5.8,143,20449,29,841,2,2,25,Pittsburgh Pirates,Pennsylvania,2,4,72,162,5184,Pablo Reyes,0.596,0.355216,9,175,17,0.203,0.041209,0.444,0.197136,LF,0.4259259259259259,19,361,565500,565500,291840,0.0,0.0,4800000,69,-1.03,1.0609,5
PIT,6.0,42,1764,14,196,2,2,27,Pittsburgh Pirates,Pennsylvania,1,1,34,162,1156,Steven Brault,0.777,0.6037290000000001,9,195,17,0.333,0.11088900000000002,0.21,0.04409999999999999,SP,0.4259259259259259,2,4,574500,574500,571465,31.14,969.6996,4800000,69,0.6,0.36,5
PIT,0.0,47,2209,10,100,2,2,32,Pittsburgh Pirates,Pennsylvania,0,0,20,162,400,Jake Elmore,0.479,0.22944099999999998,9,180,17,0.213,0.045369,0.124,0.015375999999999999,LF,0.4259259259259259,4,16,555000,555000,77584,0.0,0.0,4800000,69,-0.38,0.1444,5
PIT,6.0,64,4096,10,100,2,2,30,Pittsburgh Pirates,Pennsylvania,1,1,28,162,784,Corban Joseph,0.441,0.19448100000000001,9,185,17,0.156,0.024336,0.173,0.029928999999999997,1B,0.4259259259259259,7,49,555000,555000,38792,0.0,0.0,4800000,69,-0.13,0.016900000000000002,5
PIT,5.9,36,1296,9,81,2,2,23,Pittsburgh Pirates,Pennsylvania,0,0,20,162,400,Jason Martin,0.631,0.398161,9,185,17,0.25,0.0625,0.124,0.015375999999999999,OF,0.4259259259259259,2,4,555000,555000,167104,0.0,0.0,4800000,69,-0.29,0.0841,5
PIT,6.5,51,2601,8,64,2,2,26,Pittsburgh Pirates,Pennsylvania,0,0,46,162,2116,Joe Musgrove,0.424,0.179776,9,235,17,0.157,0.024649,0.284,0.08065599999999999,SP,0.4259259259259259,3,9,582500,582500,582500,56.23,3161.8128999999994,4800000,69,1.66,2.7556,5
PIT,6.0,42,1764,7,49,2,2,25,Pittsburgh Pirates,Pennsylvania,0,0,22,162,484,Kevin Kramer,0.45,0.2025,9,195,17,0.167,0.027889000000000004,0.136,0.018496000000000002,SS,0.4259259259259259,5,25,555000,555000,95488,0.0,0.0,4800000,69,-0.48,0.2304,5
PIT,6.3,36,1296,6,36,2,2,27,Pittsburgh Pirates,Pennsylvania,0,0,26,162,676,Trevor Williams,0.377,0.142129,9,230,17,0.167,0.027889000000000004,0.161,0.025921000000000003,SP,0.4259259259259259,4,16,584000,584000,584000,34.94,1220.8035999999997,4800000,69,0.45,0.2025,5
PIT,6.2,35,1225,4,16,2,2,30,Pittsburgh Pirates,Pennsylvania,0,0,24,162,576,Chris Archer,0.298,0.088804,9,195,17,0.114,0.012996,0.148,0.021903999999999996,SP,0.4259259259259259,2,4,7666668,7500000,7666668,27.7,767.29,4800000,69,0.71,0.5041,5
PIT,6.5,8,64,2,4,2,2,27,Pittsburgh Pirates,Pennsylvania,0,0,7,162,49,Jameson Taillon,0.5,0.25,9,230,17,0.25,0.0625,0.043,0.0018489999999999997,SP,0.4259259259259259,0,0,587500,587500,587500,0.0,0.0,4800000,69,0.19,0.0361,5
PIT,0.0,10,100,2,4,2,2,28,Pittsburgh Pirates,Pennsylvania,0,0,7,162,49,Steve Baron,0.5,0.25,9,205,17,0.2,0.04000000000000001,0.043,0.0018489999999999997,C,0.4259259259259259,1,1,555000,555000,80568,0.0,0.0,4800000,69,-0.06,0.0036,5
PIT,6.2,22,484,2,4,2,2,24,Pittsburgh Pirates,Pennsylvania,0,0,15,162,225,Dario Agrazal,0.178,0.031684,9,240,17,0.091,0.008281,0.093,0.008649,SP,0.4259259259259259,2,4,555000,555000,217832,0.0,0.0,4800000,69,0.61,0.3721,5
PIT,6.2,6,36,2,4,2,2,26,Pittsburgh Pirates,Pennsylvania,0,0,11,162,121,Alex McRae,0.667,0.44488900000000003,9,220,17,0.333,0.11088900000000002,0.068,0.0046240000000000005,P,0.4259259259259259,0,0,555000,555000,134280,0.0,0.0,4800000,69,-1.06,1.1236000000000002,5
PIT,6.3,1,1,1,1,2,2,35,Pittsburgh Pirates,Pennsylvania,0,0,69,162,4761,Francisco Liriano,2.0,4.0,9,218,17,1.0,1.0,0.426,0.181476,RP,0.4259259259259259,0,0,1800000,1800000,1800000,51.53,2655.3409,4800000,69,0.99,0.9801,5
PIT,6.2,2,4,0,0,2,2,27,Pittsburgh Pirates,Pennsylvania,0,0,56,162,3136,Felipe Vazquez,0.0,0.0,9,225,17,0.0,0.0,0.346,0.11971599999999999,RP,0.4259259259259259,0,0,4500000,4000000,4500000,98.11,9625.5721,4800000,69,2.86,8.179599999999999,5
PIT,6.2,10,100,0,0,2,2,23,Pittsburgh Pirates,Pennsylvania,0,0,11,162,121,Mitch Keller,0.0,0.0,9,220,17,0.0,0.0,0.068,0.0046240000000000005,SP,0.4259259259259259,0,0,555000,555000,167104,0.0,0.0,4800000,69,-0.89,0.7921,5
PIT,6.2,4,16,0,0,2,2,28,Pittsburgh Pirates,Pennsylvania,0,0,35,162,1225,Chris Stratton,0.0,0.0,9,205,17,0.0,0.0,0.216,0.046655999999999996,SP,0.4259259259259259,0,0,567500,567500,430191,6.9,47.61000000000001,4800000,69,-0.64,0.4096,5
PIT,6.2,2,4,0,0,2,2,25,Pittsburgh Pirates,Pennsylvania,0,0,14,162,196,Yefry Ramirez,0.0,0.0,9,215,17,0.0,0.0,0.086,0.007395999999999999,RP,0.4259259259259259,0,0,555000,555000,128312,0.0,0.0,4800000,69,-0.18,0.0324,5
PIT,6.5,5,25,0,0,2,2,26,Pittsburgh Pirates,Pennsylvania,0,0,35,162,1225,Clay Holmes,0.0,0.0,9,230,17,0.0,0.0,0.216,0.046655999999999996,RP/CL,0.4259259259259259,0,0,555000,555000,423728,0.0,0.0,4800000,69,-0.46,0.2116,5
PIT,0.0,2,4,0,0,2,2,23,Pittsburgh Pirates,Pennsylvania,0,0,4,162,16,Luis Escobar,0.0,0.0,9,205,17,0.0,0.0,0.025,0.0006250000000000001,RP,0.4259259259259259,0,0,555000,555000,56696,0.0,0.0,4800000,69,-0.06,0.0036,5
PIT,6.5,3,9,0,0,2,2,28,Pittsburgh Pirates,Pennsylvania,0,0,20,162,400,Parker Markel,0.0,0.0,9,240,17,0.0,0.0,0.124,0.015375999999999999,P,0.4259259259259259,0,0,555000,555000,14920,0.0,0.0,4800000,69,-0.28,0.07840000000000001,5
PIT,6.4,4,16,0,0,2,2,25,Pittsburgh Pirates,Pennsylvania,0,0,4,162,16,James Marvel,0.0,0.0,9,225,17,0.0,0.0,0.025,0.0006250000000000001,SP,0.4259259259259259,0,0,555000,555000,65648,0.0,0.0,4800000,69,-0.37,0.1369,5
MIA,6.2,636,404496,172,29584,2,2,29,Miami Marlins,Florida,22,484,162,162,26244,Starlin Castro,0.736,0.541696,2,230,2,0.27,0.0729,1.0,1.0,2B,0.3518518518518518,86,7396,11857142,11000000,11857142,23.3,542.89,4500000,57,1.05,1.1025,2
MIA,6.0,483,233289,137,18769,2,2,30,Miami Marlins,Florida,5,25,132,162,17424,Miguel Rojas,0.71,0.5041,2,188,2,0.284,0.08065599999999999,0.815,0.664225,SS,0.3518518518518518,46,2116,3155000,3155000,3155000,36.36,1322.0496,4500000,57,2.37,5.6169,2
MIA,6.3,459,210681,120,14400,2,2,26,Miami Marlins,Florida,20,400,126,162,15876,Brian Anderson,0.811,0.6577210000000001,2,208,2,0.261,0.068121,0.778,0.605284,3B,0.3518518518518518,66,4356,585000,585000,585000,78.55,6170.1025,4500000,57,3.26,10.6276,2
MIA,6.3,431,185761,113,12769,2,2,26,Miami Marlins,Florida,18,324,131,162,17161,Jorge Alfaro,0.736,0.541696,2,230,2,0.262,0.06864400000000001,0.809,0.6544810000000001,C,0.3518518518518518,57,3249,570000,570000,570000,32.84,1078.4656000000002,4500000,57,1.02,1.0404,2
MIA,6.5,381,145161,107,11449,2,2,28,Miami Marlins,Florida,15,225,108,162,11664,Garrett Cooper,0.791,0.625681,2,235,2,0.281,0.07896100000000002,0.667,0.44488900000000003,RF,0.3518518518518518,50,2500,555000,555000,555000,51.56,2658.4336000000003,4500000,57,1.42,2.0164,2
MIA,6.1,317,100489,58,3364,2,2,38,Miami Marlins,Florida,12,144,138,162,19044,Curtis Granderson,0.637,0.405769,2,200,2,0.183,0.033489,0.852,0.725904,LF,0.3518518518518518,34,1156,1750000,1750000,1750000,8.66,74.9956,4500000,57,-0.56,0.31360000000000005,2
MIA,6.0,245,60025,57,3249,2,2,35,Miami Marlins,Florida,2,4,104,162,10816,Martin Prado,0.559,0.31248100000000006,2,215,2,0.233,0.054289000000000004,0.642,0.41216400000000003,1B,0.3518518518518518,15,225,15000000,15000000,15000000,0.32,0.1024,4500000,57,-1.25,1.5625,2
MIA,6.0,178,31684,40,1600,2,2,25,Miami Marlins,Florida,6,36,64,162,4096,Austin Dean,0.665,0.44222500000000003,2,215,2,0.225,0.050625,0.395,0.15602500000000002,LF,0.3518518518518518,21,441,555000,555000,226784,0.0,0.0,4500000,57,-1.34,1.7956000000000003,2
MIA,6.5,226,51076,39,1521,2,2,25,Miami Marlins,Florida,0,0,75,162,5625,Lewis Brinson,0.457,0.208849,2,212,2,0.173,0.029928999999999997,0.463,0.21436900000000003,CF,0.3518518518518518,15,225,570000,570000,272785,0.0,0.0,4500000,57,-2.14,4.5796,2
MIA,6.0,116,13456,32,1024,2,2,31,Miami Marlins,Florida,4,16,45,162,2025,Bryan Holaday,0.772,0.5959840000000001,2,215,2,0.276,0.07617600000000001,0.278,0.07728400000000002,C,0.3518518518518518,12,144,1250000,1250000,866880,0.0,0.0,4500000,57,0.28,0.07840000000000001,2
MIA,6.2,125,15625,31,961,2,2,28,Miami Marlins,Florida,4,16,45,162,2025,Cesar Puello,0.74,0.5476,2,220,2,0.248,0.061503999999999996,0.278,0.07728400000000002,RF,0.3518518518518518,18,324,555000,555000,307352,0.0,0.0,4500000,57,0.73,0.5328999999999999,2
MIA,6.1,132,17424,25,625,2,2,27,Miami Marlins,Florida,6,36,51,162,2601,J.T. Riddle,0.601,0.361201,2,180,2,0.189,0.035721,0.315,0.09922500000000001,SS,0.3518518518518518,12,144,560000,560000,424551,0.0,0.0,4500000,57,-0.43,0.18489999999999998,2
MIA,6.2,48,2304,12,144,2,2,27,Miami Marlins,Florida,1,1,19,162,361,Chad Wallach,0.708,0.5012639999999999,2,246,2,0.25,0.0625,0.117,0.013689000000000002,C,0.3518518518518518,3,9,555000,555000,555000,0.0,0.0,4500000,57,0.05,0.0025000000000000005,2
MIA,6.2,43,1849,10,100,2,2,27,Miami Marlins,Florida,0,0,30,162,900,Caleb Smith,0.529,0.279841,2,205,2,0.233,0.054289000000000004,0.185,0.034225,SP,0.3518518518518518,3,9,556500,556500,556500,58.96,3476.2816000000003,4500000,57,1.46,2.1315999999999997,2
MIA,6.4,35,1225,6,36,2,2,23,Miami Marlins,Florida,0,0,22,162,484,Pablo Lopez,0.4,0.16000000000000003,2,225,2,0.171,0.029241000000000003,0.136,0.018496000000000002,SP,0.3518518518518518,3,9,555000,555000,555000,49.08,2408.8464,4500000,57,0.5,0.25,2
MIA,6.5,58,3364,5,25,2,2,23,Miami Marlins,Florida,0,0,33,162,1089,Sandy Alcantara,0.22,0.0484,2,200,2,0.086,0.007395999999999999,0.204,0.04161599999999999,SP,0.3518518518518518,4,16,555000,555000,555000,77.88,6065.294399999999,4500000,57,3.12,9.7344,2
MIA,6.0,19,361,1,1,2,2,24,Miami Marlins,Florida,0,0,21,162,441,Elieser Hernandez,0.153,0.023409,2,210,2,0.053,0.002809,0.13,0.016900000000000002,SP,0.3518518518518518,0,0,555000,555000,355096,22.35,499.52250000000004,4500000,57,0.31,0.0961,2
MIA,6.0,21,441,1,1,2,2,23,Miami Marlins,Florida,0,0,16,162,256,Jordan Yamamoto,0.139,0.019321000000000005,2,185,2,0.048,0.002304,0.099,0.009801,P,0.3518518518518518,1,1,555000,555000,328240,0.0,0.0,4500000,57,0.95,0.9025,2
MIA,0.0,5,25,0,0,2,2,33,Miami Marlins,Florida,0,0,45,162,2025,Wei-Yin Chen,0.0,0.0,2,200,2,0.0,0.0,0.278,0.07728400000000002,RP,0.3518518518518518,0,0,20000000,20000000,20000000,0.0,0.0,4500000,57,-0.99,0.9801,2
MIA,6.2,19,361,0,0,2,2,27,Miami Marlins,Florida,0,0,25,162,625,Jose Urena,0.05,0.0025000000000000005,2,208,2,0.0,0.0,0.154,0.023716,RP,0.3518518518518518,0,0,3200000,3200000,3200000,0.0,0.0,4500000,57,-0.17,0.028900000000000006,2
MIA,6.3,1,1,0,0,2,2,29,Miami Marlins,Florida,0,0,60,162,3600,Adam Conley,0.0,0.0,2,200,2,0.0,0.0,0.37,0.1369,RP,0.3518518518518518,0,0,1125000,1125000,1125000,2.7,7.290000000000001,4500000,57,-1.1,1.2100000000000002,2
MIA,6.3,1,1,0,0,2,2,26,Miami Marlins,Florida,0,0,53,162,2809,Jarlin Garcia,0.0,0.0,2,215,2,0.0,0.0,0.327,0.10692900000000001,RP,0.3518518518518518,0,0,555000,555000,462520,78.39,6144.9921,4500000,57,1.27,1.6129,2
MIA,6.4,1,1,0,0,2,2,28,Miami Marlins,Florida,0,0,52,162,2704,Tyler Kinley,0.0,0.0,2,220,2,0.0,0.0,0.321,0.10304100000000001,RP,0.3518518518518518,0,0,555000,555000,367032,44.2,1953.6400000000003,4500000,57,0.76,0.5776,2
MIA,6.0,1,1,0,0,2,2,27,Miami Marlins,Florida,0,0,32,162,1024,Jeff Brigham,0.0,0.0,2,200,2,0.0,0.0,0.198,0.039204,RP,0.3518518518518518,0,0,555000,555000,292432,0.0,0.0,4500000,57,0.14,0.019600000000000003,2
MIA,6.2,11,121,0,0,2,2,23,Miami Marlins,Florida,0,0,8,162,64,Robert Dugger,0.0,0.0,2,180,2,0.0,0.0,0.049,0.0024010000000000004,P,0.3518518518518518,0,0,555000,555000,101456,0.0,0.0,4500000,57,-0.48,0.2304,2
SEA,6.5,451,203401,114,12996,1,3,26,Seattle Mariners,Washington,21,441,122,162,14884,Domingo Santana,0.77,0.5929,0,220,4,0.253,0.064009,0.753,0.567009,RF,0.419753086419753,69,4761,1950000,1950000,1950000,49.94,2494.0035999999996,4450000,68,0.44,0.1936,0
SEA,6.0,462,213444,96,9216,1,3,26,Seattle Mariners,Washington,30,900,144,162,20736,Dan Vogelbach,0.78,0.6084,0,270,4,0.208,0.043264,0.889,0.790321,1B,0.419753086419753,76,5776,558600,558600,558600,60.56,3667.5136,4450000,68,1.36,1.8496000000000004,0
SEA,6.0,393,154449,93,8649,1,3,31,Seattle Mariners,Washington,23,529,107,162,11449,Kyle Seager,0.784,0.6146560000000001,0,210,4,0.237,0.056169,0.661,0.43692100000000006,3B,0.419753086419753,63,3969,19500000,19000000,19500000,40.75,1660.5625,4450000,68,2.38,5.6644,0
SEA,6.2,345,119025,78,6084,1,3,24,Seattle Mariners,Washington,7,49,93,162,8649,J.P. Crawford,0.684,0.46785600000000005,0,180,4,0.226,0.051076,0.574,0.32947599999999994,SS,0.419753086419753,46,2116,555000,555000,426712,0.0,0.0,4450000,68,1.58,2.4964000000000004,0
SEA,6.1,260,67600,71,5041,1,3,28,Seattle Mariners,Washington,18,324,76,162,5776,Tom Murphy,0.858,0.7361639999999999,0,218,4,0.273,0.07452900000000001,0.469,0.21996099999999996,C,0.419753086419753,40,1600,557500,557500,554445,0.0,0.0,4450000,68,2.56,6.5536,0
SEA,6.0,238,56644,64,4096,1,3,29,Seattle Mariners,Washington,10,100,79,162,6241,Austin Nola,0.796,0.6336160000000001,0,197,4,0.269,0.07236100000000001,0.488,0.238144,C,0.419753086419753,31,961,555000,555000,316304,0.0,0.0,4450000,68,1.17,1.3688999999999998,0
SEA,6.2,246,60516,54,2916,1,3,28,Seattle Mariners,Washington,15,225,64,162,4096,Mitch Haniger,0.778,0.605284,0,215,4,0.22,0.0484,0.395,0.15602500000000002,RF,0.419753086419753,32,1024,590100,590100,590100,0.0,0.0,4450000,68,1.43,2.0448999999999997,0
SEA,6.0,247,61009,51,2601,1,3,26,Seattle Mariners,Washington,9,81,113,162,12769,Dylan Moore,0.691,0.47748099999999993,0,200,4,0.207,0.042849,0.698,0.4872039999999999,SS,0.419753086419753,28,784,565000,565000,552916,20.28,411.27840000000003,4450000,68,0.19,0.0361,0
SEA,6.4,169,28561,40,1600,1,3,27,Seattle Mariners,Washington,7,49,47,162,2209,Ryon Healy,0.744,0.553536,0,230,4,0.237,0.056169,0.29,0.0841,1B,0.419753086419753,26,676,579800,579800,579800,0.0,0.0,4450000,68,0.13,0.016900000000000002,0
SEA,5.8,152,23104,40,1600,1,3,23,Seattle Mariners,Washington,5,25,42,162,1764,Shed Long,0.787,0.6193690000000001,0,184,4,0.263,0.06916900000000001,0.259,0.067081,INF,0.419753086419753,15,225,555000,555000,167104,0.0,0.0,4450000,68,-0.07,0.004900000000000001,0
SEA,6.3,204,41616,34,1156,1,3,29,Seattle Mariners,Washington,6,36,100,162,10000,Keon Broxton,0.517,0.267289,0,200,4,0.167,0.027889000000000004,0.617,0.380689,RF,0.419753086419753,16,256,571765,571765,199810,4.12,16.9744,4450000,68,-0.49,0.24009999999999998,0
SEA,6.4,71,5041,19,361,1,3,23,Seattle Mariners,Washington,6,36,18,162,324,Kyle Lewis,0.885,0.7832250000000001,0,210,4,0.268,0.07182400000000001,0.111,0.012321,OF,0.419753086419753,13,169,555000,555000,59680,0.0,0.0,4450000,68,0.31,0.0961,0
SEA,6.1,56,3136,6,36,1,3,25,Seattle Mariners,Washington,0,0,27,162,729,Braden Bishop,0.26,0.06760000000000001,0,190,4,0.107,0.011448999999999999,0.167,0.027889000000000004,CF,0.419753086419753,4,16,555000,555000,393888,0.0,0.0,4450000,68,-0.27,0.0729,0
SEA,6.0,40,1600,6,36,1,3,24,Seattle Mariners,Washington,0,0,13,162,169,Jake Fraley,0.371,0.13764099999999999,0,195,4,0.15,0.0225,0.08,0.0064,OF,0.419753086419753,1,1,555000,555000,122344,0.0,0.0,4450000,68,-0.78,0.6084,0
SEA,6.1,5,25,1,1,1,3,27,Seattle Mariners,Washington,0,0,35,162,1225,Marco Gonzales,0.6,0.36,0,195,4,0.2,0.04000000000000001,0.216,0.046655999999999996,SP,0.419753086419753,0,0,900000,900000,900000,81.68,6671.622400000001,4450000,68,3.21,10.3041,0
SEA,6.3,3,9,0,0,1,3,33,Seattle Mariners,Washington,0,0,15,162,225,Felix Hernandez,0.0,0.0,0,225,4,0.0,0.0,0.093,0.008649,SP,0.419753086419753,0,0,27857142,27000000,27857142,0.0,0.0,4450000,68,-0.64,0.4096,0
SEA,6.0,2,4,0,0,1,3,32,Seattle Mariners,Washington,0,0,23,162,529,Tom Milone,0.0,0.0,0,215,4,0.0,0.0,0.142,0.020163999999999998,SP,0.419753086419753,0,0,555000,555000,393888,46.13,2127.9769,4450000,68,1.32,1.7424000000000002,0
SEA,6.3,1,1,0,0,1,3,28,Seattle Mariners,Washington,0,0,30,162,900,Austin Adams,0.0,0.0,0,220,4,0.0,0.0,0.185,0.034225,RP,0.419753086419753,0,0,555000,555000,417760,0.0,0.0,4450000,68,-0.02,0.0004,0
SEA,6.3,1,1,0,0,1,3,26,Seattle Mariners,Washington,0,0,44,162,1936,Matt Wisler,0.0,0.0,0,215,4,0.0,0.0,0.272,0.07398400000000001,RP,0.419753086419753,0,0,570000,570000,269720,0.0,0.0,4450000,68,-0.16,0.0256,0
SEA,6.0,2,4,0,0,1,3,23,Seattle Mariners,Washington,0,0,8,162,64,Justus Sheffield,0.0,0.0,0,200,4,0.0,0.0,0.049,0.0024010000000000004,SP,0.419753086419753,0,0,555000,555000,113392,0.0,0.0,4450000,68,0.19,0.0361,0
SEA,6.2,1,1,0,0,1,3,23,Seattle Mariners,Washington,0,0,4,162,16,Justin Dunn,0.0,0.0,0,185,4,0.0,0.0,0.025,0.0006250000000000001,P,0.419753086419753,0,0,555000,555000,59680,0.0,0.0,4450000,68,0.22,0.0484,0
SEA,6.3,2,4,0,0,1,3,25,Seattle Mariners,Washington,0,0,27,162,729,Erik Swanson,0.0,0.0,0,220,4,0.0,0.0,0.167,0.027889000000000004,RP,0.419753086419753,0,0,555000,555000,331224,0.0,0.0,4450000,68,-0.3,0.09,0
SEA,6.0,1,1,0,0,1,3,28,Seattle Mariners,Washington,0,0,32,162,1024,Yusei Kikuchi,0.0,0.0,0,194,4,0.0,0.0,0.198,0.039204,SP,0.419753086419753,0,0,9500000,8000000,9500000,6.57,43.1649,4450000,68,0.39,0.1521,0
CIN,6.2,525,275625,137,18769,2,1,35,Cincinnati Reds,Ohio,15,225,145,162,21025,Joey Votto,0.768,0.589824,10,220,15,0.261,0.068121,0.895,0.801025,1B,0.4629629629629629,47,2209,25000000,25000000,25000000,17.21,296.18410000000006,2000000,75,1.55,2.4025000000000003,5
CIN,6.1,375,140625,96,9216,2,1,24,Cincinnati Reds,Ohio,12,144,106,162,11236,Nick Senzel,0.742,0.5505639999999999,10,205,15,0.256,0.065536,0.654,0.42771600000000004,OF,0.4629629629629629,42,1764,555000,555000,447600,45.15,2038.5224999999998,2000000,75,0.58,0.3364,5
CIN,6.3,338,114244,91,8281,2,1,25,Cincinnati Reds,Ohio,16,256,113,162,12769,Jesse Winker,0.83,0.6889,10,215,15,0.269,0.07236100000000001,0.698,0.4872039999999999,LF,0.4629629629629629,38,1444,580000,580000,580000,50.01,2501.0000999999997,2000000,75,0.9,0.81,5
CIN,6.0,376,141376,90,8100,2,1,25,Cincinnati Reds,Ohio,6,36,141,162,19881,Jose Peraza,0.631,0.398161,10,210,15,0.239,0.057121,0.87,0.7569,SS,0.4629629629629629,33,1089,2775000,2775000,2775000,5.66,32.0356,2000000,75,-0.91,0.8281000000000001,5
CIN,6.4,205,42025,53,2809,2,1,25,Cincinnati Reds,Ohio,19,361,56,162,3136,Aristides Aquino,0.891,0.7938810000000001,10,220,15,0.259,0.067081,0.346,0.11971599999999999,RF,0.4629629629629629,47,2209,555000,555000,179040,0.0,0.0,2000000,75,1.16,1.3456,5
CIN,6.2,207,42849,52,2704,2,1,30,Cincinnati Reds,Ohio,8,64,84,162,7056,Curt Casali,0.741,0.549081,10,220,15,0.251,0.063001,0.519,0.269361,C,0.4629629629629629,32,1024,950000,950000,950000,0.0,0.0,2000000,75,1.17,1.3688999999999998,5
CIN,6.2,251,63001,47,2209,2,1,29,Cincinnati Reds,Ohio,19,361,113,162,12769,Derek Dietrich,0.79,0.6241000000000001,10,205,15,0.187,0.034969,0.698,0.4872039999999999,2B,0.4629629629629629,43,1849,2000000,2000000,2000000,40.64,1651.6096,2000000,75,1.02,1.0404,5
CIN,6.0,183,33489,42,1764,2,1,28,Cincinnati Reds,Ohio,9,81,98,162,9604,Kyle Farmer,0.689,0.47472099999999995,10,205,15,0.23,0.0529,0.605,0.366025,C,0.4629629629629629,27,729,557500,557500,557500,12.88,165.89440000000002,2000000,75,0.06,0.0036,5
CIN,6.3,48,2304,10,100,2,1,27,Cincinnati Reds,Ohio,1,1,106,162,11236,Michael Lorenzen,0.596,0.355216,10,220,15,0.208,0.043264,0.654,0.42771600000000004,RP,0.4629629629629629,6,36,1950000,1950000,1950000,81.07,6572.344899999999,2000000,75,2.01,4.040099999999999,5
CIN,6.0,36,1296,9,81,2,1,26,Cincinnati Reds,Ohio,1,1,23,162,529,Alex Blandino,0.781,0.6099610000000001,10,190,15,0.25,0.0625,0.142,0.020163999999999998,3B,0.4629629629629629,3,9,557500,557500,320679,0.0,0.0,2000000,75,0.18,0.0324,5
CIN,6.2,42,1764,8,64,2,1,27,Cincinnati Reds,Ohio,2,4,28,162,784,Brian O'Grady,0.72,0.5184,10,215,15,0.191,0.036481,0.173,0.029928999999999997,LF,0.4629629629629629,3,9,555000,555000,122344,0.0,0.0,2000000,75,-0.05,0.0025000000000000005,5
CIN,6.1,55,3025,6,36,2,1,29,Cincinnati Reds,Ohio,0,0,31,162,961,Anthony DeSclafani,0.218,0.047524,10,195,15,0.109,0.011881,0.191,0.036481,SP,0.4629629629629629,1,1,2125000,2125000,2125000,73.8,5446.44,2000000,75,2.87,8.2369,5
CIN,6.2,62,3844,6,36,2,1,26,Cincinnati Reds,Ohio,0,0,32,162,1024,Luis Castillo,0.21,0.04409999999999999,10,200,15,0.097,0.009409,0.198,0.039204,SP,0.4629629629629629,0,0,557500,557500,557500,95.56,9131.713600000001,2000000,75,4.72,22.278399999999998,5
CIN,6.1,19,361,3,9,2,1,28,Cincinnati Reds,Ohio,0,0,34,162,1156,Trevor Bauer,0.396,0.156816,10,205,15,0.158,0.024964,0.21,0.04409999999999999,SP,0.4629629629629629,0,0,13000000,13000000,4193548,43.44,1887.0335999999998,2000000,75,1.89,3.5721,5
CIN,6.3,34,1156,3,9,2,1,24,Cincinnati Reds,Ohio,0,0,27,162,729,Tyler Mahle,0.232,0.053824000000000004,10,210,15,0.088,0.007743999999999999,0.167,0.027889000000000004,SP,0.4629629629629629,0,0,570000,570000,453620,33.43,1117.5649,2000000,75,0.1,0.010000000000000002,5
CIN,6.4,9,81,2,4,2,1,28,Cincinnati Reds,Ohio,0,0,7,162,49,Alex Wood,0.444,0.197136,10,215,15,0.222,0.049284,0.043,0.0018489999999999997,SP,0.4629629629629629,0,0,9650000,9650000,9650000,0.0,0.0,2000000,75,-0.3,0.09,5
CIN,6.3,27,729,1,1,2,1,28,Cincinnati Reds,Ohio,0,0,31,162,961,Kevin Gausman,0.074,0.005475999999999999,10,190,15,0.037,0.0013689999999999998,0.191,0.036481,RP,0.4629629629629629,0,0,9350000,9350000,2815064,0.0,0.0,2000000,75,-0.9,0.81,5
