Equipo,Cantidad_agentes_libres,Valor_contrato_total,Acronimo,Victorias,Juegos totales,Playoffs,Pennants won,WS ganadas,Promedio_victorias,Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,WAR,TVS,Edad,Peso,Altura,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,WAR_2,TVS_2
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Evan Longoria,3B,156,0.963,613,160,20,86,0.261,0.737,3.59,32.56,31,215,6.1,11500000,11692000,11692000,24336,0.9273689999999999,375769,25600,400,7396,0.068121,0.543169,12.8881,1060.1536
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Logan Morrison,DH,149,0.92,512,126,38,85,0.246,0.868,3.66,86.36,29,245,6.3,2500000,2750000,2750000,22201,0.8464,262144,15876,1444,7225,0.060516,0.753424,13.395600000000002,7458.0496
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Steven Souza,RF,148,0.914,523,125,30,78,0.239,0.81,4.21,88.76,28,225,6.4,546700,546700,546700,21904,0.835396,273529,15625,900,6084,0.057121,0.6561000000000001,17.7241,7878.337600000001
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Kevin Kiermaier,CF,98,0.605,380,105,15,39,0.276,0.788,5.07,75.22,27,210,6.1,3000000,3166666,3166666,9604,0.366025,144400,11025,225,1521,0.07617600000000001,0.620944,25.704900000000002,5658.0484
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Lucas Duda,1B,127,0.784,423,92,30,64,0.218,0.818,1.4,48.58,31,255,6.4,7250000,7250000,2654339,16129,0.6146560000000001,178929,8464,900,4096,0.047524,0.6691239999999999,1.9599999999999997,2360.0164
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Adeiny Hechavarria,SS,97,0.599,330,86,8,30,0.261,0.695,0.03,0.0,28,195,0.0,4350000,4350000,2329460,9409,0.358801,108900,7396,64,900,0.068121,0.4830249999999999,0.0009,0.0
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Brad Miller,SS,110,0.679,338,68,9,40,0.201,0.664,0.61,25.89,27,195,6.2,3575000,3575000,3575000,12100,0.4610410000000001,114244,4624,81,1600,0.040401000000000006,0.44089600000000007,0.3721,670.2921
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Jesus Sucre,C,63,0.389,176,45,7,29,0.256,0.699,0.36,0.0,29,200,6.0,630000,630000,630000,3969,0.151321,30976,2025,49,841,0.065536,0.48860099999999995,0.1296,0.0
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Peter Bourjos,RF,100,0.617,188,42,5,15,0.223,0.655,0.56,10.29,30,175,6.1,1350000,1350000,1350000,10000,0.380689,35344,1764,25,225,0.049729,0.42902500000000005,0.31360000000000005,105.88409999999999
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Cesar Puello,LF,17,0.105,34,7,0,3,0.206,0.514,0.0,0.0,26,220,6.2,535000,535000,128612,289,0.011024999999999998,1156,49,0,9,0.042435999999999995,0.264196,0.0,0.0
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Curt Casali,C,9,0.056,9,3,1,3,0.333,1.128,0.22,0.0,28,220,6.2,535000,535000,90613,81,0.0031360000000000003,81,9,1,9,0.11088900000000002,1.2723839999999997,0.0484,0.0
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Chris Archer,SP,34,0.21,8,2,0,1,0.25,0.5,1.29,59.56,28,195,6.2,4750000,4916666,4916666,1156,0.04409999999999999,64,4,0,1,0.0625,0.25,1.6641000000000001,3547.3936000000003
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Jake Odorizzi,SP,28,0.173,3,1,0,1,0.333,0.667,-0.06,40.27,27,190,6.2,4100000,4100000,4100000,784,0.029928999999999997,9,1,0,1,0.11088900000000002,0.44488900000000003,0.0036,1621.6729000000003
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Alex Cobb,SP,29,0.179,6,0,0,0,0.0,0.0,2.37,77.46,29,205,6.3,4200000,4200000,4200000,841,0.032041,36,0,0,0,0.0,0.0,5.6169,6000.051599999999
Tampa Bay Rays,5,21700000,TB,80,162,4,1,0,0.4938271604938271,Blake Snell,SP,24,0.148,5,0,0,0,0.0,0.167,0.98,58.35,24,225,6.4,545000,545000,396074,576,0.021903999999999996,25,0,0,0,0.0,0.027889000000000004,0.9603999999999999,3404.7225000000003
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Kris Bryant,3B,151,0.932,549,162,29,73,0.295,0.946,5.65,98.95,25,230,6.5,1050000,1050000,1050000,22801,0.8686240000000001,301401,26244,841,5329,0.08702499999999999,0.8949159999999999,31.922500000000003,9791.1025
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Anthony Rizzo,1B,157,0.969,572,156,32,109,0.273,0.899,4.3,93.87,27,240,6.3,7000000,7285714,7285714,24649,0.9389609999999999,327184,24336,1024,11881,0.07452900000000001,0.8082010000000001,18.49,8811.5769
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Javier Baez,2B,145,0.895,469,129,23,76,0.275,0.801,2.59,67.54,24,190,6.0,609000,609000,609000,21025,0.801025,219961,16641,529,5776,0.07562500000000001,0.6416010000000001,6.708099999999999,4561.651600000001
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Jason Heyward,RF,126,0.778,432,112,11,59,0.259,0.715,2.29,9.17,27,240,6.5,21500000,28166666,28166666,15876,0.605284,186624,12544,121,3481,0.067081,0.5112249999999999,5.2441,84.0889
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Willson Contreras,C,117,0.722,377,104,21,74,0.276,0.855,3.87,84.52,25,225,6.1,544500,544500,544500,13689,0.521284,142129,10816,441,5476,0.07617600000000001,0.7310249999999999,14.9769,7143.630399999999
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Ben Zobrist,2B,128,0.79,435,101,12,50,0.232,0.693,0.48,10.79,36,210,6.3,16000000,16500000,16500000,16384,0.6241000000000001,189225,10201,144,2500,0.053824000000000004,0.4802489999999999,0.2304,116.42409999999998
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Ian Happ,OF,115,0.71,364,92,24,68,0.253,0.842,1.78,74.5,22,205,6.0,535000,535000,415066,13225,0.5041,132496,8464,576,4624,0.064009,0.7089639999999999,3.1684,5550.25
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Albert Almora,CF,132,0.815,299,89,8,46,0.298,0.782,1.4,27.51,23,190,6.2,552000,552000,552000,17424,0.664225,89401,7921,64,2116,0.088804,0.6115240000000001,1.9599999999999997,756.8001
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Kyle Schwarber,LF,129,0.796,422,89,30,59,0.211,0.782,-0.02,49.09,24,229,6.0,565500,565500,519120,16641,0.6336160000000001,178084,7921,900,3481,0.044521,0.6115240000000001,0.0004,2409.8281
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Addison Russell,SS,110,0.679,352,84,12,43,0.239,0.722,2.44,45.43,23,200,6.0,644000,644000,644000,12100,0.4610410000000001,123904,7056,144,1849,0.057121,0.521284,5.9536,2063.8849
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Leonys Martin,CF,49,0.303,128,22,3,9,0.172,0.513,0.25,0.0,29,200,6.2,4850000,4850000,821593,2401,0.091809,16384,484,9,81,0.029583999999999996,0.263169,0.0625,0.0
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Victor Caratini,C,31,0.191,59,15,1,2,0.254,0.689,0.22,0.0,23,215,6.1,535000,535000,219225,961,0.036481,3481,225,1,4,0.064516,0.47472099999999995,0.0484,0.0
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Jon Lester,SP,32,0.198,54,8,1,6,0.148,0.463,0.71,21.74,33,240,6.4,20000000,25000000,25000000,1024,0.039204,2916,64,1,36,0.021903999999999996,0.21436900000000003,0.5041,472.6275999999999
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Jake Arrieta,SP,32,0.198,61,8,1,5,0.131,0.358,1.89,51.45,31,230,6.4,15637500,15637500,15637500,1024,0.039204,3721,64,1,25,0.017161000000000003,0.128164,3.5721,2647.1025000000004
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,John Lackey,SP,32,0.198,53,7,0,1,0.132,0.33,1.13,25.39,38,235,6.6,16000000,16000000,16000000,1024,0.039204,2809,49,0,1,0.017424000000000002,0.10890000000000001,1.2768999999999997,644.6521
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Mike Freeman,2B,35,0.216,60,6,1,1,0.1,0.365,-0.12,0.0,29,195,6.0,535000,535000,90613,1225,0.046655999999999996,3600,36,1,1,0.010000000000000002,0.13322499999999998,0.0144,0.0
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Mike Montgomery,RP,44,0.272,27,5,1,3,0.185,0.519,2.13,0.0,28,215,6.5,570500,570500,570500,1936,0.07398400000000001,729,25,1,9,0.034225,0.269361,4.536899999999999,0.0
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Kyle Hendricks,SP,25,0.154,50,5,0,5,0.1,0.22,3.53,91.02,27,190,6.3,760500,760500,760500,625,0.023716,2500,25,0,25,0.010000000000000002,0.0484,12.460899999999999,8284.640399999998
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Jose Quintana,SP,32,0.198,25,2,0,4,0.08,0.191,1.26,62.32,28,220,6.1,7000000,7000000,3098331,1024,0.039204,625,4,0,16,0.0064,0.036481,1.5876000000000001,3883.7824
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Hector Rondon,RP,61,0.377,2,1,0,0,0.5,1.0,0.06,12.04,29,230,6.3,5800000,5800000,5800000,3721,0.142129,4,1,0,0,0.25,1.0,0.0036,144.96159999999998
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Rob Zastryzny,P,4,0.025,3,1,0,0,0.333,0.667,-0.33,0.0,25,205,6.3,535000,535000,102305,16,0.0006250000000000001,9,1,0,0,0.11088900000000002,0.44488900000000003,0.10890000000000001,0.0
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Pedro Strop,RP,69,0.426,1,0,0,0,0.0,0.0,1.07,39.17,32,220,6.1,5500000,5500000,5500000,4761,0.181476,1,0,0,0,0.0,0.0,1.1449,1534.2889000000002
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Justin Grimm,RP,50,0.309,3,0,0,0,0.0,0.0,-0.41,11.1,28,210,6.3,1825000,1825000,1825000,2500,0.095481,9,0,0,0,0.0,0.0,0.16809999999999997,123.21
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,C.J. Edwards,RP,74,0.457,1,0,0,0,0.0,0.0,1.56,83.12,25,170,6.3,556000,556000,556000,5476,0.208849,1,0,0,0,0.0,0.0,2.4336,6908.934400000001
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Felix Pena,RP,25,0.154,3,0,0,0,0.0,0.25,-0.07,0.0,27,220,6.2,535000,535000,248455,625,0.023716,9,0,0,0,0.0,0.0625,0.004900000000000001,0.0
Chicago Cubs,3,16000000,CHC,92,162,19,17,3,0.5679012345679012,Jen-Ho Tseng,P,2,0.012,1,0,0,1,0.0,0.0,-0.2,0.0,22,198,6.1,535000,535000,55537,4,0.000144,1,0,0,1,0.0,0.0,0.04000000000000001,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Maikel Franco,3B,154,0.951,575,132,24,76,0.23,0.69,0.03,26.59,24,225,6.1,560000,560000,560000,23716,0.9044009999999999,330625,17424,576,5776,0.0529,0.4760999999999999,0.0009,707.0281
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Tommy Joseph,1B,142,0.877,495,119,22,69,0.24,0.721,-1.24,21.92,25,255,6.1,543000,543000,543000,20164,0.769129,245025,14161,484,4761,0.0576,0.519841,1.5376,480.48640000000006
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Aaron Altherr,RF,107,0.661,372,101,19,65,0.272,0.856,1.72,75.81,26,215,6.5,538500,538500,538500,11449,0.43692100000000006,138384,10201,361,4225,0.07398400000000001,0.7327359999999999,2.9583999999999997,5747.1561
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Nick Williams,RF,83,0.512,313,90,12,55,0.288,0.811,0.13,0.0,23,195,6.3,535000,535000,274762,6889,0.262144,97969,8100,144,3025,0.08294399999999999,0.6577210000000001,0.016900000000000002,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Cameron Rupp,C,88,0.543,295,64,14,34,0.217,0.716,0.95,0.0,28,260,6.2,565000,565000,565000,7744,0.294849,87025,4096,196,1156,0.047089,0.512656,0.9025,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Hyun-soo Kim,LF,96,0.593,212,49,1,14,0.231,0.599,-0.41,0.0,29,210,6.2,4200000,4200000,1491165,9216,0.351649,44944,2401,1,196,0.053361000000000006,0.358801,0.16809999999999997,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Andrew Knapp,C,56,0.346,171,44,3,13,0.257,0.736,0.46,0.0,25,189,6.1,535000,535000,535000,3136,0.11971599999999999,29241,1936,9,169,0.066049,0.541696,0.2116,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Rhys Hoskins,LF,50,0.309,170,44,18,48,0.259,1.014,2.02,0.0,24,225,6.4,535000,535000,154919,2500,0.095481,28900,1936,324,2304,0.067081,1.028196,4.0804,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Jorge Alfaro,C,29,0.179,107,34,5,14,0.318,0.874,0.73,0.0,24,230,6.3,535000,535000,172457,841,0.032041,11449,1156,25,196,0.101124,0.763876,0.5328999999999999,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Ty Kelly,3B,70,0.432,89,17,2,14,0.191,0.595,-0.03,0.0,28,180,6.0,537208,537208,437464,4900,0.18662399999999998,7921,289,4,196,0.036481,0.354025,0.0009,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Pedro Florimon,SS,15,0.093,46,16,0,6,0.348,0.866,0.64,0.0,30,185,6.2,535000,535000,134458,225,0.008649,2116,256,0,36,0.12110399999999999,0.749956,0.4096,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Cameron Perkins,OF,42,0.259,88,16,1,8,0.182,0.51,-0.91,0.0,26,205,6.5,535000,535000,251378,1764,0.067081,7744,256,1,64,0.033124,0.2601,0.8281000000000001,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,J.P. Crawford,SS,23,0.142,70,15,0,6,0.214,0.656,0.76,0.0,22,180,6.2,535000,535000,78921,529,0.020163999999999998,4900,225,0,36,0.045795999999999996,0.43033600000000005,0.5776,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Vincent Velasquez,SP,16,0.099,24,6,0,1,0.25,0.53,0.41,0.0,25,205,6.3,547000,547000,547000,256,0.009801,576,36,0,1,0.0625,0.28090000000000004,0.16809999999999997,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Ben Lively,SP,15,0.093,26,6,2,8,0.231,0.692,1.22,0.0,25,190,6.4,535000,535000,233840,225,0.008649,676,36,4,64,0.053361000000000006,0.47886399999999996,1.4884,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Jerad Eickhoff,SP,24,0.148,31,5,0,0,0.161,0.355,0.74,40.09,26,245,6.4,552000,552000,552000,576,0.021903999999999996,961,25,0,0,0.025921000000000003,0.126025,0.5476,1607.2081000000003
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Aaron Nola,SP,27,0.167,48,4,0,1,0.083,0.237,4.33,94.18,24,195,6.2,544000,544000,544000,729,0.027889000000000004,2304,16,0,1,0.006889000000000001,0.056169,18.7489,8869.872400000002
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Zach Eflin,SP,11,0.068,21,3,0,2,0.143,0.286,-0.31,0.0,23,215,6.6,537000,537000,302202,121,0.0046240000000000005,441,9,0,4,0.020448999999999995,0.08179599999999998,0.0961,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Nick Pivetta,SP,26,0.161,44,3,0,0,0.068,0.136,-0.39,23.2,24,214,6.5,535000,535000,374144,676,0.025921000000000003,1936,9,0,0,0.0046240000000000005,0.018496000000000002,0.1521,538.24
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Jake Thompson,RP,12,0.074,12,2,0,0,0.167,0.481,0.31,0.0,23,225,6.4,535000,535000,128612,144,0.005475999999999999,144,4,0,0,0.027889000000000004,0.23136099999999998,0.0961,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Mark Leiter Jr.,SP,27,0.167,25,2,0,0,0.08,0.16,-0.13,20.41,26,210,6.0,535000,535000,391682,729,0.027889000000000004,625,4,0,0,0.0064,0.0256,0.016900000000000002,416.5681
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Adam Morgan,RP,37,0.228,2,1,0,0,0.5,1.167,0.61,0.0,27,200,6.1,539000,539000,400520,1369,0.051984,4,1,0,0,0.25,1.3618890000000001,0.3721,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Clay Buchholz,SP,2,0.012,2,0,0,0,0.0,0.0,-0.39,0.0,32,190,6.3,13500000,13500000,13500000,4,0.000144,4,0,0,0,0.0,0.0,0.1521,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Henderson Alvarez,SP,3,0.019,6,0,0,0,0.0,0.0,0.23,0.0,27,205,0.0,750000,750000,77862,9,0.000361,36,0,0,0,0.0,0.0,0.0529,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Edubray Ramos,RP,60,0.37,1,0,0,0,0.0,0.0,0.44,35.63,24,160,6.0,540000,540000,427895,3600,0.1369,1,0,0,0,0.0,0.0,0.1936,1269.4969
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Ricardo Pinto,RP,26,0.161,1,0,0,0,0.0,0.0,-0.89,0.0,23,165,6.0,535000,535000,245532,676,0.025921000000000003,1,0,0,0,0.0,0.0,0.7921,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Hoby Milner,RP,37,0.228,2,0,0,0,0.0,0.0,1.09,0.0,26,175,6.3,535000,535000,303992,1369,0.051984,4,0,0,0,0.0,0.0,1.1881000000000002,0.0
Philadelphia Phillies,3,11750000,PHI,66,162,14,7,2,0.4074074074074074,Yacksel Rios,P,13,0.08,1,0,0,0,0.0,0.0,0.13,0.0,24,215,6.3,535000,535000,119843,169,0.0064,1,0,0,0,0.0,0.0,0.016900000000000002,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Robinson Cano,2B,150,0.926,592,166,23,97,0.28,0.791,2.94,26.45,34,210,6.0,24000000,24000000,24000000,22500,0.8574760000000001,350464,27556,529,9409,0.07840000000000001,0.625681,8.6436,699.6025
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Nelson Cruz,DH,155,0.957,556,160,39,119,0.288,0.924,4.29,82.12,36,230,6.2,14000000,14250000,14250000,24025,0.9158489999999999,309136,25600,1521,14161,0.08294399999999999,0.8537760000000001,18.4041,6743.6944
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Kyle Seager,3B,154,0.951,578,144,27,88,0.249,0.773,2.54,37.53,29,210,6.0,10500000,11000000,11000000,23716,0.9044009999999999,334084,20736,729,7744,0.062001,0.597529,6.4516,1408.5009
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Yonder Alonso,1B,142,0.877,451,120,28,67,0.266,0.866,1.68,65.87,30,230,6.1,4000000,4000000,1245906,20164,0.769129,203401,14400,784,4489,0.07075600000000001,0.749956,2.8223999999999996,4338.856900000001
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Danny Valencia,3B,130,0.803,450,115,15,66,0.256,0.725,0.96,28.71,32,210,6.2,5500000,5500000,5500000,16900,0.6448090000000001,202500,13225,225,4356,0.065536,0.525625,0.9216,824.2641000000001
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Mitch Haniger,RF,96,0.593,369,104,16,47,0.282,0.843,2.99,0.0,26,215,6.2,538000,538000,538000,9216,0.351649,136161,10816,256,2209,0.07952399999999998,0.710649,8.940100000000001,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Mike Zunino,C,124,0.765,387,97,25,64,0.251,0.84,3.3,75.43,26,235,6.2,570000,570000,517090,15376,0.585225,149769,9409,625,4096,0.063001,0.7055999999999999,10.889999999999999,5689.684900000001
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Jarrod Dyson,RF,111,0.685,346,87,5,30,0.251,0.674,2.72,48.92,32,165,5.9,2800000,2800000,2800000,12321,0.46922500000000006,119716,7569,25,900,0.063001,0.45427600000000007,7.398400000000001,2393.1664
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Taylor Motter,SS,92,0.568,258,51,7,26,0.198,0.583,-0.63,0.0,27,195,6.1,537200,537200,455080,8464,0.32262399999999997,66564,2601,49,676,0.039204,0.33988899999999994,0.39690000000000003,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Mike Leake,SP,32,0.198,47,8,0,4,0.17,0.411,1.03,41.89,29,170,0.0,15000000,15000000,2704911,1024,0.039204,2209,64,0,16,0.028900000000000006,0.168921,1.0609,1754.7721000000001
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Dan Vogelbach,1B,16,0.099,28,6,0,2,0.214,0.54,-0.5,0.0,24,270,6.0,535000,535000,111074,256,0.009801,784,36,0,4,0.045795999999999996,0.2916,0.25,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Gordon Beckham,2B,11,0.068,17,3,0,0,0.177,0.399,-0.21,0.0,30,190,0.0,535000,535000,84767,121,0.0046240000000000005,289,9,0,0,0.031328999999999996,0.159201,0.04409999999999999,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Jacob Hannemann,OF,11,0.068,20,3,1,1,0.15,0.45,-0.38,0.0,26,205,6.1,535000,535000,81844,121,0.0046240000000000005,400,9,1,1,0.0225,0.2025,0.1444,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Mike Marjama,C,5,0.031,9,3,1,1,0.333,1.111,0.24,0.0,27,205,6.2,535000,535000,90613,25,0.0009609999999999999,81,9,1,1,0.11088900000000002,1.234321,0.0576,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Yovani Gallardo,RP,28,0.173,2,1,0,0,0.5,1.0,-0.24,0.0,31,205,6.2,11000000,11000000,9000000,784,0.029928999999999997,4,1,0,0,0.25,1.0,0.0576,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Andrew Albers,RP,9,0.056,1,1,0,1,1.0,2.0,0.26,0.0,31,200,6.1,535000,535000,140304,81,0.0031360000000000003,1,1,0,1,1.0,4.0,0.06760000000000001,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Marco Gonzales,SP,11,0.068,2,1,0,0,0.5,1.0,0.01,0.0,25,195,6.1,535000,535000,169534,121,0.0046240000000000005,4,1,0,0,0.25,1.0,0.0001,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,David Phelps,RP,54,0.333,1,0,0,0,0.0,0.0,0.34,27.47,30,198,6.2,4600000,4600000,1860138,2916,0.11088900000000002,1,0,0,0,0.0,0.0,0.11560000000000002,754.6008999999999
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Edwin Diaz,RP/CL,66,0.407,1,0,0,0,0.0,0.0,0.89,87.64,23,165,6.3,545000,545000,545000,4356,0.165649,1,0,0,0,0.0,0.0,0.7921,7680.7696000000005
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Ariel Miranda,SP,32,0.198,6,0,0,0,0.0,0.0,0.84,37.2,28,190,6.2,540500,540500,540500,1024,0.039204,36,0,0,0,0.0,0.0,0.7055999999999999,1383.8400000000001
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Casey Lawrence,P,27,0.167,2,0,0,0,0.0,0.0,-0.17,0.0,29,170,6.2,535000,535000,233840,729,0.027889000000000004,4,0,0,0,0.0,0.0,0.028900000000000006,0.0
Seattle Mariners,2,11535000,SEA,78,162,4,0,0,0.4814814814814814,Emilio Pagan,RP,34,0.21,2,0,0,0,0.0,0.0,0.72,0.0,26,208,6.2,535000,535000,242609,1156,0.04409999999999999,4,0,0,0,0.0,0.0,0.5184,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Daniel Murphy,2B,144,0.889,534,172,23,93,0.322,0.928,2.83,74.7,32,221,0.0,12000000,12000000,12000000,20736,0.790321,285156,29584,529,8649,0.10368400000000001,0.8611840000000001,8.0089,5580.09
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Ryan Zimmerman,1B,144,0.889,524,159,36,108,0.303,0.93,2.7,66.44,32,215,6.3,14000000,14000000,14000000,20736,0.790321,274576,25281,1296,11664,0.091809,0.8649000000000001,7.290000000000001,4414.2735999999995
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Anthony Rendon,3B,147,0.907,508,153,25,100,0.301,0.937,5.95,96.71,27,200,6.1,5800000,5800000,5800000,21609,0.8226490000000001,258064,23409,625,10000,0.09060099999999999,0.8779690000000001,35.4025,9352.824099999998
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Bryce Harper,RF,111,0.685,420,134,29,87,0.319,1.008,4.67,94.45,24,220,6.3,13625000,13725000,13725000,12321,0.46922500000000006,176400,17956,841,7569,0.101761,1.016064,21.808899999999998,8920.8025
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Trea Turner,SS,98,0.605,412,116,11,45,0.282,0.782,2.61,92.04,24,185,6.2,554900,554900,554900,9604,0.366025,169744,13456,121,2025,0.07952399999999998,0.6115240000000001,6.812099999999999,8471.361600000002
