Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_inicial,Anio_ref,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At-bats_2_t,At-bats_t,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Aux_Anio,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad de equipos_t,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home-runs_2_t,Home-runs_t,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants won_t,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs-batted-in_2_t,Runs-batted-in_t,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_norm_t,Sueldo_ajustado_norm_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_norm_t,Sueldo_base_norm_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_norm_t,Sueldo_regular_norm_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS ganadas_t,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,id,Y_Sueldo_ajustado_norm_t,Y_Sueldo_regular_norm_t,Y_Sueldo_base_norm_t,Y_TVS_t,Y_ln_Sueldo_ajustado_t,Y_ln_Sueldo_regular_t,X_At_bats_2_t,X_At_bats_2_t_1,X_At_bats_t,X_At_bats_t_1,X_Bateos_2_t,X_Bateos_2_t_1,X_Bateos_promedio_2_t,X_Bateos_promedio_2_t_1,X_Bateos_promedio_t,X_Bateos_promedio_t_1,X_Bateos_t,X_Bateos_t_1,X_Dobles_2_t,X_Dobles_2_t_1,X_Dobles_t,X_Dobles_t_1,X_Home_runs_2_t,X_Home_runs_2_t_1,X_Home_runs_t,X_Home_runs_t_1,X_Juegos_iniciados_2_t,X_Juegos_iniciados_2_t_1,X_Juegos_iniciados_t,X_Juegos_iniciados_t_1,X_Porcentaje_On_base_plus_slugging_2_t,X_Porcentaje_On_base_plus_slugging_2_t_1,X_Porcentaje_On_base_plus_slugging_t,X_Porcentaje_On_base_plus_slugging_t_1,X_Porcentaje_on_base_2_t,X_Porcentaje_on_base_2_t_1,X_Porcentaje_on_base_t,X_Porcentaje_on_base_t_1,X_Porcentaje_slugging_2_t,X_Porcentaje_slugging_2_t_1,X_Porcentaje_slugging_t,X_Porcentaje_slugging_t_1,X_Runs_batted_in_2_t,X_Runs_batted_in_2_t_1,X_Runs_batted_in_t,X_Runs_batted_in_t_1,X_Triples_2_t,X_Triples_2_t_1,X_Triples_t,X_Triples_t_1,X_WAR_2_t,X_WAR_2_t_1,X_WAR_t,X_WAR_t_1
BOS,COL,6.2,6.2,0,0.0,2022,2022,2022,6,2.0,0,1.0,0.0,0.0,127449.0,276676.0,357.0,526.0,1,7225,17424.0,0.05664399999999999,0.063001,0.238,0.251,85,132.0,0,1000000.0,0.0,6,1.0,1.0,1.0,484,1156.0,22,34.0,29,27.0,29,COL,Boston Red Sox,Colorado Rockies,Massachusetts,49980463,29980463.0,0.0,0.0,256.0,576.0,16.0,24.0,0.0,8464,19600.0,92,140.0,94,143.0,162.0,161.0,Trevor Story,20000000,17500000.0,0.0,14.0,1.0,213.0,213.0,25,5.0,0.0,0.0,0.543169,0.6416010000000001,0.737,0.801,0.32262399999999997,0.7569,0.568,0.87,0.58,0.888,0.0,0.0,0.091809,0.108241,0.303,0.329,0.188356,0.22184099999999998,0.434,0.471,2B,SS,0.4814814814814814,0.4596273291925465,0.0,0.0,4356.0,5625.0,66.0,75.0,UFA,0.46153846508875745,0.49775784306943643,20000000,18500000.0,0.4526974233987289,0.47783626638817933,20000000,17500000.0,0.094,0.159,0.4526974233987289,0.48992835779768956,20000000,18500000.0,0.0,5453.822499999999,0.0,73.85,0,25.0,0,5.0,140000000,23333333,13750000.0,173000000,0.0,140000000,27500000.0,23333333,78,74.0,6.400899999999999,17.7241,2.53,4.21,0.0,9.0,0.0,16.811242831518264,16.811242831518264,16.811242831518264,314,0.0,0.0,0.0,0.0,0.0,0.0,214.2,-486.24956063268894,14.635573101180562,22.051067108706754,47.5328947368421,-92.68085106382979,-0.11328799999999999,0.1909121212121212,0.3365828278447966,0.4369349164488016,6.894410398057408,-9.627089438861042,12.736842105263158,-30.42105263157895,3.568871264876776,5.515528318445926,-5.688888888888889,-13.395348837209303,2.3851391759997758,-3.659965687982512,56.05298013245033,-130.66666666666666,7.486853820694667,11.430952132988164,0.5095393996247655,0.6223094083414162,0.7138202852432576,0.788865900100528,-0.183618,0.26925621890547263,0.4285067093990478,0.518899045003431,-0.27297971014492756,-0.35268839427662957,0.5224746023922383,0.5938757397609616,41.88461538461539,-43.26923076923077,6.471832459560074,6.577935144802719,0.0,-3.125,0.0,-1.7677669529663687,1.5204038004750593,-2.6414456035767513,1.2330465524363057,-1.6252524737949952
LAD,SEA,6.2,6.2,2023,2022.0,2022,2022,2022,1,1.0,0,0.0,0.0,0.0,1.0,1521.0,1.0,39.0,1,0,16.0,0.0,0.010608999999999999,0.0,0.103,0,4.0,0,0.0,0.0,9,4.0,5.0,1.0,0,0.0,0,0.0,32,31.0,32,SEA,Los Angeles Dodgers,Seattle Mariners,California,17651053,9151053.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,784,961.0,28,31.0,31,31.0,162.0,162.0,Tyler Anderson,8500000,900547.0,0.0,25.0,0.0,213.0,213.0,36,4.0,0.0,0.0,0.0,0.092416,0.0,0.304,0.029928999999999997,0.036481,0.173,0.191,0.191,0.191,0.0,0.0,0.0,0.015625,0.0,0.125,0.0,0.032041,0.0,0.179,SP,SP,0.6851851851851852,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,1.0,UFA,0.19615384766272193,0.024229963908251446,8500000,900547.0,0.17122752283993373,0.054460266162378805,8000000,2500000.0,0.031,0.011,0.18295543536321685,0.052724100860070955,8500000,2500000.0,8271.9025,2565.4224999999997,90.95,50.65,0,0.0,0,0.0,8000000,8000000,2500000.0,267800000,16300000.0,8000000,2500000.0,8000000,111,90.0,18.147599999999997,1.8496000000000004,4.26,1.36,0.0,7.0,0.0,15.955576721460545,15.89495209964411,15.955576721460545,315,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666668,-2.485294117647059,-0.040824829046386304,-1.5764815627361644,-0.0,-0.08040201005025126,-0.0,-0.032344512195121945,-0.0,-0.17984580116066637,-0.0,-0.2835524820033343,-0.0,-0.0,-0.0,-0.0,-0.0,-0.047619047619047616,-0.0,-0.2182178902359924,-4.930817610062893,-6.044025157232705,-2.2205444400108036,-2.458459915726247,-0.0,-0.1006710239651416,-0.0,-0.31728697414980905,-0.0,-0.038202933985330076,-0.0,-0.1954557085002382,-0.0,-0.06270254403131115,-0.0,-0.2504047604006584,-0.0,-0.01,-0.0,-0.1,-0.0,-0.0,-0.0,-0.0,-3.9027096774193537,0.32055459272097064,-1.9755276959383166,0.5661754080856661
ATL,CHW,6.4,6.4,0,0.0,2016,2016,2016,2,1.0,1,1.0,0.0,0.0,78961.0,110224.0,281.0,332.0,1,5776,6400.0,0.073441,0.058080999999999994,0.271,0.241,76,80.0,0,0.0,0.0,13,13.0,1.0,2.0,324,144.0,18,12.0,29,28.0,30,CHW,Atlanta Braves,Chicago White Sox,Georgia,7832000,5432000.0,0.0,0.0,64.0,81.0,8.0,9.0,0.0,5776,10000.0,76,100.0,83,112.0,160.0,161.0,Tyler Flowers,2400000,2675000.0,0.0,18.0,6.0,260.0,260.0,23,9.0,0.0,0.0,0.6037290000000001,0.43033600000000005,0.777,0.656,0.22278399999999998,0.380689,0.472,0.617,0.516,0.691,0.0,0.0,0.12744899999999998,0.088209,0.357,0.297,0.17639999999999997,0.128164,0.42,0.358,C,C,0.41875,0.4720496894409938,0.0,0.0,1681.0,1521.0,41.0,39.0,UFA,0.06934684036737906,0.08197087983061536,2400000,2675000.0,0.04739223624672541,0.08332140449049394,2000000,2675000.0,0.025,0.023,0.05555730390223935,0.07670453834791466,2400000,2675000.0,0.0,386.12249999999995,0.0,19.65,0,0.0,0,0.0,5300000,2650000,2675000.0,19157500,137000000.0,5300000,2675000.0,2650000,67,76.0,0.16809999999999997,0.7055999999999999,0.41,0.84,0.0,3.0,3.0,14.690979295318174,14.508657738524219,14.690979295318174,316,0.0,0.0,0.0,0.0,0.0,0.0,-122.99221183800623,-180.1045751633987,11.09018538339221,-13.420304585343759,-31.221621621621622,-35.35911602209945,-0.073441,0.17183727810650884,-0.271,0.4145326019826533,-5.587631127912939,-5.946353169977331,-7.534883720930233,-3.789473684210526,-2.744974265986884,-1.9466570535691505,-2.1333333333333333,-2.1315789473684212,-1.4605934866804429,-1.459992790176863,-35.65432098765432,-64.1025641025641,5.9711239300197345,-8.006407690254356,-0.30186450000000004,0.4033139643861294,-0.5494219689819474,0.6350700468343073,-0.12744899999999998,0.20466125290023202,-0.357,0.4523950186509927,-0.17639999999999997,-0.20151572327044026,-0.42,0.4489050270050896,-18.0752688172043,-13.460176991150442,-4.251501948394743,-3.6688113866960292,-0.0,-0.0,-0.0,-0.0,-0.05236760124610591,-0.21577981651376144,-0.2288396845962385,-0.464521061431838
HOU,MIL,6.2,6.2,2020,2019.0,2019,2019,2019,1,1.0,0,0.0,0.0,0.0,16.0,729.0,4.0,27.0,1,0,25.0,0.0,0.034225,0.0,0.185,0,5.0,0,0.0,0.0,3,5.0,2.0,1.0,0,0.0,0,0.0,32,31.0,32,MIL,Houston Astros,Milwaukee Brewers,Texas,29231540,24231540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,256.0,33,16.0,33,16.0,161.0,163.0,Wade Miley,5000000,2500000.0,0.0,3.0,1.0,220.0,220.0,13,5.0,0.0,0.0,0.04000000000000001,0.159201,0.2,0.399,0.04161599999999999,0.009604000000000001,0.204,0.098,0.204,0.098,0.0,0.0,0.04000000000000001,0.045795999999999996,0.2,0.214,0.0,0.034225,0.0,0.185,SP,SP,0.6583850931677019,0.588957055214724,0.0,0.0,0.0,0.0,0.0,0.0,UFA,0.13303765285331431,0.07028112562700603,5000000,2500000.0,0.11453041079982579,0.059978219618924036,4500000,2500000.0,0.03,0.023,0.11462586298833777,0.056003870131379634,5000000,2500000.0,4138.3489,0.0,64.33,0.0,0,0.0,0,0.0,4500000,4500000,2500000.0,42250000,103750000.0,4500000,2500000.0,4500000,106,96.0,2.4964000000000004,2.0736,1.58,1.44,0.0,1.0,0.0,15.424948470398375,15.319587954740548,15.424948470398375,317,0.0,0.0,0.0,0.0,0.0,0.0,-0.028985507246376812,-1.528301886792453,-0.17025130615174972,-1.2362450755382013,-0.0,-0.16666666666666666,-0.0,-0.10865079365079365,0.0,-0.32962219835865675,-0.0,-0.408248290463863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.7785714285714285,-2.115702479338843,-2.7890090406041046,-1.4545454545454546,-0.04705882352941178,-0.18795867768595043,-0.2169304578186562,-0.43354201374947554,-0.10989010989010992,-0.12615977961432506,0.33149677206589795,0.35518977971547133,-0.0,-0.07071280991735537,-0.0,-0.2659188032414319,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9528244274809161,-0.4608,0.9761272598800406,-0.6788225099390857
ATL,SF,6.5,6.5,2024,2020.0,2020,2020,2020,3,1.0,0,0.0,0.0,0.0,12996.0,28900.0,114.0,170.0,1,1089,1849.0,0.0841,0.064009,0.29,0.253,33,43.0,0,0.0,0.0,7,2.0,1.0,5.0,81,81.0,9,9.0,30,29.0,30,SF,Atlanta Braves,San Francisco Giants,Georgia,17322101,12507286.0,0.0,0.0,64.0,225.0,8.0,15.0,0.0,1156,2116.0,34,46.0,37,54.0,60.0,161.0,Will Smith,4814815,4225000.0,0.0,18.0,23.0,255.0,255.0,26,26.0,0.0,0.0,0.9603999999999999,0.8226490000000001,0.98,0.907,0.32148899999999997,0.08065599999999999,0.567,0.284,0.617,0.333,0.0,0.0,0.16160400000000003,0.11356900000000002,0.402,0.337,0.33524099999999996,0.32604099999999997,0.579,0.571,RP,RP,0.5833333333333334,0.4782608695652174,0.0,0.0,625.0,1764.0,25.0,42.0,UFA,0.17823167376532517,0.11236747280724463,4814815,4225000.0,0.3607792490045526,0.10654666860211931,13000000,4225000.0,0.076,0.024,0.3607792490045526,0.09464047630308203,13000000,4225000.0,9089.715600000001,0.0,95.34,0.0,0,0.0,0,0.0,40000000,13333333,4225000.0,95750000,8500000.0,40000000,4225000.0,13333333,35,77.0,2.0164,2.8560999999999996,1.42,1.69,0.0,3.0,8.0,15.387208180877066,16.38045991542581,16.38045991542581,318,0.0,0.0,0.0,0.0,0.0,0.0,-20.242990654205606,-47.22222222222222,-4.499221116393993,-6.871842709362768,-5.886486486486486,-10.215469613259668,-0.0841,0.1893757396449704,-0.29,0.4351732294672668,-2.4262082529095657,-3.1961648288628153,-1.8837209302325582,-2.1315789473684212,-1.372487132993442,-1.459992790176863,-2.1333333333333333,-5.921052631578948,-1.4605934866804429,-2.4333213169614383,-7.135802469135802,-13.564102564102564,-2.671292284482513,-3.682947537517004,-0.48019999999999996,0.7709925023430179,-0.6929646455628166,0.8780617873151171,-0.16160400000000003,0.26350116009280744,-0.402,0.5133236406915305,-0.33524099999999996,0.5126430817610063,0.579,0.7159909788265535,-6.720430107526882,-15.610619469026549,-2.592379236826063,-3.9510276472111086,-0.0,-0.0,-0.0,-0.0,-0.6281619937694704,-0.8734250764525993,-0.7925667125040455,-0.9345721354997694
ATL,SF,6.5,6.5,2024,2020.0,2020,2021,2020,3,1.0,0,0.0,0.0,0.0,12996.0,1.0,114.0,1.0,2,1089,1.0,0.0841,1.0,0.29,1.0,33,1.0,0,0.0,0.0,7,2.0,1.0,5.0,81,0.0,9,0.0,30,29.0,30,SF,Atlanta Braves,San Francisco Giants,Georgia,17322101,12507286.0,0.0,0.0,64.0,0.0,8.0,0.0,0.0,1156,0.0,34,0.0,37,63.0,60.0,161.0,Will Smith,4814815,4225000.0,0.0,18.0,23.0,255.0,255.0,26,26.0,0.0,0.0,0.9603999999999999,4.0,0.98,2.0,0.32148899999999997,0.0,0.567,0.0,0.617,0.389,0.0,0.0,0.16160400000000003,1.0,0.402,1.0,0.33524099999999996,1.0,0.579,1.0,RP,RP,0.5833333333333334,0.4782608695652174,0.0,0.0,625.0,4.0,25.0,2.0,UFA,0.17823167376532517,0.11236747280724463,4814815,4225000.0,0.3607792490045526,0.10654666860211931,13000000,4225000.0,0.076,0.024,0.3607792490045526,0.09464047630308203,13000000,4225000.0,9089.715600000001,9112.611599999998,95.34,95.46,0,0.0,0,0.0,40000000,13333333,4225000.0,95750000,8500000.0,40000000,4225000.0,13333333,35,77.0,2.0164,5.017600000000001,1.42,2.24,0.0,3.0,8.0,15.387208180877066,16.38045991542581,16.38045991542581,318,0.0,0.0,0.0,0.0,0.0,0.0,-20.242990654205606,-0.0016339869281045752,-4.499221116393993,-0.040422604172722164,-5.886486486486486,-0.0055248618784530384,0.0841,2.9585798816568047,0.29,1.7200522903844535,-2.4262082529095657,-0.07432941462471664,-1.8837209302325582,-0.0,-1.372487132993442,-0.0,-2.1333333333333333,-0.0,-1.4605934866804429,-0.0,-7.135802469135802,-0.0,-2.671292284482513,-0.0,0.48019999999999996,3.7488284910965324,0.6929646455628166,1.9361891671777665,0.16160400000000003,2.320185614849188,0.402,1.5232155510134435,0.33524099999999996,1.572327044025157,0.579,1.2539246564387978,-6.720430107526882,-0.035398230088495575,-2.592379236826063,-0.18814417367671946,-0.0,-0.0,-0.0,-0.0,-0.6281619937694704,-1.534434250764526,0.7925667125040455,-1.2387228304849016
ARI,NYM,6.3,6.3,0,0.0,2019,2019,2019,1,1.0,0,0.0,0.0,0.0,70225.0,148996.0,265.0,386.0,1,7056,10609.0,0.10048900000000001,0.071289,0.317,0.267,84,103.0,0,0.0,0.0,4,8.0,1.0,2.0,324,625.0,18,25.0,27,26.0,27,NYM,Arizona Diamondbacks,New York Mets,Arizona,12114692,7864692.0,0.0,0.0,81.0,121.0,9.0,11.0,0.0,3600,8100.0,60,90.0,89,126.0,162.0,162.0,Wilmer Flores,3750000,3400000.0,0.0,1.0,5.0,205.0,205.0,6,9.0,0.0,0.0,0.719104,0.541696,0.848,0.736,0.1369,0.3091360000000001,0.37,0.556,0.549,0.778,0.0,0.0,0.130321,0.101761,0.361,0.319,0.237169,0.173889,0.487,0.417,2B,1B,0.5246913580246914,0.4753086419753086,0.0,0.0,1369.0,2601.0,37.0,51.0,UFA,0.09969865277900836,0.09558233085272821,3750000,3400000.0,0.09275656844244448,0.08749105221544333,3750000,3400000.0,0.032,0.023,0.08239136833469948,0.08169361406628799,3750000,3400000.0,0.0,735.4944,0.0,27.12,0,0.0,0,0.0,4250000,4250000,3400000.0,11600000,89635000.0,4250000,3400000.0,4250000,85,77.0,0.39690000000000003,0.6084,0.63,0.78,0.0,1.0,2.0,15.137266397946593,15.137266397946593,15.137266397946593,319,-0.11316361064798114,0.0008102706171389529,-0.01671039315970413,8.610458756651704,-0.15959566263450453,-0.028783265195273966,-121.07758620689656,-307.2082474226804,11.003526080620546,17.527357114598892,-43.28834355828221,-84.1984126984127,0.3576120996441281,0.2248864353312303,0.5980067722393518,0.47422192624469645,6.579387779898842,9.175969305659903,9.257142857142858,25.0,3.04255531702266,5.0,-5.0625,-7.117647058823529,2.25,2.6678918753996625,-25.0,-68.0672268907563,5.0,8.250286473253903,0.851010650887574,0.6262381502890173,0.9225023853018344,0.7913521025997324,0.37448563218390807,0.2818864265927978,0.6119523120177814,0.5309297755756384,0.47816330645161287,0.34029158512720153,0.6914935331958014,0.5833451680842153,21.73015873015873,-38.82089552238806,4.6615618337804685,6.230641662171566,-0.0,-0.0,-0.0,-0.0,-0.04469594594594595,-0.21806451612903227,-0.21141415739241765,-0.46697378526961475
SF,ARI,6.3,6.3,0,0.0,2019,2020,2020,2,1.0,0,0.0,0.0,0.0,39204.0,70225.0,198.0,265.0,2,2809,7056.0,0.07182400000000001,0.10048900000000001,0.268,0.317,53,84.0,0,0.0,0.0,3,4.0,5.0,1.0,121,324.0,11,18.0,28,27.0,28,ARI,San Francisco Giants,Arizona Diamondbacks,California,13225803,12114692.0,0.0,0.0,144.0,81.0,12.0,9.0,0.0,2500,3600.0,50,60.0,55,89.0,60.0,162.0,Wilmer Flores,1111111,3750000.0,0.0,23.0,1.0,205.0,205.0,26,6.0,0.0,0.0,0.6889,0.719104,0.83,0.848,0.693889,0.1369,0.833,0.37,0.917,0.549,0.0,0.0,0.09922500000000001,0.130321,0.315,0.361,0.265225,0.237169,0.515,0.487,2B,2B,0.4833333333333333,0.5246913580246914,0.0,0.0,1024.0,1369.0,32.0,37.0,UFA,0.0410416238762361,0.09969865277900836,1111111,3750000.0,0.08285718335435813,0.09275656844244448,3000000,3750000.0,0.015,0.032,0.08285718335435813,0.08239136833469948,3000000,3750000.0,5496.7396,0.0,74.14,0.0,1,0.0,1,0.0,6250000,3125000,4250000.0,18250000,11600000.0,6250000,4250000.0,3125000,29,85.0,1.5876000000000001,0.39690000000000003,1.26,0.63,0.0,8.0,1.0,13.920870973622096,14.914122846632385,14.914122846632385,319,-0.11316361064798114,0.0008102706171389529,-0.01671039315970413,8.610458756651704,-0.15959566263450453,-0.028783265195273966,-64.8,-122.77097902097903,-8.049844718999243,-11.080206632593953,-16.14367816091954,-46.421052631578945,-0.14364800000000003,0.35634397163120574,0.37900923471598946,0.5969455348951073,-4.017919630968188,-6.8132996874920275,-3.1842105263157894,-10.125,-1.784435632438388,-3.181980515339464,-8.0,-3.5217391304347827,-2.8284271247461903,1.876629726513673,-16.778523489932887,-27.272727272727273,-4.096159602595202,-5.222329678670935,0.6889,0.8227734553775743,0.83,0.9070686056619832,0.19845000000000002,0.36918130311614733,0.4454772721475249,0.6076029156580368,0.53045,0.4552188099808061,0.7283199846221439,0.6746990514153745,-16.78688524590164,-19.557142857142857,4.097180157852671,-4.422345854537256,-0.06666666666666667,-0.0,-0.2581988897471611,-0.0,-0.38071942446043167,-0.15265384615384617,-0.6170246546617336,-0.3907094139560066
TB,WSH,6.1,6.1,2019,2017.0,2017,2017,2017,2,1.0,0,0.0,0.0,0.0,43264.0,232324.0,208.0,482.0,1,2916,21904.0,0.06760000000000001,0.094249,0.26,0.307,54,148.0,0,0.0,0.0,5,11.0,2.0,1.0,36,625.0,6,25.0,29,28.0,29,WSH,Tampa Bay Rays,Washington Nationals,Florida,16829500,12829500.0,0.0,0.0,121.0,484.0,11.0,22.0,0.0,3249,14884.0,57,122.0,64,131.0,162.0,161.0,Wilson Ramos,4000000,5350000.0,0.0,1.0,1.0,245.0,245.0,4,4.0,0.0,0.0,0.543169,0.7224999999999999,0.737,0.85,0.12390399999999999,0.567009,0.352,0.753,0.395,0.809,0.0,0.0,0.0841,0.12531599999999998,0.29,0.354,0.19980900000000001,0.24601599999999998,0.447,0.496,C,C,0.4938271604938271,0.5838509316770186,0.0,0.0,1225.0,6400.0,35.0,80.0,UFA,0.1122309498848216,0.15468426526863716,4000000,5350000.0,0.11978510615695141,0.15376676986584106,4000000,5350000.0,0.051,0.038,0.11111290050478169,0.14215917788459392,4000000,5350000.0,0.0,5542.802500000001,0.0,74.45,0,0.0,0,0.0,12500000,6250000,5350000.0,21700000,68750000.0,12500000,5350000.0,6250000,80,94.0,0.019600000000000003,9.1809,0.14,3.03,0.0,0.0,0.0,15.201804919084164,15.201804919084164,15.201804919084164,320,0.11928557598365175,0.09740955856696731,0.06051550015590035,5.494542747126461,0.08391451160806307,0.08391451160806307,74.20926243567753,-387.20666666666665,8.614479812250854,-19.6775676003582,17.78048780487805,-125.88505747126437,0.22019543973941372,0.3040290322580645,0.4692498691948819,0.551388277222199,4.216691570992364,-11.21985104496777,1.0909090909090908,-18.939393939393938,1.044465935734187,-4.351941398892446,5.5,-15.125,2.345207879911715,-3.8890872965260113,21.516556291390728,-97.92105263157895,4.638594214995608,-9.895506688976516,0.5475493951612903,0.784473398479913,0.7399658067514271,0.8857050290474323,0.2118387909319899,0.36010344827586205,0.46025948217498996,0.6000862007044172,0.3358134453781513,0.40596699669966996,0.579494128855635,0.6371553944679978,15.3125,-74.4186046511628,3.9131189606246317,-8.626621856275072,-0.0,-0.0,-0.0,-0.0,0.005747800586510265,-1.8698370672097757,0.07581425055034353,-1.3674198576917682
NYM,PHI,6.1,6.1,2022,2019.0,2017,2018,2019,2,2.0,0,1.0,0.0,0.0,223729.0,145924.0,473.0,382.0,2,18496,13689.0,0.08294399999999999,0.093636,0.288,0.306,136,117.0,1000000,0.0,0.0,6,4.0,2.0,2.0,361,484.0,19,22.0,31,29.0,31,PHI,New York Mets,Philadelphia Phillies,New York,36079500,27329500.0,0.0,0.0,196.0,225.0,14.0,15.0,0.0,13225,9216.0,115,96.0,142,111.0,161.0,162.0,Wilson Ramos,8750000,3500024.0,0.0,5.0,7.0,245.0,245.0,9,14.0,0.0,0.0,0.589824,0.7140249999999999,0.768,0.845,0.5041,0.351649,0.71,0.593,0.877,0.685,0.0,0.0,0.12320099999999999,0.128164,0.351,0.358,0.173056,0.237169,0.416,0.487,C,C,0.5279503105590062,0.4938271604938271,0.0,0.0,5184.0,4900.0,72.0,70.0,UFA,0.20638345301678743,0.09839425057661447,7750000,3500024.0,0.1653360429670489,0.30453673158798444,6250000,10500000.0,0.053,0.034,0.185541751226342,0.2843571495527872,7750000,10500000.0,911.4361000000001,3323.5225,30.19,57.65,0,1.0,0,1.0,19000000,9500000,6250000.0,79000000,169200000.0,19000000,12500000.0,9500000,85,80.0,4.3264000000000005,3.0276,2.08,1.74,0.0,2.0,2.0,15.86320340132953,15.648092021712584,15.86320340132953,320,0.11928557598365175,0.09740955856696731,0.06051550015590035,5.494542747126461,0.08391451160806307,0.08391451160806307,-375.38422818791946,258.7304964539007,19.37483492027531,16.08510169237051,116.32704402515724,93.76027397260275,0.26929870129870126,0.28118918918918917,0.518939978512642,0.530272749808237,10.78550156576676,9.682988896647705,-9.756756756756756,-16.133333333333333,3.1235807588017885,4.016632088371218,-6.32258064516129,-9.375,-2.5144742283748487,3.061862178478973,-87.58278145695364,61.852348993288594,9.358567275868333,7.864626436982789,0.6582857142857143,0.7069554455445544,0.8113480845393759,0.8408064257274409,0.3233622047244094,0.33289350649350646,0.5686494568048135,0.5769692422421723,0.32286567164179103,-0.3794704,0.5682126992964791,0.6160116882008002,-52.36363636363637,68.05555555555556,7.236272269866327,8.249579113843055,-0.0,-0.2,-0.0,-0.4472135954999579,-1.0500970873786408,-0.80736,-1.024742449290865,0.8985321363201206
