Equipo,Cantidad_agentes_libres,Valor_contrato_total,Acronimo,Victorias,Juegos totales,Playoffs,Pennants won,WS ganadas,Promedio_victorias,Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,WAR,TVS,Edad,Peso,Altura,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,WAR_2,TVS_2,Agente libre
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Domingo Santana,RF,122,0.753,451,114,21,69,0.253,0.77,0.44,49.94,26,220,6.5,1950000,1950000,1950000,14884,0.567009,203401,12996,441,4761,0.064009,0.5929,0.1936,2494.0035999999996,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Dan Vogelbach,1B,144,0.889,462,96,30,76,0.208,0.78,1.36,60.56,26,270,6.0,558600,558600,558600,20736,0.790321,213444,9216,900,5776,0.043264,0.6084,1.8496000000000004,3667.5136,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Kyle Seager,3B,107,0.661,393,93,23,63,0.237,0.784,2.38,40.75,31,210,6.0,19000000,19500000,19500000,11449,0.43692100000000006,154449,8649,529,3969,0.056169,0.6146560000000001,5.6644,1660.5625,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,J.P. Crawford,SS,93,0.574,345,78,7,46,0.226,0.684,1.58,0.0,24,180,6.2,555000,555000,426712,8649,0.32947599999999994,119025,6084,49,2116,0.051076,0.46785600000000005,2.4964000000000004,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Tim Beckham,3B,89,0.549,304,72,15,47,0.237,0.753,0.4,0.0,29,205,6.1,1750000,1800000,1800000,7921,0.30140100000000003,92416,5184,225,2209,0.056169,0.567009,0.16000000000000003,0.0,Si
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Tom Murphy,C,76,0.469,260,71,18,40,0.273,0.858,2.56,0.0,28,218,6.1,557500,557500,554445,5776,0.21996099999999996,67600,5041,324,1600,0.07452900000000001,0.7361639999999999,6.5536,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Austin Nola,C,79,0.488,238,64,10,31,0.269,0.796,1.17,0.0,29,197,6.0,555000,555000,316304,6241,0.238144,56644,4096,100,961,0.07236100000000001,0.6336160000000001,1.3688999999999998,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Mitch Haniger,RF,64,0.395,246,54,15,32,0.22,0.778,1.43,0.0,28,215,6.2,590100,590100,590100,4096,0.15602500000000002,60516,2916,225,1024,0.0484,0.605284,2.0448999999999997,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Dylan Moore,SS,113,0.698,247,51,9,28,0.207,0.691,0.19,20.28,26,200,6.0,565000,565000,552916,12769,0.4872039999999999,61009,2601,81,784,0.042849,0.47748099999999993,0.0361,411.27840000000003,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Ryon Healy,1B,47,0.29,169,40,7,26,0.237,0.744,0.13,0.0,27,230,6.4,579800,579800,579800,2209,0.0841,28561,1600,49,676,0.056169,0.553536,0.016900000000000002,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Shed Long,INF,42,0.259,152,40,5,15,0.263,0.787,-0.07,0.0,23,184,5.8,555000,555000,167104,1764,0.067081,23104,1600,25,225,0.06916900000000001,0.6193690000000001,0.004900000000000001,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Keon Broxton,RF,100,0.617,204,34,6,16,0.167,0.517,-0.49,4.12,29,200,6.3,571765,571765,199810,10000,0.380689,41616,1156,36,256,0.027889000000000004,0.267289,0.24009999999999998,16.9744,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Kyle Lewis,OF,18,0.111,71,19,6,13,0.268,0.885,0.31,0.0,23,210,6.4,555000,555000,59680,324,0.012321,5041,361,36,169,0.07182400000000001,0.7832250000000001,0.0961,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Braden Bishop,CF,27,0.167,56,6,0,4,0.107,0.26,-0.27,0.0,25,190,6.1,555000,555000,393888,729,0.027889000000000004,3136,36,0,16,0.011448999999999999,0.06760000000000001,0.0729,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Jake Fraley,OF,13,0.08,40,6,0,1,0.15,0.371,-0.78,0.0,24,195,6.0,555000,555000,122344,169,0.0064,1600,36,0,1,0.0225,0.13764099999999999,0.6084,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Marco Gonzales,SP,35,0.216,5,1,0,0,0.2,0.6,3.21,81.68,27,195,6.1,900000,900000,900000,1225,0.046655999999999996,25,1,0,0,0.04000000000000001,0.36,10.3041,6671.622400000001,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Felix Hernandez,SP,15,0.093,3,0,0,0,0.0,0.0,-0.64,0.0,33,225,6.3,27000000,27857142,27857142,225,0.008649,9,0,0,0,0.0,0.0,0.4096,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Tom Milone,SP,23,0.142,2,0,0,0,0.0,0.0,1.32,46.13,32,215,6.0,555000,555000,393888,529,0.020163999999999998,4,0,0,0,0.0,0.0,1.7424000000000002,2127.9769,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Austin Adams,RP,30,0.185,1,0,0,0,0.0,0.0,-0.02,0.0,28,220,6.3,555000,555000,417760,900,0.034225,1,0,0,0,0.0,0.0,0.0004,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Matt Wisler,RP,44,0.272,1,0,0,0,0.0,0.0,-0.16,0.0,26,215,6.3,570000,570000,269720,1936,0.07398400000000001,1,0,0,0,0.0,0.0,0.0256,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Justus Sheffield,SP,8,0.049,2,0,0,0,0.0,0.0,0.19,0.0,23,200,6.0,555000,555000,113392,64,0.0024010000000000004,4,0,0,0,0.0,0.0,0.0361,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Justin Dunn,P,4,0.025,1,0,0,0,0.0,0.0,0.22,0.0,23,185,6.2,555000,555000,59680,16,0.0006250000000000001,1,0,0,0,0.0,0.0,0.0484,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Erik Swanson,RP,27,0.167,2,0,0,0,0.0,0.0,-0.3,0.0,25,220,6.3,555000,555000,331224,729,0.027889000000000004,4,0,0,0,0.0,0.0,0.09,0.0,No
Seattle Mariners,3,4450000,SEA,68,162,4,0,0,0.419753086419753,Yusei Kikuchi,SP,32,0.198,1,0,0,0,0.0,0.0,0.39,6.57,28,194,6.0,8000000,9500000,9500000,1024,0.039204,1,0,0,0,0.0,0.0,0.1521,43.1649,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Joey Votto,1B,145,0.895,525,137,15,47,0.261,0.768,1.55,17.21,35,220,6.2,25000000,25000000,25000000,21025,0.801025,275625,18769,225,2209,0.068121,0.589824,2.4025000000000003,296.18410000000006,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Nick Senzel,OF,106,0.654,375,96,12,42,0.256,0.742,0.58,45.15,24,205,6.1,555000,555000,447600,11236,0.42771600000000004,140625,9216,144,1764,0.065536,0.5505639999999999,0.3364,2038.5224999999998,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Jesse Winker,LF,113,0.698,338,91,16,38,0.269,0.83,0.9,50.01,25,215,6.3,580000,580000,580000,12769,0.4872039999999999,114244,8281,256,1444,0.07236100000000001,0.6889,0.81,2501.0000999999997,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Jose Peraza,SS,141,0.87,376,90,6,33,0.239,0.631,-0.91,5.66,25,210,6.0,2775000,2775000,2775000,19881,0.7569,141376,8100,36,1089,0.057121,0.398161,0.8281000000000001,32.0356,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Aristides Aquino,RF,56,0.346,205,53,19,47,0.259,0.891,1.16,0.0,25,220,6.4,555000,555000,179040,3136,0.11971599999999999,42025,2809,361,2209,0.067081,0.7938810000000001,1.3456,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Curt Casali,C,84,0.519,207,52,8,32,0.251,0.741,1.17,0.0,30,220,6.2,950000,950000,950000,7056,0.269361,42849,2704,64,1024,0.063001,0.549081,1.3688999999999998,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Derek Dietrich,2B,113,0.698,251,47,19,43,0.187,0.79,1.02,40.64,29,205,6.2,2000000,2000000,2000000,12769,0.4872039999999999,63001,2209,361,1849,0.034969,0.6241000000000001,1.0404,1651.6096,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Kyle Farmer,C,98,0.605,183,42,9,27,0.23,0.689,0.06,12.88,28,205,6.0,557500,557500,557500,9604,0.366025,33489,1764,81,729,0.0529,0.47472099999999995,0.0036,165.89440000000002,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Michael Lorenzen,RP,106,0.654,48,10,1,6,0.208,0.596,2.01,81.07,27,220,6.3,1950000,1950000,1950000,11236,0.42771600000000004,2304,100,1,36,0.043264,0.355216,4.040099999999999,6572.344899999999,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Alex Blandino,3B,23,0.142,36,9,1,3,0.25,0.781,0.18,0.0,26,190,6.0,557500,557500,320679,529,0.020163999999999998,1296,81,1,9,0.0625,0.6099610000000001,0.0324,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Brian O'Grady,LF,28,0.173,42,8,2,3,0.191,0.72,-0.05,0.0,27,215,6.2,555000,555000,122344,784,0.029928999999999997,1764,64,4,9,0.036481,0.5184,0.0025000000000000005,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Anthony DeSclafani,SP,31,0.191,55,6,0,1,0.109,0.218,2.87,73.8,29,195,6.1,2125000,2125000,2125000,961,0.036481,3025,36,0,1,0.011881,0.047524,8.2369,5446.44,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Luis Castillo,SP,32,0.198,62,6,0,0,0.097,0.21,4.72,95.56,26,200,6.2,557500,557500,557500,1024,0.039204,3844,36,0,0,0.009409,0.04409999999999999,22.278399999999998,9131.713600000001,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Trevor Bauer,SP,34,0.21,19,3,0,0,0.158,0.396,1.89,43.44,28,205,6.1,13000000,13000000,4193548,1156,0.04409999999999999,361,9,0,0,0.024964,0.156816,3.5721,1887.0335999999998,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Tyler Mahle,SP,27,0.167,34,3,0,0,0.088,0.232,0.1,33.43,24,210,6.3,570000,570000,453620,729,0.027889000000000004,1156,9,0,0,0.007743999999999999,0.053824000000000004,0.010000000000000002,1117.5649,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Alex Wood,SP,7,0.043,9,2,0,0,0.222,0.444,-0.3,0.0,28,215,6.4,9650000,9650000,9650000,49,0.0018489999999999997,81,4,0,0,0.049284,0.197136,0.09,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Kevin Gausman,RP,31,0.191,27,1,0,0,0.037,0.074,-0.9,0.0,28,190,6.3,9350000,9350000,2815064,961,0.036481,729,1,0,0,0.0013689999999999998,0.005475999999999999,0.81,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Ruben Alaniz,RP,12,0.074,1,1,0,1,1.0,2.0,-0.4,0.0,28,219,6.4,555000,555000,131296,144,0.005475999999999999,1,1,0,1,1.0,4.0,0.16000000000000003,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Lucas Sims,RP/CL,24,0.148,8,1,0,0,0.125,0.25,0.37,0.0,25,225,6.2,555000,555000,229768,576,0.021903999999999996,64,1,0,0,0.015625,0.0625,0.1369,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Robert Stephenson,RP,57,0.352,1,0,0,0,0.0,0.0,0.63,58.26,26,205,6.3,565000,565000,565000,3249,0.12390399999999999,1,0,0,0,0.0,0.0,0.39690000000000003,3394.2275999999997,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Raisel Iglesias,RP/CL,68,0.42,2,0,0,0,0.0,0.0,0.78,45.35,29,190,6.2,6000000,6000000,6000000,4624,0.17639999999999997,4,0,0,0,0.0,0.0,0.6084,2056.6225,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Sal Romano,RP,12,0.074,2,0,0,0,0.0,0.0,-0.36,0.0,25,255,6.5,555000,555000,125328,144,0.005475999999999999,4,0,0,0,0.0,0.0,0.1296,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Matthew Bowman,RP,27,0.167,1,0,0,0,0.0,0.0,0.29,0.0,28,185,6.0,555000,555000,268560,729,0.027889000000000004,1,0,0,0,0.0,0.0,0.0841,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Joel Kuhnel,P,12,0.074,1,0,0,0,0.0,0.0,0.05,0.0,24,260,6.5,555000,555000,137264,144,0.005475999999999999,1,0,0,0,0.0,0.0,0.0025000000000000005,0.0,No
Cincinnati Reds,1,2000000,CIN,75,162,15,10,5,0.4629629629629629,Keury Mella,RP,3,0.019,1,0,0,0,0.0,0.0,-0.04,0.0,25,200,6.2,555000,555000,80568,9,0.000361,1,0,0,0,0.0,0.0,0.0016,0.0,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Jonathan Villar,2B,162,1.0,642,176,24,73,0.274,0.791,3.98,83.23,28,215,6.1,4825000,4825000,4825000,26244,1.0,412164,30976,576,5329,0.07507600000000002,0.625681,15.8404,6927.232900000001,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Trey Mancini,LF,154,0.951,602,175,35,97,0.291,0.899,3.34,90.81,27,230,6.3,575500,575500,575500,23716,0.9044009999999999,362404,30625,1225,9409,0.08468099999999999,0.8082010000000001,11.1556,8246.456100000001,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Renato Nunez,3B,151,0.932,541,132,31,90,0.244,0.771,1.14,53.06,25,220,6.1,562000,562000,562000,22801,0.8686240000000001,292681,17424,961,8100,0.059536,0.594441,1.2995999999999999,2815.3636,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Anthony Santander,OF,94,0.58,380,99,20,59,0.261,0.773,1.31,0.0,24,225,6.2,555000,555000,346144,8836,0.3364,144400,9801,400,3481,0.068121,0.597529,1.7161000000000002,0.0,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Rio Ruiz,3B,127,0.784,370,86,12,46,0.232,0.682,0.54,19.35,25,220,6.2,558500,558500,513513,16129,0.6146560000000001,136900,7396,144,2116,0.053824000000000004,0.4651240000000001,0.2916,374.42250000000007,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Dwight Smith Jr.,RF,101,0.624,357,86,13,53,0.241,0.708,-0.87,26.34,26,210,6.0,560100,560100,445628,10201,0.389376,127449,7396,169,2809,0.058080999999999994,0.5012639999999999,0.7569,693.7956,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Pedro Severino,C,96,0.593,305,76,13,44,0.249,0.74,1.17,0.0,25,235,6.1,563500,563500,563500,9216,0.351649,93025,5776,169,1936,0.062001,0.5476,1.3688999999999998,0.0,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Steve Wilkerson,2B,119,0.735,329,74,10,35,0.225,0.669,-0.81,12.06,27,195,6.1,555000,555000,471472,14161,0.540225,108241,5476,100,1225,0.050625,0.44756100000000004,0.6561000000000001,145.4436,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Chris Davis,1B,106,0.654,307,55,12,36,0.179,0.601,-0.98,0.62,33,245,6.3,17000000,21065362,21065362,11236,0.42771600000000004,94249,3025,144,1296,0.032041,0.361201,0.9603999999999999,0.3844,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Chance Sisco,C,59,0.364,167,35,8,20,0.21,0.729,0.11,0.0,24,210,6.3,555000,555000,355096,3481,0.132496,27889,1225,64,400,0.04409999999999999,0.5314409999999999,0.0121,0.0,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,D.J. Stewart,RF,44,0.272,126,30,4,15,0.238,0.698,-0.42,0.0,25,230,6.0,555000,555000,307352,1936,0.07398400000000001,15876,900,16,225,0.05664399999999999,0.4872039999999999,0.17639999999999997,0.0,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Austin Hays,RF,21,0.13,68,21,4,13,0.309,0.947,0.69,0.0,23,205,6.1,555000,555000,68632,441,0.016900000000000002,4624,441,16,169,0.095481,0.8968089999999999,0.4760999999999999,0.0,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Austin Wynns,C,28,0.173,70,15,1,5,0.214,0.518,0.16,0.0,28,190,6.0,558000,558000,252000,784,0.029928999999999997,4900,225,1,25,0.045795999999999996,0.268324,0.0256,0.0,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Mason Williams,LF,11,0.068,30,8,0,2,0.267,0.624,-0.08,0.0,27,195,6.1,555000,555000,80568,121,0.0046240000000000005,900,64,0,4,0.071289,0.389376,0.0064,0.0,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Mark Trumbo,DH,13,0.08,29,5,0,3,0.172,0.502,-0.28,0.0,33,225,6.4,13500000,13500000,11000000,169,0.0064,841,25,0,9,0.029583999999999996,0.252004,0.07840000000000001,0.0,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,John Means,RP,31,0.191,1,1,0,0,1.0,2.0,4.49,0.0,26,235,6.3,555500,555500,555500,961,0.036481,1,1,0,0,1.0,4.0,20.160100000000003,0.0,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Dylan Bundy,SP,30,0.185,2,0,0,0,0.0,0.0,2.32,47.2,26,200,6.1,2800000,2800000,2800000,900,0.034225,4,0,0,0,0.0,0.0,5.3824,2227.84,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Asher Wojciechowski,SP,17,0.105,1,0,0,0,0.0,0.0,1.35,26.27,30,235,6.4,555000,555000,268560,289,0.011024999999999998,1,0,0,0,0.0,0.0,1.8225000000000002,690.1129,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,Aaron Brooks,SP,29,0.179,3,0,0,0,0.0,0.0,0.06,19.99,29,230,6.4,560000,560000,249913,841,0.032041,9,0,0,0,0.0,0.0,0.0036,399.60009999999994,No
Baltimore Orioles,1,800000,BAL,54,161,14,7,3,0.3354037267080745,David Hess,RP,23,0.142,3,0,0,0,0.0,0.0,-1.09,0.0,25,215,6.1,563500,563500,366630,529,0.020163999999999998,9,0,0,0,0.0,0.0,1.1881000000000002,0.0,No
