Acronimo,Agente_libre,Altura,Anio,Anio_de_agente_libre,Anios_de_contrato,Antiguedad,At_bats,At_bats_2,Bateos,Bateos_2,Bateos_promedio,Bateos_promedio_2,Bono_por_firma,Cantidad de equipos,Cantidad_agentes_libres,Dobles,Dobles_2,Edad,Edad_al_firmar,Equipo,Estado,Ganancias,Home_runs,Home_runs_2,Juegos,Juegos totales,Juegos_iniciados,Juegos_iniciados_2,Jugador,Pago_efectivo,Pennants won,Peso,Playoffs,Porcentaje_On_base_plus_slugging,Porcentaje_On_base_plus_slugging_2,Porcentaje_juegos,Porcentaje_juegos_iniciados,Porcentaje_juegos_iniciados_2,Porcentaje_on_base,Porcentaje_on_base_2,Porcentaje_slugging,Porcentaje_slugging_2,Posicion,Promedio_victorias,Runs_batted_in,Runs_batted_in_2,Sueldo_ajustado,Sueldo_base,Sueldo_porcentual,Sueldo_regular,TVS,TVS_2,Triples,Triples_2,Valor_contrato_promedio,Valor_contrato_total,Valor_del_contrato,Victorias,WAR,WAR_2,WS ganadas,ln_Sueldo_ajustado,ln_Sueldo_base,ln_Sueldo_regular
LAD,No,6.0,2012,2014,3,2,162,26244,31,961,0.191,0.036481,0,5,9,9,81,33,31,Los Angeles Dodgers,California,32000000,2,4,66,162,42,1764,Juan Uribe,8000000,25,245.0,26,0.542,0.293764,0.407,0.259,0.067081,0.258,0.066564,0.284,0.08065599999999999,3B,0.5308641975308642,17,289,8000000,8000000,0.068,8000000,0.0,0.0,0,0,7000000,44651311,21000000,86,2.019977324263039,4.0803083905368664,6,15.89495209964411,15.89495209964411,15.89495209964411
LAD,No,6.0,2011,2014,3,1,162,26244,31,961,0.191,0.036481,0,5,9,9,81,32,31,Los Angeles Dodgers,California,24000000,2,4,66,162,42,1764,Juan Uribe,5000000,25,245.0,26,0.542,0.293764,0.407,0.259,0.067081,0.258,0.066564,0.284,0.08065599999999999,3B,0.5308641975308642,17,289,5000000,5000000,0.043,5000000,0.0,0.0,0,0,7000000,44651311,21000000,86,2.019977324263039,4.0803083905368664,6,15.424948470398375,15.424948470398375,15.424948470398375
HOU,No,6.2,2012,0,1,0,109,11881,31,961,0.284,0.08065599999999999,0,2,1,2,4,22,22,Houston Astros,Texas,2694000,5,25,31,162,27,729,Matt Dominguez,480000,1,220.0,9,0.787,0.6193690000000001,0.191,0.167,0.027889000000000004,0.31,0.0961,0.477,0.22752899999999998,3B,0.3395061728395062,16,256,480000,480000,0.009,480000,0.0,0.0,2,4,480000,750000,480000,55,0.52,0.27040000000000003,0,13.081541382884074,13.081541382884074,13.081541382884074
CHC,No,6.0,2011,2013,3,1,143,20449,30,900,0.21,0.04409999999999999,0,2,3,2,4,33,32,Chicago Cubs,Illinois,14950000,1,1,47,162,40,1600,Marlon Byrd,5500000,17,245.0,16,0.488,0.238144,0.29,0.247,0.061009,0.243,0.059049,0.245,0.060024999999999995,LF,0.3765432098765432,9,81,5500000,5500000,0.04,5500000,0.0,0.0,0,0,5000000,14150000,15000000,61,2.019977324263039,4.0803083905368664,2,15.520258650202699,15.520258650202699,15.520258650202699
BOS,No,6.0,2012,2013,3,2,143,20449,30,900,0.21,0.04409999999999999,0,1,3,2,4,34,32,Boston Red Sox,Massachusetts,27514837,1,1,47,162,40,1600,Marlon Byrd,6500000,12,245.0,20,0.488,0.238144,0.29,0.247,0.061009,0.243,0.059049,0.245,0.060024999999999995,LF,0.4259259259259259,9,81,435165,6500000,0.003,6500000,0.0,0.0,0,0,5000000,6000000,15000000,69,2.019977324263039,4.0803083905368664,7,12.983480548495667,15.687312734865866,15.687312734865866
ARI,No,6.2,2012,2013,1,1,116,13456,30,900,0.259,0.067081,0,1,4,10,100,35,34,Arizona Diamondbacks,Arizona,33597000,2,4,65,162,23,529,Lyle Overbay,1000000,1,235.0,5,0.727,0.5285289999999999,0.401,0.142,0.020163999999999998,0.331,0.109561,0.397,0.15760900000000003,1B,0.5,10,100,1000000,1000000,0.012,1000000,0.0,0.0,0,0,1000000,17750000,1000000,81,0.28,0.07840000000000001,1,13.815510557964274,13.815510557964274,13.815510557964274
PIT,No,6.2,2011,2012,1,1,116,13456,30,900,0.259,0.067081,0,2,3,10,100,34,33,Pittsburgh Pirates,Pennsylvania,32597000,2,4,65,162,23,529,Lyle Overbay,5000000,9,235.0,14,0.727,0.5285289999999999,0.401,0.142,0.020163999999999998,0.331,0.109561,0.397,0.15760900000000003,1B,0.4876543209876543,10,100,5000000,5000000,0.103,5000000,0.0,0.0,0,0,5000000,14500000,5000000,79,0.28,0.07840000000000001,5,15.424948470398375,15.424948470398375,15.424948470398375
MIN,No,6.2,2012,0,1,0,137,18769,30,900,0.219,0.047961,0,1,4,5,25,25,25,Minnesota Twins,Minnesota,894000,1,1,43,162,42,1764,Pedro Florimon,480000,6,185.0,14,0.579,0.33524099999999996,0.265,0.259,0.067081,0.272,0.07398400000000001,0.307,0.094249,SS,0.4074074074074074,10,100,480000,480000,0.004,480000,0.0,0.0,2,4,480000,32750000,480000,66,0.86,0.7395999999999999,3,13.081541382884074,13.081541382884074,13.081541382884074
BAL,No,6.2,2011,2012,1,0,137,18769,30,900,0.219,0.047961,0,1,5,5,25,24,24,Baltimore Orioles,Maryland,414000,1,1,43,162,42,1764,Pedro Florimon,414000,7,185.0,12,0.579,0.33524099999999996,0.265,0.259,0.067081,0.272,0.07398400000000001,0.307,0.094249,SS,0.5740740740740741,10,100,414000,414000,0.004,414000,0.0,0.0,2,4,414000,6675000,414000,93,0.86,0.7395999999999999,3,12.933621252807452,12.933621252807452,12.933621252807452
MIA,No,6.241500000000008,2012,0,1,0,156,24336,30,900,0.192,0.036864,0,2,6,2,4,24,24,Miami Marlins,Florida,0,3,9,70,162,33,1089,Gorkys Hernandez,0,2,196.0,2,0.569,0.32376099999999997,0.432,0.204,0.04161599999999999,0.267,0.071289,0.301,0.09060099999999999,CF,0.4259259259259259,13,169,480000,480000,0.005,480000,0.0,0.0,3,9,480000,203300000,480000,69,2.019977324263039,4.0803083905368664,2,13.081541382884074,13.081541382884074,13.081541382884074
SF,No,6.0,2012,2013,1,1,136,18496,29,841,0.213,0.045369,0,5,3,1,1,27,26,San Francisco Giants,California,1000000,0,0,60,162,34,1156,Emmanuel Burriss,0,23,190.0,23,0.491,0.241081,0.37,0.21,0.04409999999999999,0.27,0.0729,0.221,0.048841,SS,0.5802469135802469,7,49,625000,625000,0.005,625000,0.0,0.0,0,0,625000,4800000,625000,94,2.019977324263039,4.0803083905368664,7,13.345506928718539,13.345506928718539,13.345506928718539
SF,No,6.0,2011,0,1,1,136,18496,29,841,0.213,0.045369,0,5,3,1,1,26,25,San Francisco Giants,California,1000000,0,0,60,162,34,1156,Emmanuel Burriss,0,23,190.0,23,0.491,0.241081,0.37,0.21,0.04409999999999999,0.27,0.0729,0.221,0.048841,SS,0.5802469135802469,7,49,414000,414000,0.003,414000,0.0,0.0,0,0,414000,4800000,414000,94,2.019977324263039,4.0803083905368664,7,12.933621252807452,12.933621252807452,12.933621252807452
CHW,No,6.4,2012,0,1,1,136,18496,29,841,0.213,0.045369,0,2,1,6,36,26,25,Chicago White Sox,Illinois,1297000,7,49,52,162,41,1681,Tyler Flowers,483000,6,260.0,9,0.708,0.5012639999999999,0.321,0.253,0.064009,0.296,0.08761599999999999,0.412,0.16974399999999998,C,0.5246913580246914,13,169,483000,483000,0.004,483000,0.0,0.0,0,0,483000,900000,483000,85,1.08,1.1664,3,13.087771932634709,13.087771932634709,13.087771932634709
CHW,No,6.4,2011,0,1,1,136,18496,29,841,0.213,0.045369,0,2,1,6,36,25,24,Chicago White Sox,Illinois,814000,7,49,52,162,41,1681,Tyler Flowers,414000,6,260.0,9,0.708,0.5012639999999999,0.321,0.253,0.064009,0.296,0.08761599999999999,0.412,0.16974399999999998,C,0.5246913580246914,13,169,414000,414000,0.003,414000,0.0,0.0,0,0,414000,900000,414000,85,1.08,1.1664,3,12.933621252807452,12.933621252807452,12.933621252807452
MIN,No,6.2,2012,0,1,0,154,23716,29,841,0.188,0.035344,0,1,4,6,36,27,27,Minnesota Twins,Minnesota,952500,3,9,44,162,40,1600,Danny Valencia,515000,6,210.0,14,0.497,0.247009,0.272,0.247,0.061009,0.199,0.039601000000000004,0.299,0.089401,3B,0.4074074074074074,21,441,515000,515000,0.005,515000,0.0,0.0,1,1,515000,32750000,515000,66,2.019977324263039,4.0803083905368664,3,13.151922179645874,13.151922179645874,13.151922179645874
MIN,No,6.2,2011,2017,1,0,154,23716,29,841,0.188,0.035344,0,1,4,6,36,26,26,Minnesota Twins,Minnesota,437500,3,9,44,162,40,1600,Danny Valencia,437500,6,210.0,14,0.497,0.247009,0.272,0.247,0.061009,0.199,0.039601000000000004,0.299,0.089401,3B,0.4074074074074074,21,441,437500,437500,0.004,437500,0.0,0.0,1,1,437500,32750000,437500,66,2.019977324263039,4.0803083905368664,3,12.988831984779805,12.988831984779805,12.988831984779805
KC,No,5.9,2012,0,1,1,85,7225,29,841,0.341,0.11628100000000002,0,2,2,6,36,29,28,Kansas City Royals,Missouri,0,0,0,24,162,19,361,Irving Falu,0,2,185.0,7,0.806,0.6496360000000001,0.148,0.117,0.013689000000000002,0.371,0.13764099999999999,0.435,0.189225,SS,0.4444444444444444,7,49,480000,480000,0.007,480000,0.0,0.0,1,1,480000,5000000,480000,72,0.61,0.3721,1,13.081541382884074,13.081541382884074,13.081541382884074
MIA,No,6.0,2012,0,1,0,100,10000,29,841,0.29,0.0841,0,2,6,8,64,22,22,Miami Marlins,Florida,810300,3,9,31,162,28,784,Rob Brantly,480000,2,191.0,2,0.832,0.692224,0.191,0.173,0.029928999999999997,0.372,0.138384,0.46,0.2116,C,0.4259259259259259,8,64,480000,480000,0.005,480000,0.0,0.0,0,0,480000,203300000,480000,69,0.52,0.27040000000000003,2,13.081541382884074,13.081541382884074,13.081541382884074
ARI,Si,6.241500000000008,2011,2012,1,0,152,23104,28,784,0.184,0.033856,0,1,4,6,36,32,32,Arizona Diamondbacks,Arizona,26115000,4,16,59,162,39,1521,Xavier Nady,1750000,1,215.16189000774594,5,0.569,0.32376099999999997,0.364,0.241,0.058080999999999994,0.253,0.064009,0.316,0.099856,1B,0.5,13,169,1750000,1750000,0.027,1750000,0.0,0.0,1,1,1750000,17750000,1750000,81,2.019977324263039,4.0803083905368664,1,14.375126345899696,14.375126345899696,14.375126345899696
SF,Si,6.241500000000008,2012,2013,1,0,152,23104,28,784,0.184,0.033856,0,5,3,6,36,33,33,San Francisco Giants,California,26661994,4,16,59,162,39,1521,Xavier Nady,126229,23,215.16189000774594,23,0.569,0.32376099999999997,0.364,0.241,0.058080999999999994,0.253,0.064009,0.316,0.099856,1B,0.5802469135802469,13,169,126229,700000,0.001,700000,0.0,0.0,1,1,700000,4800000,700000,94,2.019977324263039,4.0803083905368664,7,11.745852996668471,13.458835614025542,13.458835614025542
ARI,No,5.9,2011,0,1,1,104,10816,28,784,0.269,0.07236100000000001,0,1,4,2,4,25,24,Arizona Diamondbacks,Arizona,569000,1,1,38,162,28,784,Collin Cowgill,414000,1,190.0,5,0.654,0.42771600000000004,0.235,0.173,0.029928999999999997,0.336,0.11289600000000001,0.317,0.10048900000000001,RF,0.5,9,81,414000,414000,0.006,414000,0.0,0.0,0,0,414000,17750000,414000,81,0.38,0.1444,1,12.933621252807452,12.933621252807452,12.933621252807452
OAK,No,5.9,2012,0,1,1,104,10816,28,784,0.269,0.07236100000000001,0,5,3,2,4,26,25,Oakland Athletics,California,1051500,1,1,38,162,28,784,Collin Cowgill,482500,15,190.0,24,0.654,0.42771600000000004,0.235,0.173,0.029928999999999997,0.336,0.11289600000000001,0.317,0.10048900000000001,RF,0.5802469135802469,9,81,482500,482500,0.008,482500,0.0,0.0,0,0,482500,15414066,482500,94,0.38,0.1444,9,13.086736199761178,13.086736199761178,13.086736199761178
LAD,No,6.241500000000008,2011,0,1,1,86,7396,27,729,0.314,0.098596,0,5,9,5,25,26,25,Los Angeles Dodgers,California,419500,2,4,55,162,13,169,Xavier Paul,419500,25,215.16189000774594,26,0.844,0.712336,0.34,0.08,0.0064,0.379,0.143641,0.465,0.21622500000000003,LF,0.5308641975308642,7,49,419500,419500,0.004,419500,0.0,0.0,1,1,419500,44651311,419500,86,0.26,0.06760000000000001,6,12.946818804889398,12.946818804889398,12.946818804889398
CIN,No,6.241500000000008,2012,0,1,1,86,7396,27,729,0.314,0.098596,0,2,4,5,25,27,26,Cincinnati Reds,Ohio,833566,2,4,55,162,13,169,Xavier Paul,414066,10,215.16189000774594,14,0.844,0.712336,0.34,0.08,0.0064,0.379,0.143641,0.465,0.21622500000000003,LF,0.5987654320987654,7,49,414066,414066,0.005,414066,0.0,0.0,1,1,414066,5100000,414066,97,0.26,0.06760000000000001,5,12.933780660391243,12.933780660391243,12.933780660391243
NYY,No,6.241500000000008,2012,0,1,1,89,7921,26,676,0.292,0.08526399999999999,0,2,9,4,16,25,24,New York Yankees,New York,1343100,1,1,38,162,25,625,Eduardo Nunez,523800,40,195.0,50,0.723,0.522729,0.235,0.154,0.023716,0.33,0.10890000000000001,0.393,0.154449,SS,0.5864197530864198,11,121,523800,523800,0.002,523800,0.0,0.0,1,1,523800,9100000,523800,95,0.39,0.1521,27,13.16886521105575,13.16886521105575,13.16886521105575
NYY,No,6.241500000000008,2011,0,1,1,89,7921,26,676,0.292,0.08526399999999999,0,2,9,4,16,24,23,New York Yankees,New York,819300,1,1,38,162,25,625,Eduardo Nunez,419300,40,195.0,50,0.723,0.522729,0.235,0.154,0.023716,0.33,0.10890000000000001,0.393,0.154449,SS,0.5864197530864198,11,121,419300,419300,0.002,419300,0.0,0.0,1,1,419300,9100000,419300,95,0.39,0.1521,27,12.946341933158854,12.946341933158854,12.946341933158854
TB,No,6.2,2012,0,1,0,100,10000,26,676,0.26,0.06760000000000001,0,2,4,4,16,29,29,Tampa Bay Rays,Florida,894000,1,1,42,162,31,961,Chris Gimenez,480000,1,230.0,3,0.645,0.41602500000000003,0.259,0.191,0.036481,0.315,0.09922500000000001,0.33,0.10890000000000001,C,0.5555555555555556,9,81,480000,480000,0.007,480000,0.0,0.0,0,0,480000,15950000,480000,90,0.51,0.2601,0,13.081541382884074,13.081541382884074,13.081541382884074
ARI,No,6.4,2012,0,1,0,109,11881,26,676,0.239,0.057121,0,1,4,6,36,23,23,Arizona Diamondbacks,Arizona,160000,1,1,50,162,23,529,Ryan Wheeler,0,1,220.0,5,0.634,0.40195600000000004,0.309,0.142,0.020163999999999998,0.294,0.08643599999999999,0.339,0.11492100000000001,3B,0.5,10,100,480000,480000,0.006,480000,0.0,0.0,1,1,480000,17750000,480000,81,2.019977324263039,4.0803083905368664,1,13.081541382884074,13.081541382884074,13.081541382884074
STL,No,6.0,2011,0,1,0,112,12544,26,676,0.232,0.053824000000000004,0,2,5,7,49,26,26,St. Louis Cardinals,Missouri,0,5,25,46,162,28,784,Andrew Brown,0,23,185.0,26,0.73,0.5328999999999999,0.284,0.173,0.029928999999999997,0.302,0.091204,0.429,0.18404099999999998,LF,0.5432098765432098,11,121,414000,414000,0.004,414000,0.0,0.0,0,0,414000,40850000,414000,88,2.019977324263039,4.0803083905368664,11,12.933621252807452,12.933621252807452,12.933621252807452
COL,No,6.0,2012,2013,1,0,112,12544,26,676,0.232,0.053824000000000004,0,1,4,7,49,27,27,Colorado Rockies,Colorado,0,5,25,46,162,28,784,Andrew Brown,0,1,185.0,3,0.73,0.5328999999999999,0.284,0.173,0.029928999999999997,0.302,0.091204,0.429,0.18404099999999998,LF,0.3950617283950617,11,121,480000,480000,0.006,480000,0.0,0.0,0,0,480000,39900000,480000,64,2.019977324263039,4.0803083905368664,0,13.081541382884074,13.081541382884074,13.081541382884074
MIA,No,6.241500000000008,2012,2013,1,1,116,13456,25,625,0.216,0.046655999999999996,0,2,6,6,36,29,28,Miami Marlins,Florida,0,3,9,52,162,26,676,Donnie Murphy,0,2,215.16189000774594,2,0.661,0.43692100000000006,0.321,0.161,0.025921000000000003,0.281,0.07896100000000002,0.379,0.143641,3B,0.4259259259259259,12,144,560000,560000,0.006,560000,0.0,0.0,2,4,560000,203300000,560000,69,2.019977324263039,4.0803083905368664,2,13.235692062711331,13.235692062711331,13.235692062711331
TB,No,5.9,2012,0,1,0,98,9604,25,625,0.255,0.065025,0,2,4,3,9,30,30,Tampa Bay Rays,Florida,2124200,0,0,44,162,23,529,Sam Fuld,489400,1,180.0,3,0.644,0.41473600000000005,0.272,0.142,0.020163999999999998,0.318,0.101124,0.327,0.10692900000000001,CF,0.5555555555555556,5,25,489400,489400,0.007,489400,0.0,0.0,2,4,489400,15950000,489400,90,0.63,0.39690000000000003,0,13.100935429990708,13.100935429990708,13.100935429990708
TB,No,5.9,2011,0,1,0,98,9604,25,625,0.255,0.065025,0,2,4,3,9,29,29,Tampa Bay Rays,Florida,1634800,0,0,44,162,23,529,Sam Fuld,418300,1,180.0,3,0.644,0.41473600000000005,0.272,0.142,0.020163999999999998,0.318,0.101124,0.327,0.10692900000000001,CF,0.5555555555555556,5,25,418300,418300,0.009,418300,0.0,0.0,2,4,418300,15950000,418300,90,0.63,0.39690000000000003,0,12.943954157430289,12.943954157430289,12.943954157430289
BOS,No,6.4,2012,0,1,0,153,23409,24,576,0.157,0.024649,0,1,3,8,64,24,24,Boston Red Sox,Massachusetts,898263,2,4,46,162,41,1681,Ryan Lavarnway,480000,12,240.0,20,0.459,0.210681,0.284,0.253,0.064009,0.211,0.044521,0.248,0.061503999999999996,C,0.4259259259259259,12,144,480000,480000,0.003,480000,0.0,0.0,0,0,480000,6000000,480000,69,2.019977324263039,4.0803083905368664,7,13.081541382884074,13.081541382884074,13.081541382884074
BOS,No,6.4,2011,0,1,0,153,23409,24,576,0.157,0.024649,0,1,3,8,64,23,23,Boston Red Sox,Massachusetts,418263,2,4,46,162,41,1681,Ryan Lavarnway,93263,12,240.0,20,0.459,0.210681,0.284,0.253,0.064009,0.211,0.044521,0.248,0.061503999999999996,C,0.4259259259259259,12,144,93263,414000,0.001,414000,0.0,0.0,0,0,414000,6000000,414000,69,2.019977324263039,4.0803083905368664,7,11.443178737977032,12.933621252807452,12.933621252807452
STL,No,6.0,2012,0,1,1,72,5184,24,576,0.333,0.11088900000000002,0,2,5,5,25,24,23,St. Louis Cardinals,Missouri,2289000,2,4,26,162,22,484,Pete Kozma,480000,23,190.0,26,0.952,0.9063039999999999,0.161,0.136,0.018496000000000002,0.383,0.146689,0.569,0.32376099999999997,SS,0.5432098765432098,14,196,480000,480000,0.004,480000,0.0,0.0,3,9,480000,40850000,480000,88,1.16,1.3456,11,13.081541382884074,13.081541382884074,13.081541382884074
STL,No,6.0,2011,0,1,1,72,5184,24,576,0.333,0.11088900000000002,0,2,5,5,25,23,22,St. Louis Cardinals,Missouri,1809000,2,4,26,162,22,484,Pete Kozma,414000,23,190.0,26,0.952,0.9063039999999999,0.161,0.136,0.018496000000000002,0.383,0.146689,0.569,0.32376099999999997,SS,0.5432098765432098,14,196,414000,414000,0.004,414000,0.0,0.0,3,9,414000,40850000,414000,88,1.16,1.3456,11,12.933621252807452,12.933621252807452,12.933621252807452
OAK,No,6.241500000000008,2012,0,1,0,113,12769,23,529,0.204,0.04161599999999999,0,5,3,7,49,26,26,Oakland Athletics,California,975000,1,1,46,162,33,1089,Daric Barton,0,15,215.16189000774594,24,0.63,0.39690000000000003,0.284,0.204,0.04161599999999999,0.338,0.11424400000000001,0.292,0.08526399999999999,1B,0.5802469135802469,6,36,1100000,1100000,0.018,1100000,0.0,0.0,0,0,1100000,15414066,1100000,94,2.019977324263039,4.0803083905368664,9,13.9108207377686,13.9108207377686,13.9108207377686
OAK,No,6.241500000000008,2011,0,1,0,113,12769,23,529,0.204,0.04161599999999999,0,5,3,7,49,25,25,Oakland Athletics,California,975000,1,1,46,162,33,1089,Daric Barton,0,15,215.16189000774594,24,0.63,0.39690000000000003,0.284,0.204,0.04161599999999999,0.338,0.11424400000000001,0.292,0.08526399999999999,1B,0.5802469135802469,6,36,425000,425000,0.006,425000,0.0,0.0,0,0,425000,15414066,425000,94,2.019977324263039,4.0803083905368664,9,12.959844447906553,12.959844447906553,12.959844447906553
MIA,No,6.1,2012,0,1,1,114,12996,23,529,0.202,0.04080400000000001,0,2,6,6,36,28,27,Miami Marlins,Florida,450000,0,0,39,162,31,961,Brett Hayes,0,2,210.0,2,0.483,0.233289,0.241,0.191,0.036481,0.229,0.052441,0.254,0.064516,C,0.4259259259259259,3,9,480000,480000,0.005,480000,0.0,0.0,0,0,480000,203300000,480000,69,2.019977324263039,4.0803083905368664,2,13.081541382884074,13.081541382884074,13.081541382884074
OAK,No,6.2,2012,0,1,1,99,9801,22,484,0.222,0.049284,0,5,3,5,25,29,28,Oakland Athletics,California,1835000,2,4,42,162,31,961,Adam Rosales,600000,15,200.0,24,0.631,0.398161,0.259,0.191,0.036481,0.297,0.088209,0.333,0.11088900000000002,2B,0.5802469135802469,8,64,600000,600000,0.01,600000,0.0,0.0,0,0,600000,15414066,600000,94,0.78,0.6084,9,13.304684934198283,13.304684934198283,13.304684934198283
OAK,No,6.2,2011,2016,1,1,99,9801,22,484,0.222,0.049284,0,5,3,5,25,28,27,Oakland Athletics,California,1235000,2,4,42,162,31,961,Adam Rosales,425000,15,200.0,24,0.631,0.398161,0.259,0.191,0.036481,0.297,0.088209,0.333,0.11088900000000002,2B,0.5802469135802469,8,64,425000,425000,0.006,425000,0.0,0.0,0,0,425000,15414066,425000,94,0.78,0.6084,9,12.959844447906553,12.959844447906553,12.959844447906553
OAK,No,6.241500000000008,2012,0,1,0,128,16384,22,484,0.172,0.029583999999999996,0,5,3,10,100,26,26,Oakland Athletics,California,0,6,36,44,162,36,1296,Brandon Hicks,0,15,215.16189000774594,24,0.633,0.400689,0.136,0.111,0.012321,0.243,0.059049,0.391,0.15288100000000002,2B,0.5802469135802469,14,196,480000,480000,0.008,480000,0.0,0.0,0,0,480000,15414066,480000,94,2.019977324263039,4.0803083905368664,9,13.081541382884074,13.081541382884074,13.081541382884074
OAK,No,6.241500000000008,2012,0,1,0,128,16384,22,484,0.172,0.029583999999999996,0,5,3,10,100,26,26,Oakland Athletics,California,0,6,36,44,162,36,1296,Brandon Hicks,0,15,215.16189000774594,24,0.633,0.400689,0.136,0.111,0.012321,0.243,0.059049,0.391,0.15288100000000002,2B,0.5802469135802469,14,196,480000,480000,0.008,480000,0.0,0.0,0,0,480000,15414066,480000,94,2.019977324263039,4.0803083905368664,9,13.081541382884074,13.081541382884074,13.081541382884074
ATL,No,6.241500000000008,2011,0,1,0,128,16384,22,484,0.172,0.029583999999999996,0,1,1,10,100,25,25,Atlanta Braves,Georgia,0,6,36,44,162,36,1296,Brandon Hicks,0,18,215.16189000774594,22,0.633,0.400689,0.136,0.111,0.012321,0.243,0.059049,0.391,0.15288100000000002,2B,0.5802469135802469,14,196,414000,414000,0.004,414000,0.0,0.0,0,0,414000,1000000,414000,94,2.019977324263039,4.0803083905368664,3,12.933621252807452,12.933621252807452,12.933621252807452
BOS,No,6.241500000000008,2012,0,1,1,96,9216,22,484,0.229,0.052441,0,1,3,3,9,24,23,Boston Red Sox,Massachusetts,1900000,0,0,36,162,26,676,Ryan Kalish,483000,12,215.16189000774594,20,0.532,0.28302400000000005,0.222,0.161,0.025921000000000003,0.272,0.07398400000000001,0.26,0.06760000000000001,LF,0.4259259259259259,5,25,483000,483000,0.003,483000,0.0,0.0,0,0,483000,6000000,483000,69,2.019977324263039,4.0803083905368664,7,13.087771932634709,13.087771932634709,13.087771932634709
BOS,No,6.241500000000008,2011,0,1,1,96,9216,22,484,0.229,0.052441,0,1,3,3,9,23,22,Boston Red Sox,Massachusetts,1417000,0,0,36,162,26,676,Ryan Kalish,417000,12,215.16189000774594,20,0.532,0.28302400000000005,0.222,0.161,0.025921000000000003,0.272,0.07398400000000001,0.26,0.06760000000000001,LF,0.4259259259259259,5,25,417000,417000,0.002,417000,0.0,0.0,0,0,417000,6000000,417000,69,2.019977324263039,4.0803083905368664,7,12.94084150078094,12.94084150078094,12.94084150078094
MIN,No,6.1,2012,0,1,0,111,12321,22,484,0.198,0.039204,0,1,4,6,36,28,28,Minnesota Twins,Minnesota,1874000,1,1,42,162,32,1024,Drew Butera,480000,6,205.0,14,0.55,0.30250000000000005,0.259,0.198,0.039204,0.271,0.073441,0.279,0.07784100000000002,C,0.4074074074074074,5,25,480000,480000,0.004,480000,0.0,0.0,0,0,480000,32750000,480000,66,0.05,0.0025000000000000005,3,13.081541382884074,13.081541382884074,13.081541382884074
MIN,No,6.1,2011,0,1,0,111,12321,22,484,0.198,0.039204,0,1,4,6,36,27,27,Minnesota Twins,Minnesota,1394000,1,1,42,162,32,1024,Drew Butera,429000,6,205.0,14,0.55,0.30250000000000005,0.259,0.198,0.039204,0.271,0.073441,0.279,0.07784100000000002,C,0.4074074074074074,5,25,429000,429000,0.004,429000,0.0,0.0,0,0,429000,32750000,429000,66,0.05,0.0025000000000000005,3,12.969212197910155,12.969212197910155,12.969212197910155
WSH,No,6.1,2012,0,1,0,83,6889,22,484,0.265,0.07022500000000001,0,1,6,2,4,24,24,Washington Nationals,Washington DC,1333250,3,9,25,162,24,576,Wilson Ramos,491250,1,245.0,2,0.752,0.565504,0.154,0.148,0.021903999999999996,0.354,0.12531599999999998,0.398,0.15840400000000002,C,0.6049382716049383,10,100,491250,491250,0.005,491250,0.0,0.0,0,0,491250,18650000,491250,98,0.32,0.1024,0,13.104708442165608,13.104708442165608,13.104708442165608
